RSI_W,SMA_W,Buy,Sell,Hold,Pos,Ret,MDD,WR,Trades
3,150,25,75,10,15,-2.4416173434997357,-45.12257588135918,58.59076709475877,2881
3,150,25,75,20,7,-26.790957096899927,-46.00038343162016,60.42726347914547,983
3,150,25,75,20,10,-10.500156922499793,-47.98661944965395,60.43890865954923,1686
3,150,25,75,20,15,-20.284541815049728,-49.45392211619697,59.06815556411244,2597
3,150,25,75,30,7,1.4946506817002048,-40.70983987688168,60.532407407407405,864
3,150,25,75,30,10,0.5313835748002926,-46.92440111227133,60.732647814910024,1556
3,150,25,75,30,15,-10.679811720799892,-48.65242600566634,59.19117647058824,2448
3,150,25,80,10,7,-7.66310677419969,-49.383254033605944,57.55725190839694,1310
3,150,25,80,10,10,4.656687220750144,-43.427156410703056,57.758173326414116,1927
3,150,25,80,10,15,2.116222274900159,-44.86218939264671,57.12155108128263,2682
3,150,25,80,20,7,17.636118763800134,-48.613534135184544,57.97752808988764,890
3,150,25,80,20,10,-10.843113803799886,-44.04116003407812,58.98912348048625,1563
3,150,25,80,20,15,3.147371058550319,-45.79942031145606,58.926961226330036,2218
3,150,25,80,30,7,-8.234769490899863,-50.32385765260672,57.781919850885366,1073
3,150,25,80,30,10,-8.413594190549833,-43.61433724809201,58.795986622073585,1495
3,150,25,80,30,15,-0.52173458479986,-43.0436575396041,59.04669260700389,2056
3,150,30,70,10,7,-23.549961859099778,-50.94887366638905,57.70097670924117,1331
3,150,30,70,10,10,-8.928605824649837,-51.39206499410235,58.59296482412061,1990
3,150,30,70,10,15,-20.61353058899964,-53.28887124949053,58.85867941440096,3347
3,150,30,70,20,7,-15.746998104299736,-48.16739396490321,58.74060150375939,1064
3,150,30,70,20,10,-11.52698838239975,-50.837727188189305,59.578107183580386,1754
3,150,30,70,20,15,-9.394852786949814,-51.4040130069201,59.33029908972692,3076
3,150,30,70,30,7,-8.512730329499895,-47.24445576282849,59.09090909090909,1056
3,150,30,70,30,10,-11.43298385759982,-50.68060485722437,59.688581314878896,1734
3,150,30,70,30,15,-11.552041207799757,-51.660657994549375,59.83854692230071,2973
3,150,30,75,10,7,-4.770406831899732,-38.01347167697231,58.192567567567565,1184
3,150,30,75,10,10,-3.2225978336497207,-44.98450912804642,58.379189594797396,1999
3,150,30,75,10,15,-11.50623487744975,-46.49392779049249,58.25309491059147,2908
3,150,30,75,20,7,-33.371677061849766,-52.412920420120535,59.555106167846304,989
3,150,30,75,20,10,1.0480894030501453,-48.62821551838313,60.443407234539094,1714
3,150,30,75,20,15,-6.295153554199651,-46.77697293952167,59.09090909090909,2750
3,150,30,75,30,7,-25.382488576049845,-50.480723734701705,59.453302961275625,878
3,150,30,75,30,10,11.222806745650193,-46.39626012297238,60.11378002528445,1582
3,150,30,75,30,15,-11.509834486849757,-46.01562459977659,58.95791583166332,2495
3,150,30,80,10,7,10.888984180450345,-49.002986826312174,57.8030303030303,1320
3,150,30,80,10,10,1.3653025175001998,-46.398038380977304,57.529351710056154,1959
3,150,30,80,10,15,0.5187787084502515,-44.004034881220996,56.82528655783258,2879
3,150,30,80,20,7,21.696455284500193,-46.765437133250735,58.7138863000932,1073
3,150,30,80,20,10,2.457768527700188,-42.24017803365903,58.90151515151515,1584
3,150,30,80,20,15,-0.3608138742998146,-47.136095443842045,58.629893238434164,2248
3,150,30,80,30,7,-12.492528188649798,-53.74611592649031,57.76744186046512,1075
3,150,30,80,30,10,-0.3028056544998159,-44.21689289085409,58.493060145406474,1513
3,150,30,80,30,15,-0.6016299833497274,-42.634950060401025,58.26330532212886,2142
3,200,20,70,10,7,-33.97290394974978,-47.939206551441,59.04696132596685,1448
3,200,20,70,10,10,-31.788077523449733,-51.289303000687724,60.073710073710075,2442
3,200,20,70,10,15,-45.21531933069961,-59.203965711155234,59.123711340206185,3880
3,200,20,70,20,7,-32.83726264639994,-42.77992302752495,60.3125,1280
3,200,20,70,20,10,-23.165303415999638,-49.40254457533616,60.629921259842526,2286
3,200,20,70,20,15,-22.667871350749746,-49.249036931266545,60.337078651685395,3560
3,200,20,70,30,7,-28.105936738799787,-40.65908120393046,60.44129235618597,1269
3,200,20,70,30,10,-16.704520131149735,-42.89379134548892,60.81576535288726,2182
3,200,20,70,30,15,-7.606874329099744,-46.40580115915191,60.80472706809229,3554
3,200,20,75,10,7,-18.654899313199724,-44.545668147688396,59.64391691394659,1348
3,200,20,75,10,10,-30.32360775699967,-48.52771346104422,59.03352198519809,2297
3,200,20,75,10,15,-39.76917097109972,-53.52312354671395,58.67553499132446,3458
3,200,20,75,20,7,-19.645335255199747,-42.27567039861535,61.05263157894737,1140
3,200,20,75,20,10,-10.072384135549772,-45.618230488058956,60.17964071856288,2004
3,200,20,75,20,15,-26.19491796319975,-47.99239029864669,60.131332082551594,3198
3,200,20,75,30,7,-7.0334099857997545,-36.20492296406332,61.46384479717813,1134
3,200,20,75,30,10,-18.193493843199814,-44.171836972503606,60.279870828848225,1858
3,200,20,75,30,15,-21.021105131649687,-42.478383134816255,60.05230467473031,3059
3,200,20,80,10,7,-27.788178149399677,-47.93797758641617,58.67595818815331,1435
3,200,20,80,10,10,-6.09843641719976,-43.96831545364027,58.96139705882353,2176
3,200,20,80,10,15,-30.30056319154979,-49.38455307627414,57.66129032258065,3224
3,200,20,80,20,7,-32.53025666799989,-43.01190278422699,61.21707538601272,1101
3,200,20,80,20,10,3.74897013520028,-43.571239850543414,60.7696726019529,1741
3,200,20,80,20,15,-22.26449832409979,-47.39471171537733,59.84138428262437,2774
3,200,20,80,30,7,-33.26962964124981,-43.558845137904754,60.71794871794872,975
3,200,20,80,30,10,-4.935703720349882,-43.578728820014064,61.05527638190955,1592
3,200,20,80,30,15,-17.267840076899756,-42.07454713275781,60.28528528528528,2664
3,200,25,70,10,7,-22.39266607504973,-43.154688204806895,59.74289580514208,1478
3,200,25,70,10,10,-13.121623026649697,-48.61190219695527,60.51038062283737,2312
3,200,25,70,10,15,-33.66733408579978,-52.514297910141586,59.31932996543472,3761
3,200,25,70,20,7,-23.228416939249776,-41.14451518683107,60.41347626339969,1306
3,200,25,70,20,10,-28.825882778899725,-49.88893186665763,60.333935018050546,2216
3,200,25,70,20,15,-31.18591161259977,-50.31990118458604,60.140886410331674,3407
3,200,25,70,30,7,-14.938506962149756,-37.49776950731715,60.77220077220077,1295
3,200,25,70,30,10,-12.493621501099717,-44.38305821194788,60.742574257425744,2020
3,200,25,70,30,15,-15.42598514869975,-44.92399711888784,60.62554808535516,3421
3,200,25,75,10,7,-5.446979617899705,-43.057762255242565,59.94152046783626,1368
3,200,25,75,10,10,-19.734399483299782,-50.28640994980158,59.41693660342434,2161
3,200,25,75,10,15,-27.340529144849736,-45.122771864459025,58.52490421455939,3132
3,200,25,75,20,7,-9.991899526099846,-41.665750692525364,61.34020618556701,1164
3,200,25,75,20,10,-19.59798514949973,-49.01519036505619,60.29016657710908,1861
3,200,25,75,20,15,-30.585649901199762,-45.680587405090805,59.96137753459929,3107
3,200,25,75,30,7,10.142663155500253,-35.788261274314394,61.744386873920554,1158
3,200,25,75,30,10,-7.842988483349722,-48.80731410714971,60.50516647531573,1742
3,200,25,75,30,15,-24.128898776949693,-42.003891626036776,60.2280348759222,2982
3,200,25,80,10,7,-27.19611506079972,-50.41470936930559,58.93719806763285,1449
3,200,25,80,10,10,-1.5462012249997548,-45.66010566759102,59.31274900398407,2008
3,200,25,80,10,15,-24.229082893549545,-46.601309519232906,57.881382810022195,3153
3,200,25,80,20,7,-24.97593300004981,-43.04537358700225,60.91234347048301,1118
3,200,25,80,20,10,0.3380995937502185,-41.197157035421256,61.10068792995622,1599
3,200,25,80,20,15,-18.315665818349704,-44.68409950102441,59.51237532323606,2707
3,200,25,80,30,7,-31.715990544299842,-45.743166169427916,60.63072227873856,983
3,200,25,80,30,10,-3.659813480349705,-43.095574303147814,61.42759094028827,1457
3,200,25,80,30,15,-4.458799503149868,-42.79283606574849,60.13224426293271,2571
3,200,30,70,10,7,-23.89605350414974,-44.19374507276844,59.02079141515762,1491
3,200,30,70,10,10,-14.70300112289964,-49.66178555709075,60.27164685908319,2356
3,200,30,70,10,15,-40.14334371674968,-52.11444356499187,59.06371911573473,3845
3,200,30,70,20,7,-14.418630326649795,-40.22588682809709,60.15094339622642,1325
3,200,30,70,20,10,-24.80685596409965,-49.62883773765919,60.372219700408536,2203
3,200,30,70,20,15,-34.22205464154965,-52.10528091494585,59.84804208065459,3422
3,200,30,70,30,7,-8.968920536449742,-37.08979465299832,60.520275439938786,1307
3,200,30,70,30,10,-11.229407675849611,-45.17574164907966,61.016949152542374,2065
3,200,30,70,30,15,-27.171143144799647,-47.11213632063661,59.982409850483734,3411
3,200,30,75,10,7,-4.449733325099614,-45.34232801463665,59.98547567175018,1377
3,200,30,75,10,10,-24.080657470099887,-50.75645293332202,59.71189591078067,2152
3,200,30,75,10,15,-37.97985647784981,-49.84213952598887,58.68475375995281,3391
3,200,30,75,20,7,-16.623897320449764,-39.55304256501232,60.97770154373928,1166
3,200,30,75,20,10,-4.649951516749862,-46.0984037130977,60.44657097288676,1881
3,200,30,75,20,15,-25.426852039999858,-43.16119322472751,60.0,3155
3,200,30,75,30,7,7.312042998800217,-33.447496857202395,61.36560069144339,1157
3,200,30,75,30,10,-7.0367642072496235,-45.34660739624699,60.63890473474044,1753
3,200,30,75,30,15,-23.45400474594982,-40.15357785099011,60.225389459728206,3017
3,200,30,80,10,7,-6.335783903699676,-41.45779429560846,58.97959183673469,1470
3,200,30,80,10,10,-1.101064657999662,-40.95846900291723,59.01960784313726,2040
3,200,30,80,10,15,-27.615822216349763,-47.592680515481156,57.9382074028755,3269
3,200,30,80,20,7,-13.301568910749761,-38.7577231135422,61.39575971731449,1132
3,200,30,80,20,10,-0.5595629692498494,-38.61015454742379,60.98014888337468,1612
3,200,30,80,20,15,-22.93769965819976,-44.826618510362856,59.62223806129722,2806
3,200,30,80,30,7,-22.980364737099823,-42.54717133823635,61.14457831325302,996
3,200,30,80,30,10,-8.012481159349816,-41.74760747807848,60.71184120465435,1461
3,200,30,80,30,15,-7.979782662999768,-39.40735329585363,60.12777151446824,2661
4,100,20,70,10,7,7.8181304459501,-45.62278380682493,55.144032921810705,972
4,100,20,70,10,10,-8.657638342049733,-43.54334173413458,55.9805707346691,1647
4,100,20,70,10,15,-30.801789548899873,-49.15560043727339,56.270810210876796,2703
4,100,20,70,20,7,3.7325847009501034,-42.96484799604286,58.75875875875876,999
4,100,20,70,20,10,-11.211877705199703,-40.96430493356282,57.152361942781106,1503
4,100,20,70,20,15,4.462183729200264,-41.26491791153576,58.50258861011549,2511
4,100,20,70,30,7,-21.353013762199847,-56.47398579393038,58.10205908683975,1117
4,100,20,70,30,10,-16.9663679879999,-41.36337898276269,56.591865357643755,1426
4,100,20,70,30,15,22.96984530850019,-41.894971465228416,59.2031182330013,2309
4,100,20,75,10,7,-35.39769232364984,-66.67656308633006,54.961832061068705,1441
4,100,20,75,10,10,-18.612484330449785,-53.73652588430436,55.31542056074766,1712
4,100,20,75,10,15,-23.408710665799816,-49.30603148570047,55.23772709702358,2587
4,100,20,75,20,7,-11.099446847649919,-52.254618188063304,58.34146341463414,1025
4,100,20,75,20,10,-3.4229158844498286,-47.53015765236603,57.909604519774014,1416
4,100,20,75,20,15,-8.059997427249787,-44.51672139973512,57.7397910731244,2106
4,100,20,75,30,7,1.9492288870501806,-44.70717124939501,58.16777041942605,906
4,100,20,75,30,10,3.7515734349501617,-47.125915747885074,57.369814651368046,1133
4,100,20,75,30,15,4.8099853815001925,-45.433193491654,58.25039287585123,1909
4,100,20,80,10,7,2.646828431300152,-44.32840303069685,52.902519167579406,913
4,100,20,80,10,10,-12.743122903449889,-42.76434502312682,52.74725274725275,1456
4,100,20,80,10,15,-2.2032854367498134,-40.37389234259407,53.38941118258288,2021
4,100,20,80,20,7,21.954192623400104,-27.080842031588915,56.87919463087249,596
4,100,20,80,20,10,11.526726585700132,-34.7843842118067,57.18283582089553,1072
4,100,20,80,20,15,21.259339276250145,-32.14252849848903,56.15183246073299,1528
4,100,20,80,30,7,1.93809225575019,-39.96626987312991,57.45257452574526,738
4,100,20,80,30,10,40.405539156900126,-32.702625309468495,57.306590257879655,1047
4,100,20,80,30,15,18.980580103050148,-29.41538575631199,56.92530819434373,1379
4,100,25,70,10,7,-4.598486456649898,-44.60148499484992,57.155172413793096,1160
4,100,25,70,10,10,-18.99786692474976,-46.88086019239309,55.542382928275046,1687
4,100,25,70,10,15,-34.23295220564982,-52.06520869037556,55.749805749805745,2574
4,100,25,70,20,7,8.402980796250192,-36.578350764199975,58.61690450054885,911
4,100,25,70,20,10,-1.3419371144497982,-35.70546817249649,58.75179340028694,1394
4,100,25,70,20,15,-18.782895179199876,-45.71406146588644,57.85616124599176,2183
4,100,25,70,30,7,2.9876968783001168,-36.001418813149904,58.16917728852838,863
4,100,25,70,30,10,0.7768644483002518,-35.67759615331434,58.19548872180451,1330
4,100,25,70,30,15,-15.72183884654984,-43.41832565534553,58.57544517338332,2134
4,100,25,75,10,7,-37.033626944499765,-62.629029620903275,56.1764705882353,1360
4,100,25,75,10,10,-33.54282003184984,-57.39132185289987,55.45189504373178,1715
4,100,25,75,10,15,-21.861436830549806,-50.768629772299875,54.803578374173476,2571
4,100,25,75,20,7,0.4780759615001351,-41.7138101054499,59.09580193756727,929
4,100,25,75,20,10,-13.369310807849821,-51.613911278499934,58.440677966101696,1475
4,100,25,75,20,15,-25.16232410184984,-48.777666557849905,57.793427230046944,2130
4,100,25,75,30,7,3.3383574729000998,-37.313160771999904,59.36739659367397,822
4,100,25,75,30,10,-3.043494264799873,-44.52609255799991,59.01140684410646,1315
4,100,25,75,30,15,-5.770342182549959,-43.97669706779999,58.126293995859214,1932
4,100,25,80,10,7,-14.015430362899927,-42.08225207939586,52.38095238095239,819
4,100,25,80,10,10,-5.079390761449787,-39.85280572911761,53.025374105400125,1537
4,100,25,80,10,15,-8.67249375229987,-40.2846643992868,53.36194563662375,2097
4,100,25,80,20,7,15.28942313320012,-34.339088274549965,58.23754789272031,783
4,100,25,80,20,10,-0.461936200849844,-31.7860809511499,56.85740236148955,1101
4,100,25,80,20,15,-21.784415483299902,-44.51220514939995,55.78635014836796,1685
4,100,25,80,30,7,13.977466892750146,-34.93516136624996,57.7639751552795,644
4,100,25,80,30,10,20.807938319650088,-38.652968295271656,58.35748792270531,1035
4,100,25,80,30,15,19.066052319500205,-28.788162561979625,58.15011372251706,1319
4,100,30,70,10,7,-22.22050546624994,-49.933292950976025,56.38389031705226,1167
4,100,30,70,10,10,-23.421591473749803,-46.77705932558998,55.542590431738624,1714
4,100,30,70,10,15,-37.17042792154982,-53.01296657842378,55.198776758409785,2616
4,100,30,70,20,7,7.925469112900152,-37.080659223067244,57.65864332603938,914
4,100,30,70,20,10,-15.446139159549755,-40.99307722041502,57.92857142857143,1400
4,100,30,70,20,15,-19.482896615349798,-44.78614502974097,57.91522491349481,2312
4,100,30,70,30,7,25.37955954745028,-33.17692903030761,58.21917808219178,876
4,100,30,70,30,10,-10.132420859599856,-38.31313089126628,57.33532934131736,1336
4,100,30,70,30,15,-19.6482813821498,-41.17929333873771,57.43718592964824,1990
4,100,30,75,10,7,-33.646008049699795,-62.88805681416837,54.63917525773196,1261
4,100,30,75,10,10,-31.62733878254982,-55.78162711454351,55.12223515715948,1718
4,100,30,75,10,15,-17.79923508674983,-46.89791072146012,55.55555555555556,2421
4,100,30,75,20,7,-28.52415246859996,-48.320474884350176,57.70491803278689,915
4,100,30,75,20,10,-17.779068844599877,-48.1149204316068,57.472924187725624,1385
4,100,30,75,20,15,-24.298918488249864,-48.9496695015049,57.31515469323545,1907
4,100,30,75,30,7,-5.877792850299823,-40.068216166532444,59.14110429447853,815
4,100,30,75,30,10,-5.846660557999894,-45.39281590120846,59.02555910543131,1252
4,100,30,75,30,15,-10.40067318564989,-46.03662186412623,57.27224294086308,1877
4,100,30,80,10,7,-32.465799228899925,-48.216225910618284,51.48741418764302,874
4,100,30,80,10,10,-10.259101244199831,-42.71007941255171,52.00333889816361,1198
4,100,30,80,10,15,-24.879951288199788,-44.443947038925494,52.88673424416043,2269
4,100,30,80,20,7,8.568311105050096,-39.21075230397204,57.360406091370564,788
4,100,30,80,20,10,9.481382387650017,-34.17720473888849,57.098765432098766,972
4,100,30,80,20,15,-26.384322391899918,-43.973532587121824,55.31073446327683,1770
4,100,30,80,30,7,32.56284843670023,-37.00604068042054,58.37173579109063,651
4,100,30,80,30,10,38.71049092105019,-30.979236555521076,58.75598086124402,1045
4,100,30,80,30,15,2.522845290200171,-32.173704589632294,57.263157894736835,1425
4,150,20,70,10,7,-27.362013297099963,-51.80740713896949,56.98324022346368,1074
4,150,20,70,10,10,14.103991964050211,-35.37592270437915,57.83298826777088,1449
4,150,20,70,10,15,-25.33130147849979,-48.88575002008558,56.87943262411348,2820
4,150,20,70,20,7,51.2424876328502,-40.77163166750312,61.164021164021165,945
4,150,20,70,20,10,10.599261227700074,-39.192162161640596,59.22865013774105,1452
4,150,20,70,20,15,4.535568178000116,-43.35914547344123,59.12353607857952,2647
4,150,20,70,30,7,43.27089681730021,-37.12506309163476,61.23348017621145,908
4,150,20,70,30,10,6.181794475750202,-36.174811024313094,59.80042765502495,1403
4,150,20,70,30,15,-5.708783890299829,-44.560050009022405,59.055118110236215,2540
4,150,20,75,10,7,6.719328426250137,-43.856157722800305,55.94405594405595,1144
4,150,20,75,10,10,-10.325736196049762,-43.87789172782491,56.274620146314014,1777
4,150,20,75,10,15,-14.486461000799755,-43.07650399364096,56.11396913335972,2527
4,150,20,75,20,7,47.895604833250125,-46.345184607665566,59.42432683379758,1077
4,150,20,75,20,10,30.13456683465019,-43.854176915060094,58.2382762991128,1578
4,150,20,75,20,15,-0.951445611949775,-42.41343300837831,58.17245817245818,2331
4,150,20,75,30,7,33.34826370280015,-41.61024761561031,59.2737978410206,1019
4,150,20,75,30,10,13.827130027950219,-42.6620993986654,58.07365439093485,1412
