SMA,Buy,Sell,Hold,Return,MDD,Win,Trades
200,25,65,20,151.03651475177605,-54.35748860242977,54.89092188599578,1421
200,25,80,10,151.03545362278882,-60.66699864380407,48.57703631010795,2038
50,35,60,10,150.52200568135342,-69.98022238637107,52.12845407020165,2678
60,15,70,40,150.0521219016172,-22.53560678283394,61.951219512195124,205
20,35,70,20,149.75240934416595,-36.19795735998849,54.25824175824175,728
100,15,65,20,148.63024506494162,-37.938657831640995,54.453441295546554,494
100,15,65,40,147.14994695727276,-42.106361226897846,63.55555555555556,450
120,15,75,10,146.2334176924227,-28.29872128569039,53.92,625
60,15,65,20,144.30852956501332,-16.49949606764684,54.976303317535546,211
60,20,80,5,144.11277817207377,-23.357575293410747,49.89561586638831,958
60,15,60,20,143.4788842554458,-16.725151468393708,61.502347417840376,213
200,35,60,10,143.3246549309353,-63.99016416785067,51.37420718816068,2838
120,30,80,10,141.52338794995453,-63.145979864609735,47.84110535405872,2316
120,30,70,10,141.42008472095387,-70.49615548825113,48.197820620285,2386
200,20,65,10,141.3444425773005,-52.356135918382485,49.48186528497409,1544
100,15,75,40,139.46646549362777,-52.50266725302561,57.00483091787439,414
100,40,75,5,137.86569072488595,-69.03216927055593,47.16796875,4096
100,30,60,20,137.63792680921884,-56.83520143237226,59.538904899135446,1735
120,15,70,20,136.93640358203209,-43.38848306485302,51.4336917562724,558
50,20,80,5,135.38264138800514,-20.5985379407414,50.7959479015919,691
120,15,75,40,135.07214079932655,-50.50512112791401,55.021834061135365,458
50,30,65,5,133.8534621600423,-62.617994587912676,47.97962648556876,2945
200,20,60,20,133.4291587567503,-44.64736797205117,58.026755852842804,1196
120,15,75,20,132.4611298075991,-45.3720078290525,49.63768115942029,552
60,40,80,5,132.37424640067465,-66.36624310670383,46.71514543630892,3988
200,30,70,20,132.16606442450228,-63.53369770295545,51.735647530040055,1498
100,20,70,5,130.89301509901134,-52.17361667365502,48.894348894348894,1628
200,20,75,10,128.92212996898542,-49.8866850672545,48.709463931171406,1511
200,25,70,10,128.2623387437681,-57.91869356231716,48.80268199233716,2088
60,20,75,5,128.08560568120998,-23.35831524344537,49.89561586638831,958
100,20,65,5,127.6452469777484,-51.95382406743294,48.95705521472393,1630
60,20,70,5,124.34650222429072,-23.35831524344537,49.89561586638831,958
50,15,65,40,123.75851977853812,-10.128995087078769,73.40425531914893,94
200,20,75,40,123.24203328551033,-59.556863258134605,55.15818431911968,727
100,25,70,5,122.93112072372824,-59.397247744144366,47.80361757105943,2709
200,40,80,5,122.23342992937982,-71.30866122350116,48.6142893465548,3933
100,25,80,5,122.23263922503187,-60.07467173311801,47.793567688855646,2674
200,25,60,10,121.98628086133571,-59.9277940439933,51.141552511415526,2190
20,35,80,10,121.68719754237097,-33.7790033407875,47.10424710424711,777
100,20,80,5,121.38574142676019,-52.49575452970717,48.7037037037037,1620
200,40,65,5,121.26145134651507,-68.89447992119632,49.00955488231182,4291
200,15,65,20,119.60956823489215,-51.28667544070732,53.69595536959554,717
200,35,75,10,119.14757811313304,-69.52948229155092,48.24355971896955,2562
120,25,60,10,118.70897017753354,-57.321072676439286,51.2372634643377,2061
60,15,80,20,118.65179674519229,-16.427742874491322,46.889952153110045,209
120,30,75,10,118.58119435885666,-67.07821246705025,48.250853242320815,2344
100,25,75,5,118.36121944782806,-59.41937288155575,47.75009297136482,2689
200,15,75,40,118.07429292714082,-52.99996062645472,54.03377110694184,533
200,25,65,10,117.91320102039293,-59.047411942107296,49.27127409496944,2127
60,15,80,10,117.90184296260047,-14.021924861369628,55.86854460093896,213
200,20,70,10,117.5780985807665,-52.92538801148387,48.94875164257556,1522
100,20,60,5,117.43317618345408,-49.559373482934,49.2063492063492,1638
120,30,65,10,117.3063350342896,-68.43355708780415,48.77750611246944,2454
50,15,80,20,116.53693882576724,-10.56240563719124,53.191489361702125,94
120,15,80,20,116.14817776138939,-43.89499660570476,48.263254113345525,547
50,20,75,5,115.6939917991445,-20.601173313166232,50.7959479015919,691
60,20,65,5,114.91597265642363,-23.35831524344537,49.89561586638831,958
120,20,70,5,114.60985413177664,-50.669844378124026,49.14317302377004,1809
20,35,65,20,113.26649379581184,-31.145874114171107,59.036144578313255,747
50,20,70,5,112.58787807891073,-20.601173313166232,50.7959479015919,691
200,30,80,10,110.7992461815503,-75.53705855599247,48.108797280067996,2353
120,25,70,5,110.30974449793392,-62.673477981998005,47.99859550561798,2848
200,20,80,20,109.84069029622697,-48.16545394507044,47.50733137829912,1023
120,15,70,40,109.77476814753521,-52.7929271861466,59.40803382663847,473
100,20,75,5,107.64144349060687,-52.10591464553007,48.76847290640394,1624
120,15,80,40,106.76896983796982,-56.398479281523265,49.08256880733945,436
60,15,65,10,106.16077110635524,-14.021807798205005,57.009345794392516,214
60,40,75,5,105.44723993355932,-70.65003224137017,46.82151589242054,4090
50,20,65,5,105.10724643257605,-20.73824532339852,50.7959479015919,691
60,15,75,20,104.59687034202356,-16.435685309712664,47.61904761904761,210
50,15,70,40,104.43340914712627,-10.885598010272671,69.14893617021278,94
50,15,65,20,102.81852582325595,-7.622374029097255,62.10526315789474,95
50,15,60,40,102.733076747939,-10.580434690955771,74.46808510638297,94
120,20,65,5,101.79190176075541,-52.6288051936748,49.17309812568909,1814
200,30,80,40,99.83075634280294,-55.00703420509855,50.318471337579616,785
50,15,60,20,99.09998384661311,-7.1660487358582605,70.52631578947368,95
100,15,65,10,98.9333074945188,-28.766733415344504,54.41176470588235,544
100,15,80,40,98.68331374505526,-53.548257196630104,50.6265664160401,399
120,20,80,5,98.64345826816496,-52.99813654875536,48.88765294771969,1798
120,30,60,10,98.49020434174224,-64.84354749954204,51.0228166797797,2542
200,25,60,20,98.41042521547394,-59.018349948781704,57.9672131147541,1525
120,25,75,5,97.9742262253285,-61.50584563417395,48.07079646017699,2825
60,20,60,5,97.48120671579623,-23.359345648961146,50.10438413361169,958
120,25,80,20,97.42901334475596,-62.27720811722024,47.097301717089124,1223
200,40,70,5,97.29531435341853,-70.37753441134015,48.59154929577465,4118
60,15,60,10,97.19289699366736,-12.603215779464472,57.943925233644855,214
100,35,80,5,96.08894928134322,-63.227985196605374,47.01414353064431,3818
100,15,60,10,95.50570228254765,-30.426989388564646,55.14705882352941,544
60,30,80,5,95.1122889709723,-74.17770825246397,47.614410905550145,3081
60,30,75,5,94.45989226553995,-72.83705373361575,47.76311554554232,3107
120,20,75,5,94.2287113860964,-52.470507791388265,48.97393233499723,1803
50,15,75,20,94.13022337979766,-9.707667881763275,53.68421052631579,95
60,15,70,20,93.75644148481285,-16.426361013433468,49.523809523809526,210
60,15,70,10,92.6472552650766,-14.021884549266167,56.54205607476636,214
120,20,60,5,91.87615344758386,-51.34503448558975,49.36986301369863,1825
120,25,80,5,91.19521047702833,-62.58775909357891,48.165301033131456,2807
120,25,70,20,90.62782855210037,-67.1907374892454,49.77238239757208,1318
100,15,70,20,90.11649915988458,-42.778571068783954,50.308008213552355,487
60,15,75,10,90.05153067445613,-14.021924861369628,56.074766355140184,214
100,15,80,10,89.82147417534956,-27.582984772170487,53.23475046210721,541
20,35,65,40,88.36446145207006,-40.86758257590281,64.8068669527897,699
100,15,70,10,88.14753027344504,-28.02998184251568,54.04411764705882,544
20,35,75,10,88.13985541309053,-34.72332095522414,47.44897959183674,784
50,20,60,5,87.57378903324988,-22.490374297585273,50.94066570188133,691
50,15,70,20,87.16813893709923,-10.042618514875414,56.84210526315789,95
200,25,70,5,86.59661264810568,-61.30697627795949,48.341543513957305,3045
100,30,80,5,85.0851440700832,-69.3695776073536,47.11228378774553,3411
20,40,80,5,83.62897619553138,-62.95776389015843,46.46616541353383,2660
20,35,70,10,83.06738641030931,-34.52280568820988,47.837150127226465,786
50,15,80,10,82.94021065674431,-7.110495485523047,61.702127659574465,94
60,15,80,5,82.49978543866258,-9.218813802770699,53.39366515837104,221
60,15,70,5,81.60736196038224,-9.220869484751065,53.39366515837104,221
60,15,75,5,81.22081041972832,-9.219234993510764,53.39366515837104,221
200,30,60,20,81.03672874209586,-65.24128885079912,58.98908673176335,1741
200,20,70,20,80.65351357218724,-49.85371726198224,50.825688073394495,1090
200,40,75,5,79.93931640054197,-71.06195091349412,48.527209186220674,4006
200,25,75,10,79.37941367992538,-60.56441329783367,48.810101991257895,2059
20,35,60,20,78.91688608882457,-31.85779488403762,62.94349540078844,761
60,30,70,5,77.41455698931668,-75.45697718770647,47.72799491579282,3147
120,30,60,20,77.2459476522648,-69.09496332623623,58.853868194842406,1745
120,25,75,20,76.46459683850628,-59.81129009333744,48.040752351097176,1276
200,25,70,20,73.99604605089264,-69.9598236289624,51.03703703703704,1350
60,15,65,5,73.85844266108745,-9.216365586711465,53.39366515837104,221
200,25,80,5,73.33570066519943,-60.12289877028314,48.22200066467265,3009
100,15,75,20,72.58616021772409,-42.10340252336087,47.5,480
100,25,60,20,72.56881510624926,-63.60338725517801,56.59722222222222,1440
200,40,60,5,72.55527582266741,-68.71819437751435,49.6361631753032,4535
200,25,75,5,71.80315783272482,-61.54783331045902,48.329474032418126,3023
100,15,75,10,71.11442629108149,-28.14348280711269,53.50553505535055,542
200,25,80,20,70.5823480464576,-56.407235500233696,48.10941271118263,1243
120,25,60,20,70.48416217922204,-60.51989747131821,57.5962187711006,1481
100,35,75,5,70.01756290575743,-68.73890615167568,47.02089244261027,3877
20,35,70,40,69.90480832456858,-45.00786972918679,61.45675265553869,659
60,15,60,5,69.46403699077715,-9.217620580641615,53.39366515837104,221
100,25,65,5,68.84264367709375,-64.41607477719683,47.56320996702089,2729
200,15,70,5,65.60209041291611,-41.46226979356695,49.57587181903864,1061
50,30,60,5,65.26045982034236,-65.82811134763094,48.39893262174783,2998
50,15,75,10,64.99548775164472,-7.112969496241458,62.10526315789474,95
20,35,60,40,64.19252939250701,-45.905242167079734,64.71389645776566,734
200,15,60,5,64.00156065062481,-41.324548850015475,49.71857410881801,1066
200,15,65,5,63.86728158439341,-41.71302627523383,49.62335216572505,1062
50,15,65,10,63.716191147901654,-7.068844284387536,62.10526315789474,95
20,40,60,10,62.903528077258116,-44.92940572025969,55.5356342447333,2231
50,15,60,10,61.662116231974906,-7.362368585713569,64.21052631578948,95
50,15,70,10,60.17339523497871,-7.435664659855388,62.10526315789474,95
100,15,80,20,60.12756794192806,-42.76274910257587,46.10526315789474,475
60,35,80,5,58.31002147431506,-73.18250236354547,46.942640692640694,3696
100,30,75,5,58.16335998654305,-68.91273933059745,47.09976798143852,3448
200,30,80,5,57.52054862867109,-74.46304910724115,48.67381489841986,3544
200,35,80,5,57.20574706661794,-71.93538640284802,48.163693599160545,3812
200,15,80,5,57.19418743726803,-41.7924863315629,49.528301886792455,1060
200,20,80,40,57.028997332778175,-62.12713730365063,48.56711915535445,663
200,15,75,5,56.62041003504981,-41.93164052733814,49.528301886792455,1060
200,25,65,5,56.299587181429466,-61.11077011846729,48.37451235370611,3076
200,30,65,10,55.995023191809736,-73.38215839779949,49.37575513491744,2483
200,30,70,5,55.597572977982644,-73.05542948781603,48.88583218707015,3635
50,40,60,10,55.51734134954018,-74.09550457804444,52.827087442472056,3042
100,40,70,5,54.979274559287575,-80.04378305052053,47.14828897338403,4208
120,25,65,5,54.4964223280102,-67.79496912374287,47.87308228730823,2868
60,30,65,5,52.30085430113518,-76.47746132363086,47.97615312205836,3187
50,15,80,5,50.642548922912844,-4.51147188581678,55.670103092783506,97
50,15,70,5,49.239486082979035,-4.512526423401718,55.670103092783506,97
50,15,75,5,48.87681225966203,-4.51147188581678,55.670103092783506,97
200,35,70,5,48.30820065473071,-68.66480706855519,48.13319878910192,3964
200,20,65,5,48.12372587161222,-55.309251963808684,48.13942534149788,2123
50,15,65,5,46.81445072424874,-4.511653732177851,55.670103092783506,97
200,30,75,5,45.99802651748532,-73.24131833746877,48.64562971237085,3581
200,15,70,20,45.34083802100633,-50.92514790007233,49.075391180654336,703
120,40,75,5,44.65451944889585,-75.37059328717032,47.34524100807438,4087
20,40,75,5,44.40287722544936,-62.82755636164368,46.25698324022346,2685
50,15,60,5,43.632353527700786,-4.511870225495723,55.670103092783506,97
200,20,70,5,43.60403157555768,-54.664311575073064,47.93741109530583,2109
100,35,70,5,43.39696740859509,-75.88921960827888,46.983085079525374,3961
60,40,70,5,42.49994460675386,-77.06557233629313,46.95383150880533,4202
20,35,65,10,41.802510996685506,-38.42831158107284,49.17825537294564,791
200,35,75,5,41.77228250335172,-70.96055851312421,48.12709894084216,3871
120,40,80,5,40.554223036317104,-69.39158552245213,47.30673316708229,4010
100,30,70,5,38.884652415687924,-74.24434749904357,47.12281706269682,3493
200,20,80,5,37.14361493372556,-54.46937184789824,47.853053435114504,2096
20,30,80,20,37.07594012702313,-14.006875011125173,50.68493150684932,73
100,15,70,5,35.312223687253066,-29.999279687712267,49.91896272285251,617
50,40,80,5,34.96081683314662,-77.68859898876656,45.87668104541994,3941
20,30,60,40,34.62627470940352,-15.242171079937608,75.0,72
120,30,80,5,34.57573338290105,-75.55414929581768,47.40017236426314,3481
120,15,70,5,32.21153905122236,-32.579054769247186,50.4774897680764,733
200,20,60,5,32.10333264697907,-57.182470548103524,48.132586367880485,2142
100,15,65,5,31.07565715821763,-30.003431983450078,50.0,618
20,30,65,40,30.870066610708434,-17.46452290315191,70.83333333333334,72
20,30,60,20,29.87748755157891,-10.280797327450239,68.4931506849315,73
100,15,80,5,29.826861934401094,-30.60702822531197,49.75688816855753,617
20,30,80,5,29.34307473791722,-7.736655869459162,52.054794520547944,73
120,15,65,5,29.33341181773297,-32.36536466149849,50.54495912806539,734
20,30,70,10,28.934640775839004,-10.781989944213741,47.94520547945205,73
120,15,60,5,28.833504175476232,-31.327240066477817,50.476190476190474,735
100,15,75,5,28.77135528630397,-30.600761814565047,49.75688816855753,617
20,30,65,10,28.505997434374187,-10.492223630839531,49.31506849315068,73
20,30,70,20,27.950257965277903,-13.528172544213636,57.534246575342465,73
120,15,75,5,26.973306370434933,-33.15548760493437,50.4774897680764,733
100,25,60,5,26.83314501812839,-70.7321815012638,47.789855072463766,2760
120,15,80,5,26.523725150596068,-33.2770833670964,50.4774897680764,733
120,30,70,5,26.297403243015083,-80.28567512390168,47.5428250491435,3561
100,15,60,5,26.07664567125458,-31.150389566843607,49.83818770226537,618
200,20,75,5,26.05076282433627,-56.415998312167915,47.906755470980016,2102
20,30,75,5,25.831666322333003,-7.736655869459162,52.054794520547944,73
20,30,70,40,24.857996813893624,-17.18568942585143,63.888888888888886,72
20,30,80,10,24.617022938675603,-11.167433290412369,43.83561643835616,73
120,40,70,5,24.321832584487947,-80.34210314802883,47.6508466491772,4193
200,25,60,5,24.088529883901977,-66.59214081813596,48.502230720203954,3138
100,40,65,5,23.898945694773378,-79.57236247723904,47.60492700729927,4384
20,30,65,20,23.70735058437241,-13.809575847220549,60.273972602739725,73
50,40,75,5,23.666038878392072,-78.15826372564936,45.993549987596126,4031
200,35,65,5,23.1124657774342,-71.23084625523182,48.373685497676696,4089
20,30,60,5,23.03119211096545,-7.736603512792041,56.16438356164384,73
20,30,60,10,22.888895141982356,-10.387224376431528,54.794520547945204,73
20,40,60,5,22.351008475643663,-62.945111479061374,48.69992972593113,2846
20,30,65,5,21.680771563451096,-7.733760852054809,53.42465753424658,73
120,30,75,5,21.021916317264978,-76.37984400276324,47.540517486494174,3517
20,30,70,5,20.875271948882414,-7.735283246789017,52.054794520547944,73
20,30,75,20,20.597886408936827,-15.085179642747681,50.68493150684932,73
20,30,75,10,20.51645178927202,-11.164512049491062,43.83561643835616,73
20,35,60,10,19.523231412031848,-36.0123249123777,52.77078085642317,794
20,30,80,40,19.081028752959163,-19.267507418925227,47.14285714285714,70
50,35,80,5,18.98479228906136,-75.13778517836668,45.69277948146083,3587
200,30,60,10,18.13989447229909,-74.35490991395638,51.15919629057187,2588
200,20,75,20,17.830870793877175,-50.70713476603602,48.347497639282345,1059
60,30,60,5,17.78422559109647,-76.5500982238304,48.372235872235876,3256
200,30,75,10,13.885182168800947,-75.27844022686865,47.75681341719078,2385
200,15,75,20,13.16821796465948,-59.78527879602521,47.55747126436782,696
20,35,75,40,12.913655597192374,-58.983555569159954,55.73770491803278,610
20,35,80,5,12.707061503580297,-37.56516870606163,45.12635379061371,831
20,30,75,40,11.85171559150655,-20.710912475424482,54.166666666666664,72
200,35,60,5,11.788617291978088,-72.0778166738711,48.87850467289719,4280
200,30,65,5,11.662163907611035,-74.44741282820978,48.776552836784084,3719
120,25,60,5,11.38810863924149,-74.59129705059749,48.19773429454171,2913
100,35,65,5,9.488144754747108,-76.98579708653567,47.145307522666016,4081
50,40,70,5,9.262222326244295,-80.91338372198726,46.244868389277954,4141
20,40,70,5,4.597990946839103,-65.84142861009778,46.53902798232695,2716
20,40,65,5,3.3851107128049174,-63.34497577294368,47.271413082761114,2767
20,35,75,5,2.6341729667139546,-38.355153271737066,45.19230769230769,832
50,35,70,5,0.8380982704008,-78.49388923049722,46.1725723559643,3697
20,20,75,10,0.0,0.0,0.0,0
20,20,75,20,0.0,0.0,0.0,0
20,20,65,40,0.0,0.0,0.0,0
20,20,65,20,0.0,0.0,0.0,0
20,20,65,10,0.0,0.0,0.0,0
20,20,65,5,0.0,0.0,0.0,0
20,20,60,40,0.0,0.0,0.0,0
20,20,60,20,0.0,0.0,0.0,0
20,15,70,5,0.0,0.0,0.0,0
20,15,70,10,0.0,0.0,0.0,0
20,15,70,20,0.0,0.0,0.0,0
20,15,70,40,0.0,0.0,0.0,0
20,20,75,40,0.0,0.0,0.0,0
20,20,75,5,0.0,0.0,0.0,0
20,20,70,40,0.0,0.0,0.0,0
20,20,70,20,0.0,0.0,0.0,0
20,20,70,10,0.0,0.0,0.0,0
20,20,70,5,0.0,0.0,0.0,0
20,20,80,10,0.0,0.0,0.0,0
20,20,80,20,0.0,0.0,0.0,0
20,15,65,40,0.0,0.0,0.0,0
20,20,80,5,0.0,0.0,0.0,0
20,15,75,5,0.0,0.0,0.0,0
20,15,75,20,0.0,0.0,0.0,0
20,20,60,10,0.0,0.0,0.0,0
20,20,60,5,0.0,0.0,0.0,0
20,15,80,40,0.0,0.0,0.0,0
20,25,60,40,0.0,0.0,0.0,0
20,25,60,20,0.0,0.0,0.0,0
20,25,60,10,0.0,0.0,0.0,0
20,25,60,5,0.0,0.0,0.0,0
20,25,75,5,0.0,0.0,0.0,0
20,25,75,10,0.0,0.0,0.0,0
20,25,75,20,0.0,0.0,0.0,0
20,15,60,40,0.0,0.0,0.0,0
20,15,60,10,0.0,0.0,0.0,0
20,15,65,20,0.0,0.0,0.0,0
20,15,65,10,0.0,0.0,0.0,0
20,15,65,5,0.0,0.0,0.0,0
20,25,65,5,0.0,0.0,0.0,0
20,25,65,10,0.0,0.0,0.0,0
20,25,65,20,0.0,0.0,0.0,0
20,25,65,40,0.0,0.0,0.0,0
20,15,60,5,0.0,0.0,0.0,0
20,15,80,10,0.0,0.0,0.0,0
20,15,80,5,0.0,0.0,0.0,0
20,15,75,40,0.0,0.0,0.0,0
20,15,80,20,0.0,0.0,0.0,0
20,15,75,10,0.0,0.0,0.0,0
20,20,80,40,0.0,0.0,0.0,0
20,25,80,40,0.0,0.0,0.0,0
20,25,70,40,0.0,0.0,0.0,0
20,25,70,20,0.0,0.0,0.0,0
20,25,70,10,0.0,0.0,0.0,0
20,25,70,5,0.0,0.0,0.0,0
20,25,80,5,0.0,0.0,0.0,0
20,25,80,10,0.0,0.0,0.0,0
20,25,80,20,0.0,0.0,0.0,0
20,25,75,40,0.0,0.0,0.0,0
20,15,60,20,0.0,0.0,0.0,0
60,35,75,5,-0.42070043629776066,-76.53803014157951,46.869171329602985,3753
20,35,80,40,-2.201052537952697,-67.9956318439703,50.08818342151675,567
60,35,70,5,-2.9038280232838276,-77.51305994405774,47.01882845188285,3824
20,35,65,5,-4.070906864351076,-36.518679696306805,45.793269230769226,832
100,40,60,5,-5.122572643191714,-78.67760793514388,48.10457516339869,4590
20,35,60,5,-5.381499350589203,-36.31438799478066,46.875,832
100,30,65,5,-6.155926209780027,-77.6777015988296,47.09187974150042,3559
20,35,70,5,-8.525886289477548,-41.40474123704298,45.3125,832
60,35,65,5,-9.868792393177683,-78.3210228433486,47.45417515274949,3928
60,40,65,5,-9.938372855766776,-82.15239751162777,47.120658135283364,4376
200,15,80,20,-12.342736660797327,-61.786641039100765,46.43377001455604,687
60,40,60,5,-12.887189181545288,-79.77927469438947,48.21038847664775,4582
120,40,65,5,-14.18355954885805,-84.52402788689004,47.747541733363825,4373
120,35,80,5,-14.637610748329665,-74.99116585472188,47.03896103896104,3850
50,35,75,5,-15.232914698600952,-79.55109744976394,45.70720968629609,3634
200,30,70,10,-15.668875342081423,-74.33371540331962,47.948611686697056,2413
120,30,65,5,-23.193149257002588,-81.92003486049634,47.70162400220204,3633
50,40,65,5,-26.349101088611437,-81.23338603379509,46.26623376623377,4312
200,30,60,5,-26.667338223592118,-80.50358920257166,48.93284747527329,3842
100,35,60,5,-28.19323448866925,-78.08554183225905,47.58064516129033,4216
50,35,65,5,-31.203027557129893,-80.78793394760166,46.22916115374437,3779
120,35,75,5,-34.55243712110227,-79.98425026820165,46.97745901639344,3904
120,35,70,5,-34.64676077117811,-82.52949440922902,47.16223003515822,3982
50,40,60,5,-38.70871911760312,-82.08499625068558,47.28802302413106,4517
100,30,60,5,-39.650305131233154,-81.65405921953639,47.514419115627575,3641
60,35,60,5,-43.841382883006084,-82.93087097544655,47.91203360513961,4047
50,35,60,5,-44.19357680441011,-81.08821954677146,47.0618424429048,3897
120,40,60,5,-44.20798762963687,-84.8365685012894,48.191721132897605,4590
120,35,65,5,-58.55467319452712,-87.21146544124328,47.33511803358482,4109
120,30,60,5,-60.414074193603426,-88.21112256665748,47.75040171397965,3734
120,35,60,5,-71.17348226876767,-88.19846612558293,47.68507638072855,4255
