RSI,SMA,Buy,Sell,Hold,Return,MDD,WinRate,Trades
5,90,45,60,30,500.3165289330375,-41.464612387350925,63.32433474739684,2593
5,90,45,60,40,456.41073688033555,-47.12726432521792,63.407930899096975,2547
5,90,45,60,50,450.470537973045,-44.41405656225436,63.24110671936759,2530
5,90,45,65,5,86.11041241318456,-67.63594885721716,50.48970617629423,5003
5,90,45,65,10,341.93406472471327,-53.32052946796564,55.91681312243703,3414
5,90,45,65,15,641.9504557683106,-50.63502282698834,60.085990684342526,2791
5,90,45,65,20,399.8761064051542,-48.76882268509148,61.49265581579992,2519
5,90,45,65,25,347.00486022445693,-45.95396793540162,61.77215189873417,2370
5,90,45,65,30,390.7538403925285,-50.22266375123483,62.25252969643643,2273
5,90,45,65,40,333.44193805183284,-50.20455843191024,62.13417379558758,2221
5,90,45,65,50,501.6494654235212,-47.3078279635603,62.126696832579185,2210
5,90,45,70,5,41.29185062334055,-70.99726280158558,49.521829521829524,4810
5,90,45,70,10,458.51339491230823,-54.204649499009896,54.635352286773795,3236
5,90,45,70,15,794.2761173408783,-50.776593927789314,57.77604976671851,2572
5,90,45,70,20,876.4661724853781,-50.85342762462176,60.24734982332155,2264
5,90,45,70,25,478.32240898188064,-50.824324629861906,60.852898897939625,2087
5,90,45,70,30,263.811010518936,-52.840644621374224,61.60487557135602,1969
5,90,45,70,40,496.0999210888221,-45.891384793440565,61.71003717472119,1883
5,90,45,70,50,306.87914064775026,-48.41113441442345,61.22228231476474,1849
5,90,45,75,5,31.2046663382624,-69.18261151682515,48.75836752321313,4631
5,90,45,75,10,579.3293468512009,-53.401828128872594,53.2107131332688,3099
5,90,45,75,15,1128.7723574167294,-45.02466147852016,55.698835274542425,2404
5,90,45,75,20,1715.9478417432688,-56.44395021765657,58.4007615421228,2101
5,90,45,75,25,1616.339260291408,-43.611981486045416,60.26315789473684,1900
5,90,45,75,30,465.6560222093664,-59.79978802657302,60.90961427748992,1737
5,90,45,75,40,1338.1636862593828,-47.48585967885963,62.62135922330098,1648
5,90,45,75,50,935.8514552928922,-44.777541959401766,62.46835443037975,1580
5,90,45,80,5,142.00504933727336,-57.803779093801445,48.07261317794711,4462
5,90,45,80,10,882.291514671271,-44.37423227356444,51.8580515567459,2987
5,90,45,80,15,1583.7168893559426,-43.082312010845136,53.87987724682157,2281
5,90,45,80,20,1218.0582905639326,-59.851896729725965,56.651258346173606,1947
5,90,45,80,25,949.130762476985,-52.08085782971834,58.437686344663085,1677
5,90,45,80,30,1467.5651689548392,-51.926261335833914,61.02337334175616,1583
5,90,45,80,40,1727.7633788194867,-46.94641852773977,61.3998613998614,1443
5,90,45,80,50,1539.4466286260656,-50.93018390835675,61.20499632623071,1361
5,100,5,55,5,-19.216673172110465,-59.366142265536894,49.62805526036132,2823
5,100,5,55,10,76.55997867917324,-57.37465497325257,60.3060306030603,2222
5,100,5,55,15,117.33315017284997,-54.69999493439093,62.562814070351756,1990
5,100,5,55,20,84.91878843980172,-54.24958181933128,63.1827731092437,1904
5,100,5,55,25,92.7173400406234,-54.88440999744788,63.27744726879394,1849
5,100,5,55,30,106.6158771573337,-58.98947822977354,63.32236842105263,1824
5,100,5,55,40,154.11127930808152,-55.00527599645946,63.52097130242825,1812
5,100,5,55,50,146.9883864786518,-52.87340384042992,63.440265486725664,1808
5,100,5,60,5,15.477040345972814,-52.21819082562556,48.96131805157593,2792
5,100,5,60,10,244.35003206779712,-47.67926137489878,58.11808118081181,2168
5,100,5,60,15,213.29186159238543,-57.593854961538746,61.80010465724751,1911
5,100,5,60,20,197.1206174766801,-51.793724807062944,63.035019455252915,1799
5,100,5,60,25,202.74566737139503,-51.75385547549411,63.54226566992524,1739
5,100,5,60,30,213.1442835824688,-55.824986331915504,63.50322202694786,1707
5,100,5,60,40,250.33142321377696,-56.41763199074333,63.70106761565836,1686
5,100,5,60,50,242.03863529597035,-53.451681264054244,63.582089552238806,1675
5,100,5,65,5,16.284270728125392,-51.824484539883144,48.367198838896954,2756
5,100,5,65,10,236.20447315472802,-48.73388583262954,55.87958607714016,2126
5,100,5,65,15,180.83243842351428,-56.26727906201368,60.043196544276455,1852
5,100,5,65,20,274.4988201229471,-52.912862572492756,62.01279813845259,1719
5,100,5,65,25,364.2012390074737,-50.14683159420251,62.909090909090914,1650
5,100,5,65,30,396.57052419959626,-57.43707056144568,63.13823163138231,1606
5,100,5,65,40,430.42324269108036,-52.84505916138716,63.526416295353286,1571
5,100,5,65,50,386.256890639603,-50.10145749426452,63.151125401929264,1555
5,100,5,70,5,25.90391201758773,-50.11800319635705,47.9457079970653,2726
5,100,5,70,10,304.9254824229921,-46.20388346553577,54.152664426308206,2083
5,100,5,70,15,191.4636829699166,-55.58856705781595,57.40011254924029,1777
5,100,5,70,20,323.2141262296783,-54.17958154405713,60.578105781057815,1626
5,100,5,70,25,288.4059422770437,-54.732301989935465,61.93590582079791,1529
5,100,5,70,30,322.76586331258727,-60.40806315113518,62.46556473829201,1452
5,100,5,70,40,288.91738641413,-60.944687891337715,62.92613636363637,1408
5,100,5,70,50,294.85833970156455,-54.14085464300111,62.47272727272727,1375
5,100,5,75,5,25.1492697335437,-54.07728964401317,47.68775434702183,2703
5,100,5,75,10,319.5609310535123,-48.05747070341562,52.91523762861342,2041
5,100,5,75,15,152.66195229127547,-61.590877585874956,54.47106954997077,1711
5,100,5,75,20,485.71115762016245,-57.42168335183141,58.774193548387096,1550
5,100,5,75,25,361.3185623576971,-52.37954025558409,61.111111111111114,1440
5,100,5,75,30,547.3047659341389,-56.72673691701363,62.15613382899628,1345
5,100,5,75,40,624.7689001388027,-57.457771838673274,62.88175411119812,1277
5,100,5,75,50,518.1090640410797,-53.627420463976904,62.71463614063778,1223
5,100,5,80,5,7.724821347194366,-56.82978272851359,47.411545623836126,2685
5,100,5,80,10,294.7757783553158,-43.5606237987989,51.31775236200895,2011
5,100,5,80,15,54.94808062442831,-62.49029530710594,52.18978102189781,1644
5,100,5,80,20,260.51297857368,-58.94952690842633,55.32786885245902,1464
5,100,5,80,25,77.18276652000209,-64.12670234698659,56.65399239543726,1315
5,100,5,80,30,338.97149681392244,-53.9026065946741,60.01622060016221,1233
5,100,5,80,40,307.3774195810489,-59.51044964638695,60.786026200873366,1145
5,100,5,80,50,146.18257408591063,-56.330198265075346,59.90610328638498,1065
5,100,10,55,5,-30.19628119970983,-72.46903608924536,50.2247191011236,3560
5,100,10,55,10,37.535062340075285,-66.25110357974478,60.0,2665
5,100,10,55,15,147.08455549142627,-63.09227113056613,62.66039349871685,2338
5,100,10,55,20,149.42269095435034,-63.38478533859381,62.737127371273715,2214
5,100,10,55,25,127.46020121520823,-58.81262438057887,63.331782224290365,2149
5,100,10,55,30,136.27620129868578,-64.89319260365055,63.0558183538316,2114
5,100,10,55,40,169.8463154411143,-62.705224260538685,63.19047619047618,2100
5,100,10,55,50,165.51852435897501,-60.88668820370167,63.12022900763359,2096
5,100,10,60,5,-24.44354490210181,-66.18369013487104,49.26996850844546,3493
5,100,10,60,10,121.80905774780784,-56.705071136020265,56.965463717500974,2577
5,100,10,60,15,140.09502963065933,-68.57195341860383,60.22727272727273,2200
5,100,10,60,20,250.88299326920654,-53.01340290773769,61.73197871311079,2067
5,100,10,60,25,127.0066822286879,-52.22443784989343,62.03937405350833,1981
5,100,10,60,30,90.74282414960564,-60.365894907609174,61.387163561076605,1932
5,100,10,60,40,97.43947015232945,-62.82061098235613,61.44957983193278,1904
5,100,10,60,50,127.62246103115915,-57.47415767049916,61.53034300791557,1895
5,100,10,65,5,-43.35305152259442,-72.40760974033951,48.39650145772595,3430
5,100,10,65,10,102.7816626533363,-67.50384650224356,54.33826469412235,2501
5,100,10,65,15,132.2175478781789,-67.2081857276348,58.620689655172406,2117
5,100,10,65,20,249.4513136887386,-63.2661598605037,59.815005138746145,1946
5,100,10,65,25,280.2707267256174,-61.620665376755156,61.02150537634409,1860
5,100,10,65,30,299.5170257468788,-62.78125521182485,60.91314031180401,1796
5,100,10,65,40,188.4081090653688,-64.91775257143561,60.983981693363845,1748
5,100,10,65,50,245.7322503129023,-57.9622165505398,61.21037463976945,1735
5,100,10,70,5,-38.94711826110275,-71.17017757620968,48.04502369668246,3376
5,100,10,70,10,140.08473500025724,-64.05182974714637,52.94840294840295,2442
5,100,10,70,15,182.33435157773,-66.06689996666731,56.71124318969787,2019
5,100,10,70,20,335.93021588146775,-62.690247753252514,58.99122807017544,1824
5,100,10,70,25,304.3585982332685,-57.54161744055413,61.63265306122449,1715
5,100,10,70,30,633.722361249903,-52.10335412914526,62.35509456985967,1639
5,100,10,70,40,488.1051830652486,-56.434157417600794,62.39695624603678,1577
5,100,10,70,50,547.543900716475,-52.07308280058509,62.79819471308833,1551
5,100,10,75,5,-30.257490336937398,-72.7677084097249,47.8391356542617,3332
5,100,10,75,10,214.50243964373027,-60.467233720502534,51.92791282481139,2386
5,100,10,75,15,240.0400046852007,-67.49307317966348,54.620547237996895,1937
5,100,10,75,20,422.33718155799795,-65.65872454952735,56.697459584295615,1732
5,100,10,75,25,568.4207244464285,-44.06366567075411,60.32745591939547,1588
5,100,10,75,30,675.2765146083043,-47.08076093065582,61.974649766511,1499
5,100,10,75,40,232.5481151559305,-64.14732815050571,61.69906407487401,1389
5,100,10,75,50,485.743614369885,-53.086187176175045,62.79585798816568,1352
5,100,10,80,5,-35.396772833567645,-76.00600073142877,47.57869249394673,3304
5,100,10,80,10,222.87870098665098,-64.98502951829053,50.74882327770646,2337
5,100,10,80,15,112.65387983316471,-67.81165620081136,52.460789616008654,1849
5,100,10,80,20,433.56587681869695,-60.26907129838265,54.517516902274124,1627
5,100,10,80,25,349.94180350986727,-53.555700341500575,57.162534435261705,1452
5,100,10,80,30,706.1360119508656,-51.57990897535316,60.29411764705882,1360
5,100,10,80,40,242.07094075478,-64.6331072995333,60.064935064935064,1232
5,100,10,80,50,445.12046711719415,-53.95745505406714,61.16751269035533,1182
5,100,15,55,5,-46.91999218930414,-83.10357526743401,50.56422569027611,4165
5,100,15,55,10,135.94943177025297,-59.664060268170985,60.526315789473685,3040
5,100,15,55,15,268.30293490655436,-53.91159991325958,63.13993174061433,2637
5,100,15,55,20,208.5089252542451,-48.50090444909726,63.369521511861684,2487
5,100,15,55,25,293.5063496043872,-48.95752407653645,63.84039900249376,2406
5,100,15,55,30,220.57422395346427,-55.44203357373386,63.709336713138995,2367
5,100,15,55,40,255.31972646588744,-55.3639634834344,63.64023870417732,2346
5,100,15,55,50,284.44369265119445,-50.80630997005207,63.63636363636363,2343
5,100,15,60,5,-38.88989899372015,-76.69154482699393,49.56758092414134,4047
5,100,15,60,10,176.37124029356283,-47.48118176411718,57.54975978037062,2914
5,100,15,60,15,396.6806997495424,-55.872892542729346,61.46085552865214,2478
5,100,15,60,20,210.11089191417378,-51.12437650011794,62.56521739130435,2300
5,100,15,60,25,231.71630493324412,-40.90965950691401,62.85975331201462,2189
5,100,15,60,30,273.6755881124654,-48.00521939356139,62.72769733769267,2141
5,100,15,60,40,172.80829894212758,-55.504682191151765,62.583412774070545,2098
5,100,15,60,50,216.30959411418877,-47.028628617722156,62.6378896882494,2085
5,100,15,65,5,-46.85449629201609,-80.38744135439205,48.887765419615775,3956
5,100,15,65,10,184.4974944176085,-48.994160563510505,54.77207977207977,2808
5,100,15,65,15,371.7069000818714,-60.42959855469079,59.6252129471891,2348
5,100,15,65,20,330.1406904613914,-59.317146270163036,60.68097014925373,2144
5,100,15,65,25,379.42445169171634,-55.713522289219306,61.49679960610537,2031
5,100,15,65,30,722.6926697752566,-46.31243661507482,62.45542536933265,1963
5,100,15,65,40,452.24150585962883,-49.172210194206755,62.66456029489205,1899
5,100,15,65,50,518.7432862840141,-51.82029316240937,62.75239107332625,1882
5,100,15,70,5,-35.96729053350155,-79.78853989946464,48.25986078886311,3879
5,100,15,70,10,229.44403376545907,-48.77759349483801,53.32354021300036,2723
5,100,15,70,15,378.35301720502616,-51.57133663337188,57.75158658204895,2206
5,100,15,70,20,497.1146681600697,-44.0802863322707,60.08991008991009,2002
5,100,15,70,25,764.9876008567818,-53.02027807974583,62.007555315704266,1853
5,100,15,70,30,359.9212378880451,-48.56792959626408,61.774744027303754,1758
5,100,15,70,40,617.2662848455238,-44.08663535895116,62.522202486678516,1689
5,100,15,70,50,445.7243184871598,-43.021348793884954,62.33373639661427,1654
5,100,15,75,5,-24.795163001890774,-77.59621594023668,47.9484481851657,3802
5,100,15,75,10,493.7856300492374,-50.319268140666004,52.301886792452834,2650
5,100,15,75,15,795.3311067837268,-50.03414574618359,55.75642245480494,2102
5,100,15,75,20,638.9099214717655,-53.27843522308693,57.70053475935829,1870
5,100,15,75,25,550.7339981454022,-53.1910843102399,59.95260663507109,1688
5,100,15,75,30,411.78842775640953,-46.47049843873395,61.241291956934774,1579
5,100,15,75,40,488.74604391689525,-53.062585174523704,62.59284267386901,1481
5,100,15,75,50,499.657739111323,-49.00218392932944,62.404447533009034,1439
5,100,15,80,5,-22.652413829177974,-72.74183226919499,47.71695594125501,3745
5,100,15,80,10,405.1722820671583,-45.771599636008034,51.1394360757049,2589
5,100,15,80,15,431.105171916077,-51.9073458441939,52.87643821910956,1999
5,100,15,80,20,744.0837704590015,-50.644950895750284,54.82380127094165,1731
5,100,15,80,25,236.14289160557354,-55.62115878818524,57.14285714285714,1533
5,100,15,80,30,336.8262879590857,-55.663521027962744,58.83605393896381,1409
5,100,15,80,40,527.8746789699213,-62.029053012076865,60.59678653404744,1307
5,100,15,80,50,744.1072134267769,-48.3792874535785,61.17836965294592,1239
5,100,20,55,5,-48.58415453779009,-82.676866356313,50.955690703735876,4604
5,100,20,55,10,476.7620708089665,-47.907168367428724,61.24242424242424,3300
5,100,20,55,15,448.27059659482967,-57.25055728661768,63.466290151782566,2833
5,100,20,55,20,398.6011470513888,-48.339925598415675,63.857677902621724,2670
5,100,20,55,25,352.2019857176147,-50.896924946216274,64.04189294026376,2578
5,100,20,55,30,280.9968485847137,-60.22099832098938,63.70458135860979,2532
5,100,20,55,40,369.92055220285,-55.57535738853701,63.9474731396737,2513
5,100,20,55,50,396.1291742363268,-54.95519833125496,63.929852530888795,2509
5,100,20,60,5,-18.548508020786826,-72.91378179693181,49.97747747747748,4440
5,100,20,60,10,403.7321599455364,-44.578368007357426,57.97702616464582,3134
5,100,20,60,15,255.6443216981855,-52.5112888773954,60.91603053435114,2620
5,100,20,60,20,220.90001407985028,-50.95637118483083,62.16550020584602,2429
5,100,20,60,25,201.50210049896407,-52.28359611145641,62.54325259515571,2312
5,100,20,60,30,162.4877124515027,-51.562869697351296,62.194580186583735,2251
5,100,20,60,40,131.34671506205032,-55.0627055226824,62.41519674355496,2211
5,100,20,60,50,147.62997913972842,-55.61015739875553,62.40327719617661,2197
5,100,20,65,5,13.005362903793083,-70.11431049003227,49.58275382475661,4314
5,100,20,65,10,906.3075015585089,-43.00304541382051,55.93501326259946,3016
5,100,20,65,15,500.6260807130267,-51.295095218509246,59.653365578395814,2481
5,100,20,65,20,348.1871205233764,-51.80883999207625,61.130742049469966,2264
5,100,20,65,25,388.7897606520651,-53.16600177970133,61.85133239831697,2139
5,100,20,65,30,530.4015072034243,-57.65372851553599,62.512124151309415,2062
5,100,20,65,40,644.3945760180767,-51.623996814156634,62.78606965174129,2010
5,100,20,65,50,668.6935875179705,-53.309037533536326,62.54399195575666,1989
5,100,20,70,5,18.62379786022077,-70.00682372549046,48.879885605338416,4196
5,100,20,70,10,1264.0653517988871,-40.84483127549159,54.313319530710835,2898
5,100,20,70,15,503.0956118288769,-48.3683900656394,56.835769561478934,2326
5,100,20,70,20,735.1156681530741,-46.9730223807501,60.21093000958773,2086
5,100,20,70,25,521.5477766958845,-53.99310257306639,61.706555671175856,1922
5,100,20,70,30,928.775149074351,-48.16980542174142,62.972972972972975,1850
5,100,20,70,40,656.538196321597,-46.44924049724027,63.10403638430927,1759
5,100,20,70,50,953.2281061906293,-43.39357152260309,63.062536528345994,1711
5,100,20,75,5,13.361083292239751,-67.42166181521448,48.30197898851698,4093
5,100,20,75,10,1082.7868658215748,-45.410859421939776,53.067047075606276,2804
5,100,20,75,15,921.6935493061268,-61.30754015962423,55.5454956994115,2209
5,100,20,75,20,1623.467080874811,-52.55025352250392,58.85978428351309,1947
5,100,20,75,25,392.73693748786684,-50.80728647678223,60.20466173962479,1759
5,100,20,75,30,872.3535165465979,-50.664287529870855,61.61309884778654,1649
5,100,20,75,40,555.4729336809015,-51.88186544279555,62.57348138471587,1531
5,100,20,75,50,568.7505833095881,-51.366408030728685,62.8823929299796,1471
5,100,20,80,5,52.8427651406076,-64.69066329661703,48.037990502374406,4001
5,100,20,80,10,854.0635528026328,-52.08776439078579,51.44635664591725,2731
5,100,20,80,15,602.878281860533,-52.718580696420915,53.1681753215817,2099
5,100,20,80,20,852.3807062638891,-55.29040688570952,55.826859045504996,1802
5,100,20,80,25,862.3078374228767,-50.4985431844052,58.21917808219178,1606
5,100,20,80,30,845.8528219848511,-52.927122305483756,60.65573770491803,1464
5,100,20,80,40,434.68185927342154,-63.681080950694295,61.04477611940299,1340
5,100,20,80,50,664.4364088279186,-53.49501004861723,60.93133385951065,1267
5,100,25,55,5,-6.359779221131978,-75.65556819164017,51.45650845386026,4909
5,100,25,55,10,555.2366515353293,-47.98351225684384,61.07132626754511,3491
5,100,25,55,15,707.6919633516421,-50.794357975962654,63.43906510851419,2995
5,100,25,55,20,631.9737716465113,-50.205587664422715,64.2706131078224,2838
5,100,25,55,25,350.3353128213307,-57.297660368077274,64.2279411764706,2720
5,100,25,55,30,578.7652117900786,-61.294549734330964,64.6795827123696,2684
5,100,25,55,40,630.5858977844339,-57.48288831961632,64.60610629476065,2653
5,100,25,55,50,662.7051780880888,-56.54947041738144,64.63921420476011,2647
5,100,25,60,5,27.808775043624244,-71.58302598196859,50.57251908396947,4716
5,100,25,60,10,554.2852682355057,-45.01098724322482,57.96969696969697,3300
5,100,25,60,15,389.95351243683746,-57.25128102039152,61.68596237337193,2764
5,100,25,60,20,406.999681803845,-51.82128987893666,62.908242612752716,2572
5,100,25,60,25,454.30871713093734,-44.97437884066375,63.26781326781327,2442
5,100,25,60,30,425.84839495481583,-48.44442423459752,63.16010058675607,2386
5,100,25,60,40,486.2170251795013,-49.05764725629667,63.566878980891715,2355
5,100,25,60,50,484.2549507333287,-49.50485959928847,63.36041043180847,2339
5,100,25,65,5,84.69421738028346,-66.3163343557501,49.9671412924425,4565
5,100,25,65,10,740.8691033058135,-48.64576952906724,55.8191018342821,3162
5,100,25,65,15,440.86068370423624,-51.964675961794036,59.976931949250286,2601
5,100,25,65,20,531.1674940060038,-45.2269288717864,61.45038167938931,2358
5,100,25,65,25,525.1790914104422,-46.29024710371226,62.12189616252821,2215
5,100,25,65,30,789.6868546147962,-55.07410882794402,62.96296296296296,2133
5,100,25,65,40,842.8018859165635,-48.760315598998346,63.226116178588576,2083
5,100,25,65,50,788.4812719508157,-53.12311188018673,63.00970873786408,2060
5,100,25,70,5,74.56335282709976,-64.9835711824378,49.10532276330691,4415
5,100,25,70,10,1074.0750598471275,-45.25416002628786,53.76486129458389,3028
5,100,25,70,15,267.0093103978246,-63.73429847221536,56.184922948771344,2401
5,100,25,70,20,591.9791835061436,-50.215529186056926,59.79477611940298,2144
5,100,25,70,25,462.85458706013776,-56.057049119288436,60.922453117080586,1973
5,100,25,70,30,536.9564068948688,-57.11976375725529,62.0414673046252,1881
5,100,25,70,40,480.84508517829755,-55.662088991891245,62.23581757508343,1798
5,100,25,70,50,485.2440441812096,-56.28839726612994,61.991986262163714,1747
5,100,25,75,5,69.61703319767454,-65.75096587949652,48.49825378346915,4295
5,100,25,75,10,1058.5669077095642,-47.761225125698445,52.66211604095563,2930
5,100,25,75,15,1204.0509214180815,-54.00715205336115,55.37516454585344,2279
5,100,25,75,20,2463.527449837391,-53.79014107556315,58.81474103585658,2008
5,100,25,75,25,897.5105855587427,-49.47007629752993,59.98896247240618,1812
5,100,25,75,30,1426.7225718747002,-46.818305317183416,62.08920187793427,1704
5,100,25,75,40,869.5530741200504,-52.206628414546316,63.005050505050505,1584
5,100,25,75,50,1490.0313048335097,-45.92204415660359,62.92428198433421,1532
5,100,25,80,5,231.4920267346202,-60.01961632579914,48.46743295019157,4176
5,100,25,80,10,929.5996521327922,-45.30606075517268,51.182492057889164,2833
5,100,25,80,15,627.3976624166365,-54.84959992963867,53.40435386753126,2159
5,100,25,80,20,977.7498507156174,-57.38812252595059,56.13845321795565,1849
5,100,25,80,25,591.9365933877342,-50.3433194681523,58.43997562461914,1641
5,100,25,80,30,884.5922573943151,-51.96886162732087,59.94677312042581,1503
5,100,25,80,40,608.5945024566385,-51.31869191470565,61.36363636363637,1364
5,100,25,80,50,519.3824383335686,-49.84475923181151,61.210240496508916,1289
5,100,30,55,5,-23.39192040944291,-76.60509748051196,51.66829268292683,5125
5,100,30,55,10,295.64048171129514,-63.24446668279601,60.53067993366501,3618
5,100,30,55,15,474.0383813022177,-55.612795143926604,62.89125524362697,3099
5,100,30,55,20,630.4690067804377,-50.61474961798829,63.81961052271951,2927
5,100,30,55,25,433.696431967969,-47.506882468046676,64.1690340909091,2816
5,100,30,55,30,667.4541641376591,-50.382638313660145,64.30379746835443,2765
5,100,30,55,40,678.243631995591,-50.643882724859246,64.12130069419072,2737
5,100,30,55,50,666.4917267587604,-48.912635183922085,64.12605349945035,2729
5,100,30,60,5,41.16931075885888,-67.9906460840622,50.9683995922528,4905
5,100,30,60,10,378.16307499894526,-48.50893873527296,57.71713615023474,3408
5,100,30,60,15,489.3491349199519,-46.968211656252045,61.53576437587658,2852
5,100,30,60,20,324.3417868000266,-48.56824682322129,62.20022839741149,2627
5,100,30,60,25,456.02712229077326,-46.24717846488618,62.783300198807154,2515
5,100,30,60,30,460.73085991000005,-45.544042807518366,62.48972884141332,2434
5,100,30,60,40,359.95615228692907,-45.7344291544261,62.65110462692789,2399
5,100,30,60,50,357.5482345350971,-46.56235666032939,62.55247691015953,2382
5,100,30,65,5,135.34339451789558,-60.11874798731599,50.43386243386243,4725
5,100,30,65,10,723.2189001454838,-55.811568040355084,56.186674854160266,3257
5,100,30,65,15,467.41176656410926,-44.217236097154434,60.03787878787878,2640
5,100,30,65,20,679.4540120905674,-54.79739928019557,61.74886033982594,2413
5,100,30,65,25,467.10477995036007,-51.05072298605495,62.21238938053097,2260
5,100,30,65,30,489.5352391115865,-57.67546915647998,62.424523920111476,2153
5,100,30,65,40,441.28851406647425,-50.000818240790814,62.65402843601896,2110
5,100,30,65,50,492.89582116968467,-52.16596354558013,62.5,2088
5,100,30,70,5,108.89455984906964,-62.00760261978267,49.72581706514587,4559
5,100,30,70,10,1361.6269066826692,-43.64868109360373,54.64182460648892,3113
5,100,30,70,15,647.1844468314662,-57.804299104532774,56.938190749079,2443
5,100,30,70,20,734.9030862433686,-62.66286885723089,59.88960441582337,2174
5,100,30,70,25,386.8952757816588,-54.30234896336038,61.62674650698603,2004
5,100,30,70,30,477.45407720325403,-57.26039739648926,61.794195250659634,1895
5,100,30,70,40,532.5280132861417,-52.16131721170325,62.142857142857146,1820
5,100,30,70,50,581.6814976004144,-48.167786530357674,62.30248306997742,1772
5,100,30,75,5,69.58461503792088,-62.31763592924975,48.685999093792475,4414
5,100,30,75,10,847.5355580484324,-48.074711352640605,52.93137908061293,3002
5,100,30,75,15,1220.6825361459669,-53.23069540052637,55.469422911283374,2322
5,100,30,75,20,1221.985505449572,-56.189490064005454,58.07881773399015,2030
5,100,30,75,25,1284.9018100826354,-44.32118745771012,60.56491037479631,1841
5,100,30,75,30,943.7071730183953,-61.93677710049311,61.73054587688734,1722
5,100,30,75,40,979.8208470917933,-55.23111503803694,63.02311055590256,1601
5,100,30,75,50,1690.2571927805748,-49.61894478668836,62.88124594419209,1541
5,100,30,80,5,236.82920694229486,-54.68655032179429,48.598785614198974,4282
5,100,30,80,10,727.4411594931217,-45.98511839157074,50.93296475466482,2894
5,100,30,80,15,658.9374916979101,-51.36815125020727,52.543142597638514,2202
5,100,30,80,20,1523.2230294165638,-54.30458194767229,55.98930481283423,1870
5,100,30,80,25,688.2191937172954,-53.15885888644143,58.86610373944512,1658
5,100,30,80,30,770.9435776327904,-56.24600084621013,60.64178127046497,1527
5,100,30,80,40,570.9495740035416,-56.00561568822621,60.750360750360755,1386
5,100,30,80,50,1188.2169652104376,-45.68226178835731,61.212121212121204,1320
5,100,35,55,5,-40.235973256610734,-82.09440599726415,51.86099506266616,5266
5,100,35,55,10,215.94204023733047,-62.167785942700135,60.264364715403296,3707
5,100,35,55,15,335.6218636308798,-57.438386734341684,62.82375236891977,3166
5,100,35,55,20,476.34436064237616,-47.96450586272581,63.49949815991971,2989
5,100,35,55,25,331.13140582904236,-52.76536084877379,63.740856844305114,2871
5,100,35,55,30,472.9086163538808,-51.905613915394675,63.88101983002833,2824
5,100,35,55,40,594.0135838450267,-52.36619479968149,63.831308077198,2798
5,100,35,55,50,541.7430134184219,-50.66280409566895,63.76031575170435,2787
5,100,35,60,5,17.987717190823084,-73.47465127267577,51.07270560190703,5034
5,100,35,60,10,139.31795403196347,-49.823409880719396,57.53228120516499,3485
5,100,35,60,15,421.05822725640405,-46.998443589763184,61.934156378600825,2916
5,100,35,60,20,260.91090548869016,-44.76602023169224,62.26274655749907,2687
5,100,35,60,25,350.5975641848547,-45.416797538931554,63.12718786464411,2571
5,100,35,60,30,316.6319548505011,-44.15417859757112,62.68537074148297,2495
5,100,35,60,40,282.596183283818,-47.910237310645506,62.68839103869654,2455
5,100,35,60,50,310.9565444938312,-45.87113334984447,62.556329373207696,2441
5,100,35,65,5,91.47154782099294,-65.12874363833318,50.48684483115807,4827
5,100,35,65,10,510.98120423405635,-53.60533112681951,55.95417545975279,3317
5,100,35,65,15,628.8781684766232,-46.4093988041476,60.36202438123384,2707
5,100,35,65,20,421.81432623471204,-56.66455225840016,61.31805157593123,2443
5,100,35,65,25,425.81789043936425,-47.296449342441385,62.14689265536724,2301
5,100,35,65,30,393.10320589090804,-51.90110429396633,62.465753424657535,2190
5,100,35,65,40,430.92588070000136,-48.11927700312348,62.296606229660625,2151
5,100,35,65,50,486.6210911062159,-45.364190187019574,62.17738151102768,2131
5,100,35,70,5,105.45758190897038,-64.0438198343265,49.75284762518805,4653
5,100,35,70,10,1019.265571891841,-41.53534159332894,55.07109004739337,3165
5,100,35,70,15,668.5471652823555,-55.102588729075194,57.34939759036145,2490
5,100,35,70,20,740.881025363997,-64.62848784912957,59.96360327570519,2198
5,100,35,70,25,341.68649990984284,-56.223404547985304,61.38711264141663,2033
5,100,35,70,30,511.957381139148,-55.45906498327814,62.03848153926157,1923
5,100,35,70,40,720.9796982173319,-52.560869353476555,62.52028123309897,1849
5,100,35,70,50,695.6595842669094,-47.01226651944647,62.41685144124168,1804
5,100,35,75,5,61.74571042143682,-62.34628553095105,48.79893238434164,4496
5,100,35,75,10,606.2490021227067,-47.22802288108206,53.059210526315795,3040
5,100,35,75,15,1115.2691889313317,-54.00953763992094,55.94375798892203,2347
5,100,35,75,20,1504.1330821955391,-57.54958787422009,57.958984375,2048
5,100,35,75,25,1102.8337869280526,-49.41734333493331,60.35407725321888,1864
5,100,35,75,30,1254.181222098234,-60.58130638726323,61.55619596541787,1735
5,100,35,75,40,1073.8821974193559,-56.19880759018504,62.585034013605444,1617
5,100,35,75,50,1724.0329144474913,-51.581850246457186,63.07692307692307,1560
5,100,35,80,5,196.52938146728945,-61.116863167468125,48.66666666666667,4350
5,100,35,80,10,640.9233779814956,-43.96241174058796,51.22615803814714,2936
5,100,35,80,15,951.7756737922714,-46.50336422025582,53.37230215827338,2224
5,100,35,80,20,1717.6886566925868,-56.80853793327947,56.04221635883905,1895
