Year,CooldownDays,Return,WinRate,Trades,AvgWin,AvgLoss,RepeatLoss
2015,120,24.225201375383975,65.57377049180327,61,8.717955063443501,-9.769078104508546,1
2015,180,12.33840034698046,64.40677966101694,59,8.901733820271236,-11.663572333651263,1
2016,0,6.211806054610203,68.96551724137932,58,6.063646330529343,-10.471241530736657,2
2016,10,6.211806054610203,68.96551724137932,58,6.063646330529343,-10.471241530736657,2
2016,20,6.211806054610203,68.96551724137932,58,6.063646330529343,-10.471241530736657,2
2016,30,6.211806054610203,68.96551724137932,58,6.063646330529343,-10.471241530736657,2
2016,40,6.211806054610203,68.96551724137932,58,6.063646330529343,-10.471241530736657,2
2016,60,11.185554713902901,70.0,60,6.0512228917595206,-9.867737704674044,1
2016,90,11.185554713902901,70.0,60,6.0512228917595206,-9.867737704674044,1
2016,120,9.84033633063417,68.96551724137932,58,6.390792113976009,-9.776760205473753,0
2016,180,11.611373349109666,67.79661016949152,59,6.390792113976009,-9.357429613103672,0
2017,0,40.35028855132228,67.6923076923077,65,7.6128598366901405,-6.307656594783289,1
2017,10,40.35028855132228,67.6923076923077,65,7.6128598366901405,-6.307656594783289,1
2017,20,40.35028855132228,67.6923076923077,65,7.6128598366901405,-6.307656594783289,1
2017,30,40.35028855132228,67.6923076923077,65,7.6128598366901405,-6.307656594783289,1
2017,40,40.35028855132228,67.6923076923077,65,7.6128598366901405,-6.307656594783289,1
2017,60,36.63217649797461,67.6923076923077,65,7.588962976091446,-6.843399216086022,1
2017,90,36.63217649797461,67.6923076923077,65,7.588962976091446,-6.843399216086022,1
2017,120,36.63217649797461,67.6923076923077,65,7.588962976091446,-6.843399216086022,1
2017,180,33.86212595656419,67.6923076923077,65,7.534784621962519,-6.843399216086023,1
2018,0,-4.292704332384234,62.06896551724138,58,7.04659595741869,-11.207230631419854,0
2018,10,-4.292704332384234,62.06896551724138,58,7.04659595741869,-11.207230631419854,0
2018,20,-4.292704332384234,62.06896551724138,58,7.04659595741869,-11.207230631419854,0
2018,30,-4.292704332384234,62.06896551724138,58,7.04659595741869,-11.207230631419854,0
2018,40,-4.292704332384234,62.06896551724138,58,7.04659595741869,-11.207230631419854,0
2018,60,-4.292704332384234,62.06896551724138,58,7.04659595741869,-11.207230631419854,0
2018,90,-4.292704332384234,62.06896551724138,58,7.04659595741869,-11.207230631419854,0
2018,120,-4.292704332384234,62.06896551724138,58,7.04659595741869,-11.207230631419854,0
2018,180,-10.549464796630392,61.40350877192983,57,7.127133723411936,-12.383156600624085,0
2019,0,22.730614052589317,65.625,64,7.751823183016742,-9.58892939801511,0
2019,10,22.730614052589317,65.625,64,7.751823183016742,-9.58892939801511,0
2019,20,22.730614052589317,65.625,64,7.751823183016742,-9.58892939801511,0
2019,30,22.730614052589317,65.625,64,7.751823183016742,-9.58892939801511,0
2019,40,22.730614052589317,65.625,64,7.751823183016742,-9.58892939801511,0
2019,60,22.730614052589317,65.625,64,7.751823183016742,-9.58892939801511,0
2019,90,22.730614052589317,65.625,64,7.751823183016742,-9.58892939801511,0
2019,120,22.730614052589317,65.625,64,7.751823183016742,-9.58892939801511,0
2019,180,25.205263481803364,66.15384615384615,65,7.755864716963975,-9.58892939801511,0
2020,0,60.83726056848624,73.4375,64,10.497856249487494,-12.631303395138096,1
2020,10,60.83726056848624,73.4375,64,10.497856249487494,-12.631303395138096,1
2020,20,60.83726056848624,73.4375,64,10.497856249487494,-12.631303395138096,1
2020,30,60.83726056848624,73.4375,64,10.497856249487494,-12.631303395138096,1
2020,40,70.10483345063186,74.24242424242425,66,10.651164333247449,-12.631303395138096,1
2020,60,70.10483345063186,74.24242424242425,66,10.651164333247449,-12.631303395138096,1
2020,90,69.31392464420554,73.84615384615385,65,10.826511454393122,-12.63130339513809,1
2020,120,69.31392464420554,73.84615384615385,65,10.826511454393122,-12.63130339513809,1
2020,180,56.86538621909054,71.42857142857143,63,10.83809095171298,-12.205442345694136,0
2021,0,33.71535053401087,70.0,70,7.537659810275589,-10.023956684975184,0
2021,10,33.71535053401087,70.0,70,7.537659810275589,-10.023956684975184,0
2021,20,33.71535053401087,70.0,70,7.537659810275589,-10.023956684975184,0
2021,30,33.71535053401087,70.0,70,7.537659810275589,-10.023956684975184,0
2021,40,33.71535053401087,70.0,70,7.537659810275589,-10.023956684975184,0
2021,60,33.71535053401087,70.0,70,7.537659810275589,-10.023956684975184,0
2021,90,33.71535053401087,70.0,70,7.537659810275589,-10.023956684975184,0
2021,120,33.71535053401087,70.0,70,7.537659810275589,-10.023956684975184,0
2021,180,33.71535053401087,70.0,70,7.537659810275589,-10.023956684975184,0
2022,0,-30.227235692075972,57.692307692307686,52,6.312755277313949,-14.174853943093456,1
2022,10,-30.227235692075972,57.692307692307686,52,6.312755277313949,-14.174853943093456,1
2022,20,-30.227235692075972,57.692307692307686,52,6.312755277313949,-14.174853943093456,1
2022,30,-30.227235692075972,57.692307692307686,52,6.312755277313949,-14.174853943093456,1
2022,40,-30.227235692075972,57.692307692307686,52,6.312755277313949,-14.174853943093456,1
2022,60,-32.08848759804054,57.692307692307686,52,5.846014266470015,-14.174853943093456,1
2022,90,-32.392630724205816,57.692307692307686,52,5.846014266470015,-14.174853943093456,1
2022,120,-32.392630724205816,57.692307692307686,52,5.846014266470015,-14.174853943093456,1
2022,180,-30.704696774838357,58.490566037735846,53,5.904885890208986,-12.769516979215053,1
2023,0,77.83242852266943,72.97297297297297,74,8.941275447368662,-8.797961201318723,2
2023,10,77.83242852266943,72.97297297297297,74,8.941275447368662,-8.797961201318723,2
2023,20,77.83242852266943,72.97297297297297,74,8.941275447368662,-8.797961201318723,2
2023,30,77.83242852266943,72.97297297297297,74,8.941275447368662,-8.797961201318723,2
2023,40,77.83242852266943,72.97297297297297,74,8.941275447368662,-8.797961201318723,2
2023,60,71.18067964474047,72.6027397260274,73,8.743152058794323,-8.79796120131872,2
2023,90,79.85833484856772,72.6027397260274,73,9.102002568888677,-8.305569497739125,0
2023,120,79.85833484856772,72.6027397260274,73,9.102002568888677,-8.305569497739125,0
2023,180,79.85833484856772,72.6027397260274,73,9.102002568888677,-8.305569497739125,0
2024,0,70.05580823967072,64.61538461538461,65,13.478713861033524,-12.348531134230404,2
2024,10,70.05580823967072,64.61538461538461,65,13.478713861033524,-12.348531134230404,2
2024,20,70.05580823967072,64.61538461538461,65,13.478713861033524,-12.348531134230404,2
2024,30,70.05580823967072,64.61538461538461,65,13.478713861033524,-12.348531134230404,2
2024,40,70.05580823967072,64.61538461538461,65,13.478713861033524,-12.348531134230404,2
2024,60,81.66158493541123,64.70588235294117,68,13.276890551185382,-11.46596212253439,2
2024,90,88.32564134950196,65.67164179104478,67,13.31414093465675,-11.746968917704324,1
2024,120,81.38273328405194,65.67164179104478,67,13.31414093465675,-11.746968917704324,1
2024,180,67.68459894272685,65.67164179104478,67,13.31381958734748,-12.858693727472971,0
2025,0,115.11726932191495,76.38888888888889,72,10.496923649250522,-8.89218733258566,1
2025,10,115.11726932191495,76.38888888888889,72,10.496923649250522,-8.89218733258566,1
2025,20,115.11726932191495,76.38888888888889,72,10.496923649250522,-8.89218733258566,1
2025,30,115.11726932191495,76.38888888888889,72,10.496923649250522,-8.89218733258566,1
2025,40,115.11726932191495,76.38888888888889,72,10.496923649250522,-8.89218733258566,1
2025,60,125.76392181909148,76.71232876712328,73,10.741255341100425,-8.892521911789038,0
2025,90,115.10484155337228,76.38888888888889,72,10.43403606678722,-8.892521911789036,0
2025,120,109.3179884856184,76.38888888888889,72,10.162196472235692,-8.892521911789036,0
2025,180,87.0546668969381,74.64788732394366,71,9.862610456719711,-9.575588171026434,0
2026,0,-0.5940523794999986,0.0,0,0.0,0.0,0
2026,10,-0.5940523794999986,0.0,0,0.0,0.0,0
2026,20,-0.5940523794999986,0.0,0,0.0,0.0,0
2026,30,-0.5940523794999986,0.0,0,0.0,0.0,0
2026,40,-0.5940523794999986,0.0,0,0.0,0.0,0
2026,60,-0.5940523794999986,0.0,0,0.0,0.0,0
2026,90,-0.5940523794999986,0.0,0,0.0,0.0,0
2026,120,-0.5940523794999986,0.0,0,0.0,0.0,0
2026,180,-0.5940523794999986,0.0,0,0.0,0.0,0
