BuyDate,SellDate,Name,Ticker,BuyPrice,SellPrice,Shares,PnL_Amount,PnL_Pct,HoldingDays,BuyRSI,SellRSI
2015-10-05,2015-12-04,SFA반도체,036540.KQ,3090.0,2465.0,85009,-54092778.114250004,-20.569169080153294,60,27.898604817578473,40.618120924958916
2022-04-25,2022-06-24,파마리서치,214450.KQ,90315.1796875,72055.8125,7818,-145338226.2355852,-20.560055727951905,60,15.95411569709566,55.81946764272444
2025-02-21,2025-04-14,에스피지,058610.KQ,28694.693359375,22975.646484375,63896,-372157080.1803858,-20.274580383054968,52,25.176784400923296,70.11547526983442
2018-09-17,2018-11-16,서진시스템,178320.KQ,8503.61328125,6812.0966796875,39025,-67230469.44023558,-20.23580933478574,60,24.69509525531521,35.63448811728745
2010-02-24,2010-04-12,HLB,028300.KQ,2257.937255859375,1809.6702880859375,24339,-11112312.583935037,-20.19717821159668,47,34.282121758192005,71.15118617755084
2024-07-03,2024-08-14,피에스케이홀딩스,031980.KQ,61952.8671875,49659.09765625,24476,-306474801.81458664,-20.18802185725466,42,15.763012161367357,71.22103869293586
2022-11-07,2023-01-06,엔켐,348370.KQ,69700.0,55900.0,8448,-118747115.51999992,-20.143606731741986,60,32.9708303305095,52.93787435660771
2006-01-05,2006-03-06,티씨케이,064760.KQ,2755.35595703125,2211.182373046875,15529,-8607840.667622395,-20.094345525076545,60,28.36582107398175,25.22747047053059
2008-04-14,2008-06-13,다우데이타,032190.KQ,2642.70068359375,2136.974365234375,21137,-10896057.835711166,-19.484036013867403,60,31.730056510240843,9.510873517970879
2024-06-27,2024-08-26,비에이치아이,083650.KQ,9820.0,7980.0,160471,-301112598.53,-19.086299228392438,60,22.66063098409795,35.39762130957965
2022-01-04,2022-03-07,파크시스템스,140860.KQ,141760.984375,115273.796875,6018,-162566190.40478432,-19.033654126611456,62,32.03380626624211,33.93848139830314
2021-06-18,2021-08-17,LS마린솔루션,060370.KQ,7778.0732421875,6328.9267578125,93025,-137493497.75852537,-18.9806596424548,60,28.168695381786023,15.528495225819782
2016-04-29,2016-06-28,케이엠더블유,032500.KQ,4790.0,3910.0,53553,-48081222.224999994,-18.7222064146065,60,17.707260850468202,13.8210017726731
2009-02-04,2009-03-26,제주반도체,080220.KQ,1230.0,1005.0,28592,-6564158.507999998,-18.643620811676325,50,33.96412886040342,79.51951286290674
2016-07-21,2016-09-19,메지온,140410.KQ,10083.3330078125,8266.6669921875,28027,-51970517.93900195,-18.368647058909467,60,25.832854738092863,22.523496299327675
2015-07-15,2015-09-11,에코프로,086520.KQ,1746.7220458984375,1435.557373046875,162656,-51675064.43482754,-18.16719950514576,58,28.946710350735074,71.8569686201533
2014-05-29,2014-07-28,나노신소재,121600.KQ,14153.7734375,11645.1171875,13677,-35035211.207936734,-18.07767198088273,60,34.43887033461195,52.35187444649499
2010-07-13,2010-09-13,LS마린솔루션,060370.KQ,2006.49267578125,1652.0849609375,30880,-11176066.410597652,-18.01668774390598,62,28.110894587864053,13.182222084954518
2013-05-23,2013-07-22,브이티,018290.KQ,8115.0,6690.0,19574,-28488112.150499985,-17.914158422066002,60,29.50047991055378,33.11011032934246
2008-01-03,2008-03-03,미코,059090.KQ,4351.205078125,3587.326904296875,14162,-11048939.458416529,-17.909658280176117,60,34.783114246151285,20.80551891640492
2015-11-25,2016-01-19,제주반도체,080220.KQ,6190.0,5110.0,44213,-48776444.79499999,-17.802063975378232,55,32.27759125083166,70.88226829271045
2008-01-10,2008-03-10,바이넥스,053030.KQ,5226.64501953125,4316.197265625,11489,-10685395.197664723,-17.774042040322364,60,32.25902934928514,8.40597437080747
2025-07-08,2025-09-08,씨젠,096530.KQ,30844.55859375,25588.08984375,94722,-508897968.3539505,-17.398112967832027,62,18.796591331646823,44.2618339807273
