SMA,Buy,Sell,MaxPos,MaxHold,Return,MDD,WinRate,Trades
130,20,76,4,40,1218.0306720669505,-48.8055146264337,63.17044100119189,1678
110,32,78,4,15,1215.9012722314997,-54.77672656033343,62.232243517474636,1774
110,32,76,4,10,1215.6732324368998,-45.33073807298141,62.03703703703704,2052
110,22,74,4,15,1214.0028738949495,-50.92982418629367,63.52067868504771,1886
50,24,72,4,15,1212.2933542743494,-53.92408062129641,61.85881157948197,1969
110,22,78,4,40,1210.8071407107002,-51.59939502187638,63.22541233964569,1637
70,32,74,4,20,1208.1623781437993,-56.18846171067424,62.73661438615468,1849
110,20,72,4,25,1207.1126314069502,-53.17122356481456,64.47507953340403,1886
90,28,74,4,20,1201.4112530734,-48.83377928411046,62.125340599455036,1835
50,20,76,4,10,1199.832206064699,-52.691514426121735,60.681265206812654,2055
150,28,76,4,25,1199.3709748985004,-49.3140887566755,62.93911007025761,1708
110,28,76,4,20,1198.8478251218507,-51.84225118971795,63.283922462941845,1754
90,24,76,4,20,1196.1271884649004,-53.13076595172066,62.87323943661972,1775
50,26,72,4,15,1195.9953128095008,-54.628180591945366,61.97680282400403,1983
90,22,78,4,40,1193.6821192921502,-41.720132543704125,63.12576312576312,1638
50,20,74,4,15,1193.26174684735,-49.75834574575716,62.150764364786504,1897
130,28,78,4,30,1192.8694115383998,-58.64630987838236,62.8361858190709,1636
130,28,76,4,20,1192.3630445920505,-45.08841428186721,62.75303643724697,1729
110,26,76,4,30,1191.6739742256989,-52.33019489476683,63.40749414519906,1708
90,24,78,4,40,1189.9865351587994,-40.94697655671132,63.048780487804876,1640
110,22,76,4,10,1188.4146793866507,-47.27892601065292,61.72106824925816,2022
90,30,74,4,25,1186.9684735880498,-48.92214473506048,62.97520661157024,1815
70,30,72,4,25,1185.20355315835,-52.77494604320311,62.473684210526315,1900
90,22,74,4,15,1181.8616066844497,-50.44085860213637,62.804232804232804,1890
130,22,78,4,15,1179.8601234741996,-41.43833755022771,61.88831318364997,1737
30,32,80,4,40,1179.8419226564506,-60.4619604523554,62.880710659898476,1576
70,32,72,4,15,1178.7225677639499,-55.45131875578304,62.481012658227854,1975
130,28,76,4,25,1175.66270342085,-44.107724877063475,63.164039696439,1713
70,20,72,4,10,1174.0997488923008,-41.46751664014284,61.405152224824356,2135
110,24,74,4,40,1173.9565571479504,-49.00859263155407,63.83454443823366,1789
70,24,76,4,25,1169.3594105987995,-52.38601132614842,62.92710706150342,1756
30,22,80,4,30,1167.2808113790493,-53.40869282413973,62.60317460317461,1575
110,24,80,4,30,1165.620710179,-57.37042905894645,63.61355081555834,1594
90,26,74,4,20,1163.3621456736498,-48.622197492672136,62.076502732240435,1830
70,20,78,4,20,1162.660220804449,-54.65086272425512,62.819750148721,1681
70,22,80,4,20,1162.6467289129005,-56.51352825925603,63.039513677811556,1645
70,22,72,4,10,1162.4712478724512,-43.8526053444228,61.416589002795895,2146
110,24,76,4,10,1159.855701565799,-46.523476431361146,61.709486166007906,2024
70,32,78,4,15,1159.0464248608007,-55.81177478240008,62.12549462973431,1769
30,32,80,4,15,1158.861759654251,-55.94999664820217,61.838278068644556,1719
110,22,72,4,10,1157.5130529458995,-54.29028089675209,62.60543580131209,2134
130,30,76,4,25,1157.3425099470999,-47.387928357021224,63.11809191390343,1719
130,24,78,4,40,1156.2044327379508,-60.567646071747596,62.839506172839506,1620
90,32,76,4,20,1156.1709832790993,-53.83071070991983,62.836322869955154,1784
110,24,72,4,30,1155.7444032622004,-54.40748217123318,63.56382978723404,1880
50,26,74,4,15,1155.2477127705504,-49.70569362286359,62.3896103896104,1925
150,24,76,4,10,1153.0072588325997,-50.392660887680876,60.28297119757453,1979
130,28,72,4,20,1152.8725607971005,-43.41068296910619,63.013698630136986,1898
150,22,76,4,40,1152.6010111813507,-47.896974416185515,62.7159023228112,1679
50,24,78,4,20,1151.0436352305499,-53.841177790655394,63.25088339222616,1698
30,22,76,4,10,1149.8127613471504,-61.68836360460986,61.076405574243154,2081
110,24,72,4,25,1149.8089948997,-57.89413080636415,63.51636747624077,1894
90,22,76,4,20,1149.7618309678498,-53.54543520092935,62.77620396600566,1765
90,30,74,4,30,1149.0559808547498,-45.46928572679734,63.003865267807846,1811
110,28,78,4,15,1146.3775847481497,-54.09539402843224,61.98300283286119,1765
130,20,72,4,40,1144.5523055767997,-46.439805720008906,63.240043057050585,1858
70,24,74,4,20,1142.190695166901,-55.78723206699265,62.411732753938075,1841
30,28,80,4,10,1139.4952228542008,-58.214860992561555,60.182370820668694,1974
110,30,76,4,25,1138.8930370959015,-49.7181797439568,63.28530259365994,1735
90,24,70,4,25,1138.5994254486009,-57.6242292825352,63.64556962025316,1975
110,26,76,4,40,1137.3398746585503,-52.30819006707669,63.15172817809022,1707
70,22,76,4,15,1137.1373419817494,-50.97130951554978,61.847168774051674,1819
70,26,72,4,25,1135.5801197561996,-49.43357415154533,62.493424513414,1901
90,22,74,4,40,1135.4743555061,-47.63474436820479,63.27557294577977,1789
50,32,70,4,20,1132.9446885600503,-59.54785723070456,63.295510606808094,2027
50,20,78,4,15,1132.3768586664505,-50.08426280508672,61.4105504587156,1744
150,22,72,4,20,1131.3652295569996,-60.72428483149799,63.09711286089239,1905
150,24,76,4,20,1128.43247965765,-58.25966398219033,62.398137369033755,1718
30,22,80,4,25,1127.7974955217494,-53.47016511325382,62.72784412319295,1591
110,28,74,4,40,1127.2395563247997,-47.82131471352402,63.49831271091113,1778
70,32,76,4,25,1126.2687203487997,-53.14497678331689,63.038548752834465,1764
70,30,72,4,15,1125.5164790835001,-55.79161980630847,62.34225138818778,1981
110,20,74,4,20,1125.1053034573506,-46.96151132856493,63.76172090457805,1813
70,26,72,4,15,1124.4781493450996,-52.69860808608223,61.993927125506076,1976
110,22,80,4,30,1124.4708119387508,-52.255221234557105,63.19444444444444,1584
110,26,74,4,25,1124.1481787210498,-48.25441807656876,63.28690807799443,1795
50,22,72,4,15,1124.0987587490004,-53.945044810051044,62.11116777154513,1961
70,26,72,4,10,1123.9729061583002,-46.778577426249186,61.645101663585955,2164
90,22,78,4,20,1123.4952535626505,-57.62339966165283,63.39869281045751,1683
110,28,72,4,40,1122.9766160824502,-52.08774411175568,63.340448239060834,1874
50,20,80,4,25,1122.0336877504499,-49.026832329063765,62.59541984732825,1572
110,24,78,4,40,1117.23748738775,-50.598909645213574,63.20927394752898,1639
110,26,74,4,30,1116.6675918112492,-47.84694124133275,63.83454443823366,1789
70,32,74,4,15,1112.7051743054506,-59.515518053542934,62.10855949895616,1916
90,32,72,4,15,1112.3244899058998,-51.83473282186054,62.95731707317073,1968
90,20,80,4,30,1111.3181502672494,-50.207903467174006,63.45177664974619,1576
30,28,76,4,20,1111.2231480133007,-59.04005192743072,62.78808319280495,1779
130,20,76,4,20,1108.9466806207495,-49.41273440739052,62.995337995338,1716
70,28,72,4,15,1106.9423514301504,-57.97119933015723,62.133468149646106,1978
90,24,78,4,20,1104.1546637417998,-57.23933743034008,63.270142180094794,1688
110,24,78,4,30,1103.9220819184993,-54.96451476506762,63.15468940316688,1642
150,22,78,4,10,1103.85955564425,-56.50359934287541,60.10362694300518,1930
130,22,76,4,40,1103.712808806349,-47.46171305173455,63.107947805456696,1686
90,30,74,4,40,1103.1513139927492,-45.44855997159154,62.81908990011099,1802
130,20,72,4,30,1102.6978425623997,-44.61215596328359,63.39237788513151,1863
70,28,76,4,15,1102.2937897537,-51.96728260060953,61.55943293347873,1834
90,28,76,4,20,1100.1614020496997,-53.38648703296969,62.612612612612615,1776
90,32,72,4,10,1100.0084539726997,-50.44270264966902,61.76470588235294,2176
130,26,76,4,25,1099.6449279862,-43.780760442727676,63.0868544600939,1704
50,20,70,4,20,1094.8720186644998,-54.632604762558,62.79656739020697,1981
90,28,80,4,10,1093.2693324153502,-54.17081655988019,60.86286594761171,1947
110,26,72,4,40,1091.6619788045,-52.22386496667969,63.340448239060834,1874
70,30,74,4,10,1091.6325261249,-46.27390912717554,61.687087653157405,2122
150,22,74,4,25,1091.2179125107498,-51.72037887853196,63.462619449128724,1779
70,28,74,4,20,1089.83917933655,-53.561449569140315,62.364425162689805,1844
90,26,76,4,20,1089.3250708462003,-53.115888534531244,62.605752961082906,1773
90,22,70,4,25,1088.6038622267504,-55.52685865331408,63.63173957273652,1966
50,30,78,4,15,1087.919986716,-52.40356498803527,62.74065685164213,1766
50,22,78,4,20,1087.898368568351,-52.318810667878935,63.04604486422668,1694
110,28,72,4,25,1087.4137315579003,-55.154351706186944,63.35272342675833,1891
70,32,78,4,20,1086.0364896227497,-54.982491065663616,63.32747510251904,1707
70,20,78,4,25,1085.956455066049,-55.09963097728527,62.46928746928747,1628
130,32,76,4,25,1085.5407155823998,-48.370307495443896,62.76223776223776,1716
90,24,74,4,40,1084.9099808842993,-49.5652061282393,62.79977691020636,1793
150,22,76,4,20,1082.1417229733504,-57.96649054548653,62.558685446009385,1704
130,20,76,4,30,1081.2845614245005,-52.632154754000915,63.27985739750446,1683
110,30,74,4,30,1080.6026973080498,-49.549615837053636,63.47338935574229,1785
110,20,72,4,10,1080.553932903349,-46.463739820852176,62.72941176470588,2125
110,24,78,4,15,1080.0996996539006,-55.18307714846108,61.93181818181818,1760
110,30,76,4,30,1078.7532785286003,-51.246506225950085,63.164039696439,1713
50,24,70,4,10,1078.383673674101,-57.071657712195446,62.03496190049306,2231
150,20,76,4,15,1077.899863417,-45.820255576545044,62.169758291174816,1779
30,20,78,4,15,1076.9148441159507,-56.00510757221434,62.272727272727266,1760
