SMA,Buy,Sell,Hold,Return,MDD,WinRate,Trades
100,40,75,7,237.99136106494987,-54.209874372405785,51.40425531914894,2350
20,30,65,50,237.92091394434948,-51.19773998172108,63.18016928657799,1654
100,25,80,10,237.86373220375023,-55.62389011576301,50.02970885323826,1683
150,40,50,30,237.76337954159982,-54.56436050084562,63.20987654320987,2430
200,35,65,30,237.64951284744998,-49.28366428825374,61.00710135571337,1549
100,25,55,50,237.57471047294985,-64.89653832171281,63.77755511022044,1996
30,35,70,10,237.10990353430012,-56.08013091427453,56.66831928606841,2017
20,15,60,15,237.06079432795016,-32.82988327217682,64.76617552850736,1561
200,30,50,50,236.98122638505,-50.57764009233602,63.18121400088613,2257
150,40,50,40,236.4440776599499,-56.53106993109191,63.1340206185567,2425
150,20,50,30,235.99520642095024,-49.80026134020482,63.87459054749649,2137
20,45,60,30,235.96817863215045,-56.08303157738514,63.48668280871671,2065
100,45,70,30,235.9403098538501,-43.61362377299557,61.96275071633238,1396
50,15,75,7,235.79906158709997,-53.31749905247813,51.417587698222015,2081
150,30,55,30,235.63694272300006,-56.3095846265281,63.38371526084836,2051
30,30,80,7,235.53782550944985,-58.45103020309232,49.84520123839009,2261
150,20,50,15,235.44211071934967,-47.83393232476327,64.1500904159132,2212
200,35,80,40,235.3002559045502,-47.8474359931399,61.73913043478261,920
30,15,70,15,235.20389981665028,-40.21910837789742,60.60393258426966,1424
50,35,65,10,234.84177686694997,-57.33024998823474,59.306141584622594,2133
60,15,75,30,234.82823898160015,-48.17155703200097,60.21699819168174,1106
20,45,60,50,234.7605361945495,-57.52637192088647,63.449289563939246,2041
150,25,55,30,234.62210349079987,-56.14846141960831,63.338376197680276,1983
120,40,50,30,233.94206509619994,-56.05681236527696,62.96900489396411,2452
100,25,55,20,233.73601103139995,-61.823808098904934,63.3954857703631,2038
150,35,60,50,233.43022833114983,-60.60904067326701,61.43250688705234,1815
20,15,60,20,233.36815760080003,-35.0150972854122,64.85049833887044,1505
150,45,80,7,233.3233969236499,-72.00884668774796,49.800796812749006,2259
30,45,60,15,232.98715927854974,-64.84845039408856,61.58088235294118,2176
50,20,80,7,232.93298096519996,-56.09559109039427,49.135109864422624,2139
150,45,50,20,232.87626055045016,-54.18438964395086,62.95399515738499,2478
100,40,75,10,232.1698509917003,-60.33077665653227,52.63443780554047,1841
120,35,55,50,232.12435464265,-59.15877510000224,63.185503099666185,2097
150,30,50,10,232.09111734645006,-53.82656211750007,63.81578947368421,2584
120,25,65,30,231.79546342569984,-45.58208244918531,62.34096692111959,1572
60,20,80,7,231.78227636840006,-65.19539768505753,49.323378441437235,2143
20,20,55,30,231.1861261093503,-41.51062634019999,64.81178396072012,1833
20,20,55,20,231.12792210445014,-36.96654036641093,64.90850376749194,1858
50,40,80,15,231.10183095499997,-61.51934519336658,55.31453362255966,1383
200,40,80,10,231.01334750725013,-66.32243612499249,53.294117647058826,1700
20,40,75,15,230.9767041587497,-47.27588436073243,59.02560899437851,1601
120,25,50,30,230.76486869694972,-61.89289816919554,63.12997347480106,2262
120,35,55,20,230.65363332054955,-58.864775630407976,62.909260991580915,2138
20,15,50,30,230.6312045830996,-32.85619127188239,64.65863453815261,1743
100,30,50,40,230.50352470965004,-68.71096017939009,64.08815903197926,2314
120,35,65,20,230.34947407735,-46.91280364028157,61.52482269503546,1692
120,45,80,20,230.13596721315008,-53.48430253117614,57.82828282828283,1188
30,35,60,15,229.95132959365,-61.87541372649691,62.36303001429252,2099
200,15,60,10,229.66365372325,-49.12915375597361,61.50283067421513,1943
100,35,80,5,229.42324512895001,-53.00689843218977,47.80701754385965,2964
100,30,55,50,229.38645345545007,-71.08617555687457,64.15002435460302,2053
20,25,80,15,229.36898734909988,-43.852386550785916,55.955056179775276,1335
100,40,70,30,229.24669079369986,-54.7918048690465,61.991279069767444,1376
150,35,55,50,229.15917253745,-50.681574355334156,63.15280464216635,2068
50,40,70,50,229.02564140745025,-58.383146633082546,61.21700879765396,1364
150,20,50,20,228.87052294370008,-47.137900079382696,63.644816364481635,2151
120,25,50,40,228.8281292946501,-60.756904530397314,63.2046160674656,2253
30,25,80,30,228.72934736064977,-60.339009917411566,58.546168958742626,1018
120,45,65,20,228.64741664225,-45.316875333142946,61.22685185185185,1728
120,20,70,20,228.4796036125499,-41.61084987920946,61.212976022567,1418
20,45,75,40,228.40890412629986,-54.58627240942231,62.16436126932465,1229
30,15,65,30,228.4071114260502,-47.337236697056966,62.5797306874557,1411
60,35,75,15,228.38966207170003,-69.73501210827212,57.852348993288594,1490
200,45,80,30,228.2108168788001,-50.898378207827655,60.948536831483345,991
20,35,75,40,228.07428918374998,-54.66160842659611,62.262592898431045,1211
100,30,70,40,227.87247674424992,-44.695715860711374,62.1683093252464,1319
120,15,75,20,227.65274373850013,-50.0673294170926,59.50207468879668,1205
150,35,55,20,227.43256235325003,-53.96281814284482,63.12292358803987,2107
100,35,80,20,227.38532737420024,-51.28000267240181,56.79862306368331,1162
20,35,75,5,227.29319177329955,-53.132146182579945,49.06157392163319,3037
150,40,50,50,226.73802646470045,-56.529413115094094,63.18613289310772,2423
120,25,60,20,226.4912112803998,-45.62591178381539,62.32763375620518,1813
100,40,70,50,226.44024612565013,-47.58940956045502,61.9865571321882,1339
20,30,75,7,226.33797038349996,-55.22831728489411,52.192792010421186,2303
100,25,50,50,226.32142588040014,-69.95722449796166,63.66473473027195,2243
50,20,70,15,226.11596252159995,-60.40444055776442,60.71428571428571,1540
60,15,70,50,225.95354970859992,-46.05977961242252,62.30031948881789,1252
20,35,60,20,225.94269464754996,-56.28666275581181,63.313313313313316,1998
200,25,50,30,225.68388550320003,-48.73172927657656,63.112128146453095,2185
100,25,80,15,225.57944385925018,-56.455641146628146,55.84707646176912,1334
150,40,75,15,225.57625220640017,-57.683008598041575,57.70536320434487,1473
100,25,60,30,225.36960602284992,-46.10499179603844,63.20541760722348,1772
120,25,70,20,224.98713964735,-45.04093339892213,60.81830790568654,1442
20,25,60,20,224.92896145559956,-49.8091448224165,63.726027397260275,1825
100,25,55,10,224.63941413225018,-52.93367130505695,62.9156010230179,2346
200,20,65,30,224.58457178940017,-43.549395117231306,61.31436314363143,1476
100,40,50,20,224.49759494290024,-61.86343102143612,63.128038897893035,2468
100,30,75,50,224.38262286675018,-46.7006871484028,60.43360433604336,1107
120,40,75,40,224.10568326980004,-45.902351688679765,60.53333333333333,1125
30,25,80,20,224.10102840840023,-57.6159035175318,58.55932203389831,1180
100,25,60,20,224.03827207709986,-42.45123127542597,62.8367234744365,1819
150,20,50,50,224.01406402144994,-47.83576737403639,63.87975575387506,2129
200,25,50,40,223.95825304360005,-50.398145045926114,63.10234052317577,2179
120,40,50,40,223.8078636267999,-56.97732526428021,63.04793117574764,2441
150,30,80,7,223.7381045634998,-67.54837822509953,49.66109353818346,2213
60,25,75,7,223.20484316764993,-63.8454626539918,50.828247602441145,2294
100,35,50,15,223.14260520585015,-67.79187509802055,63.467741935483865,2480
100,35,50,30,223.08072947065008,-67.89932750935725,63.65159128978225,2388
200,25,80,10,223.00536986549986,-68.57942428385833,51.897184822521425,1634
20,20,55,40,222.9393794391998,-42.025853789365094,64.75095785440614,1827
100,30,70,50,222.28500781875016,-45.08477248694071,62.118902439024396,1312
150,25,75,7,222.26491265740006,-61.58545466696407,50.832208726945574,2223
200,20,65,10,221.83041073520045,-52.246334835600706,59.45945945945946,1924
100,45,75,7,221.7351054297998,-51.96775898800644,51.4743049705139,2374
20,25,75,50,221.63938743964994,-56.98091147118349,62.24580017683466,1131
20,25,65,15,221.40546076105005,-54.30193121940514,62.79863481228669,1758
150,25,55,50,221.17589292425,-56.22162413500207,63.48002023267577,1977
200,15,80,40,220.70285213720004,-53.18264982169032,60.29919447640967,869
150,20,50,10,220.58141875259986,-52.07498432663144,64.22250316055626,2373
200,45,80,40,220.55488079079987,-44.93957895174541,61.02783725910065,934
50,20,75,15,220.35792722899984,-64.95781511634827,58.28047921071177,1419
50,15,70,15,220.34586284555004,-50.152453234749025,61.305518169582776,1486
30,45,70,10,220.2038426336501,-62.578286418788394,57.279236276849645,2095
60,25,65,15,220.1850130941499,-49.736756165632166,61.36752136752137,1755
50,30,80,5,220.0075046005999,-61.1377167077528,46.80489462950374,2942
50,35,65,30,220.00674967384995,-59.28456698336652,61.92493946731234,1652
200,45,65,15,219.68463376930026,-50.75751302085515,60.65388951521984,1774
20,45,60,40,219.3691405870997,-55.69314736797133,63.30724070450098,2044
200,30,65,50,219.17106704660006,-50.570416920469654,61.65462902166776,1523
150,40,50,15,219.14504850514996,-57.3275890902013,63.28810853950518,2506
30,40,75,15,218.71342158595013,-50.68669843548662,57.17981888745148,1546
50,20,80,10,218.34981567615026,-62.553481486324394,52.043269230769226,1664
150,15,80,40,218.25298273895,-48.90319715946827,59.19282511210763,892
150,30,75,40,218.22674019429988,-53.28807530608434,60.27027027027027,1110
120,25,60,15,218.1959625981501,-48.05183606246184,62.743037309511294,1903
100,45,80,30,217.84316274135008,-48.82478158688024,59.90243902439024,1025
50,15,65,40,217.2890514555499,-42.67762867189132,62.317834836918806,1441
150,40,55,30,217.28681629010046,-54.37638082786792,63.07403936269915,2134
120,45,75,40,217.2390273322499,-46.097477105224186,60.61674008810572,1135
200,15,50,10,216.84646980610026,-50.43554125851426,63.896336014298484,2238
120,40,80,30,216.52899470835004,-50.35626487525888,60.29126213592233,1030
30,45,75,10,216.49411944110017,-66.76249031889732,54.531410916580846,1942
20,20,70,40,216.48498730350022,-49.5830277489215,62.863886703383166,1271
20,20,80,30,216.4223761910499,-48.77293415024733,60.550458715596335,981
120,25,55,15,216.24970937709995,-47.097948993410384,63.12056737588653,2115
30,30,60,15,216.05051978284996,-64.35226722581042,62.73932253313696,2037
60,40,65,15,215.88611650895015,-56.50697187441207,60.15200868621064,1842
60,15,80,30,215.80895724004966,-51.33853119967052,58.95598771750256,977
20,15,50,20,215.73993077304965,-38.18194704353577,64.36322101656197,1751
50,45,65,50,215.7040685836,-56.544171803389155,62.23021582733813,1668
30,35,60,40,215.55721326230025,-62.247018651249675,62.18749999999999,1920
100,30,75,40,215.48039771679987,-45.740826134200084,60.60606060606061,1122
100,45,80,10,215.17789688400026,-61.21645841221154,50.79726651480638,1756
20,25,75,10,214.97503282469975,-44.642093050166956,55.373303167420815,1768
50,35,80,10,214.95539502664988,-59.50660008770511,52.15419501133787,1764
200,25,65,30,214.93407079300007,-45.815263645095214,61.15155526141628,1511
50,35,60,15,214.64731080905008,-57.32054395923386,62.43854473942969,2034
120,45,55,30,214.35233161870002,-51.18300407093154,62.53456221198157,2170
60,45,65,15,214.2546107162503,-58.732271974142044,60.35407725321888,1864
200,25,65,50,214.14966425760005,-47.738991189371816,61.37424949966645,1499
100,30,80,10,213.9717916544,-44.484473170925945,50.84646818447168,1713
20,45,75,50,213.934222227,-57.61652764494023,61.96013289036545,1204
50,35,65,50,213.79787279559994,-56.539704752541844,62.17205613178768,1639
150,25,60,15,213.78868818384987,-58.23606167444078,61.81333333333333,1875
120,35,80,30,213.44194083735002,-41.11661176376315,60.33464566929134,1016
20,20,80,50,213.39692943285024,-53.32572319254408,61.47986942328618,919
20,45,75,10,213.28143068525023,-61.051744041511,54.72460838807478,1979
120,45,70,10,212.78096519170003,-58.78189473974281,56.98324022346368,1969
100,15,70,50,212.63805140400027,-45.33527973189585,61.950439648281375,1251
20,20,55,50,212.56451227430034,-45.05567281656037,64.84118291347207,1826
30,20,65,7,212.39968517175015,-62.21425791222126,56.498905908096276,2285
150,40,55,50,211.69114786970002,-51.70868469384641,63.1578947368421,2128
50,20,65,15,211.47363754055,-49.234473464658656,61.40762463343109,1705
150,40,65,40,211.28866170690017,-57.6115446178536,60.47234307022996,1609
200,40,80,40,211.07229882080009,-44.392675428489,61.39784946236559,930
200,25,50,50,210.9622019332,-50.40534146385078,63.1651376146789,2180
200,45,65,30,210.64329850590005,-49.2195173443644,61.45569620253165,1580
100,25,60,40,210.5452936618005,-48.90510621987889,63.33711691259932,1762
120,30,60,20,209.8037836595998,-54.17245651929622,62.59378349410504,1866
50,15,65,50,209.75887628014976,-42.61772270420396,62.23922114047288,1438
50,25,70,5,209.72069238949987,-54.987561217678184,49.209552640430545,2973
100,35,50,40,209.53687665204978,-68.58119238743608,63.68221941992434,2379
50,15,65,30,209.46735815604973,-43.29522282899214,62.24982746721878,1449
200,30,75,15,209.31498371305017,-63.13596592451989,58.19327731092437,1428
120,20,75,15,208.5232785858,-51.973818678576635,57.34563520227112,1409
100,30,60,40,208.51597582005007,-46.785624890976344,62.948647156267256,1811
50,45,70,15,208.46941280170003,-68.12533422847959,60.89020771513353,1685
20,40,75,30,208.27174800775032,-53.81924803393705,61.18110236220472,1270
200,45,65,50,208.11308174095024,-49.23703370854224,61.63161249203314,1569
30,20,65,50,208.09540590705004,-53.738464482739914,62.26166995397765,1521
120,25,50,50,208.08712575244988,-63.25129599873669,63.232682060390765,2252
30,35,60,50,207.9327880957999,-62.247018651249675,62.20020855057351,1918
20,45,75,15,207.8388410137502,-50.54210302372998,58.972772277227726,1616
50,40,65,50,207.65208889960016,-56.37476707153895,61.798430899215454,1657
20,30,65,20,207.59705622149997,-58.23599701788238,63.06982111944605,1733
20,30,80,30,207.54810075634973,-59.61589203622616,59.92292870905588,1038
30,20,55,30,207.37379335465013,-51.82938902504749,63.5509138381201,1915
50,15,60,30,207.3460601824999,-54.22035002351294,63.18681318681318,1638
100,15,75,30,207.16591982324982,-45.469591733779296,60.23657870791629,1099
150,15,60,30,207.16545507794973,-44.57319426513144,62.21815965874467,1641
100,30,50,50,207.0812310816998,-70.9301434732166,64.11586683960225,2313
30,40,60,40,206.91652369435,-64.17195670824152,62.016293279022406,1964
120,45,80,30,206.89348959654987,-50.738172343771346,60.136452241715396,1026
20,15,50,40,206.88652902630008,-33.16752283694457,64.67547386559448,1741
100,30,50,10,206.71105703964986,-65.43891105785187,63.75095492742552,2618
200,20,50,30,206.50776070194965,-46.66111568080102,63.34128878281623,2095
200,35,75,50,206.1379469969498,-53.153018699939615,61.05947955390335,1076
120,40,50,50,205.99107052354992,-59.16741088481393,63.07377049180328,2440
120,40,80,10,205.81958185460002,-52.30935253701793,50.835734870317005,1735
120,45,50,15,205.6982355243001,-60.013390386036704,63.14966783899961,2559
150,40,55,40,205.66918261805017,-52.7880940137156,63.06390977443609,2128
200,35,70,7,205.58683510050037,-59.2399824285593,52.763605442176875,2352
30,35,65,15,205.49988357879997,-53.5783140634404,62.27608008429927,1898
150,35,75,50,205.4689770246501,-51.51629449539985,59.70961887477314,1102
50,40,70,20,205.31236139614992,-58.19553513128031,61.78010471204188,1528
20,15,75,15,205.15512329909978,-38.473750110127874,58.320251177394034,1274
60,45,70,15,205.1112851912501,-63.39826240912748,60.44284859365649,1671
150,40,55,20,204.81218111880003,-48.39599675681788,63.11664361456892,2169
100,45,80,7,204.61425384780037,-54.0762602209103,50.391644908616186,2298
200,20,65,50,204.43817167630002,-45.42575105306027,61.73260572987722,1466
30,30,75,10,204.13588905474987,-64.44538816161212,54.81239804241436,1839
20,25,60,30,204.11478611689984,-48.58631060996876,63.38582677165354,1778
20,45,80,20,203.86064622924974,-46.667931637449826,57.745336577453365,1233
20,15,80,50,203.45662312610037,-44.08995853801783,62.61363636363636,880
120,15,75,30,203.42824996639985,-53.45910040741094,60.054844606946986,1094
200,40,75,50,203.3226572922498,-46.73056321545517,61.141804788213626,1086
150,30,75,10,203.1532021392001,-71.56997810252618,53.63941769316909,1786
100,45,75,20,203.0959973819003,-49.42403002928151,59.121877365632095,1321
20,30,65,30,203.02680849715006,-54.44665148240143,62.92067307692307,1664
30,20,65,40,202.57672607624997,-53.6819663146509,62.155059132720105,1522
150,30,55,20,202.4662287729503,-55.53545554287492,63.342967244701356,2076
200,20,75,20,202.23622085409988,-52.742214171044935,58.68661679135495,1203
200,40,75,30,202.20424156014965,-46.51289071790947,61.01398601398601,1144
20,25,80,10,201.79276166285,-47.749170153578305,52.92344786015673,1659
200,30,65,40,201.65977082960023,-49.536454279751716,61.457649376231124,1523
60,15,80,40,201.44994600635,-52.27833573103513,59.41240478781285,919
20,25,75,40,201.36845806500006,-60.593764561149285,62.21640488656196,1146
200,20,50,40,201.31438649495013,-45.75541702398452,63.28871892925431,2092
100,30,60,50,201.30532190035004,-46.79178802562772,63.0242825607064,1812
100,30,65,50,201.2389797976502,-49.14692206684829,62.086513994910945,1572
200,25,80,30,201.1979709985497,-52.08253955404663,59.958071278826,954
20,45,70,7,200.87800086029972,-64.65237630094511,53.944402704733285,2662
150,35,75,15,200.83821545454995,-55.56426483772283,57.63175906913073,1461
120,25,80,30,200.71642052440012,-43.9956254105493,58.04123711340207,970
20,25,65,20,200.59716500224945,-51.12621284353271,62.62870987280436,1651
100,40,55,20,200.44313036429972,-59.43469326580409,63.38546458141674,2174
30,35,70,15,200.42701419774977,-49.801581394478134,60.46511627906976,1677
20,35,60,30,200.2704407459,-58.96463902237923,63.1279129984464,1931
100,30,65,40,200.23514906214993,-49.695715181587886,61.88055908513341,1574
20,35,60,40,200.1178411620001,-58.0747279676467,63.286531461258456,1923
30,40,60,50,200.07653112369982,-64.17195670824152,62.016293279022406,1964
100,15,70,40,200.0078657179997,-45.27200090920051,61.85155626496409,1253
200,35,70,20,199.8146328559499,-50.67605937568048,61.274509803921575,1428
200,45,70,7,198.83574025319982,-60.56159920721347,52.83256399496433,2383
120,25,75,10,198.3510868072499,-58.19147099526359,53.11085972850679,1768
200,45,65,40,198.03339279090025,-49.23425507618017,61.52866242038216,1570
200,40,70,15,197.64188376065,-53.58656459786065,60.47529706066291,1599
50,20,75,10,197.39028839419998,-66.14502888432497,53.32575326890279,1759
150,15,80,30,197.28586908815004,-48.827074217040014,59.27889713679746,943
60,45,80,15,197.0179167005499,-52.898347096481814,55.03988397389412,1379
100,40,50,15,196.44411123949993,-67.25198040585947,63.15581854043393,2535
50,45,70,30,196.3915581450501,-54.58870912256555,61.38125440451022,1419
20,40,80,20,196.28372149340007,-44.63653707030472,57.49185667752443,1228
50,30,80,20,195.9526807451501,-57.76253816333712,58.05626598465473,1173
100,15,75,40,195.7907353352999,-47.743756139111085,59.88647114474929,1057
30,15,55,20,195.7577921287,-39.73397166120496,63.6881047239613,1757
60,35,70,50,195.74425530324996,-52.285215862062685,61.664190193164934,1346
60,45,70,50,195.56631958879996,-50.70370107570733,61.3420860685631,1371
100,45,55,30,195.2964002817497,-56.902345066519246,63.23529411764706,2176
30,35,80,5,195.2347700693001,-48.07945735452821,47.74086378737542,3010
120,25,80,10,195.1342133380998,-55.00637664585754,50.56716417910447,1675
50,15,60,40,194.97464096840008,-53.164710616086786,63.05147058823529,1632
150,40,65,50,194.92413159815013,-58.20270213175418,60.53615960099751,1604
30,45,70,7,194.80055524150015,-66.34640777548404,53.91104294478528,2608
150,20,75,50,194.68822197159992,-51.10103645940723,60.11396011396012,1053
50,40,80,10,194.4164313155001,-63.995279860565724,52.359550561797754,1780
60,15,70,40,194.38432386759996,-45.27197626598065,62.15139442231076,1255
120,35,75,10,194.36350043005012,-59.39307704668349,53.03867403314917,1810
200,15,75,20,194.34444472144997,-52.897503786299474,57.89022298456261,1166
120,35,70,15,194.33093651999994,-56.150564424500416,60.89108910891089,1616
100,30,70,20,193.9830070026501,-47.897212592554794,61.32140399174123,1453
20,40,50,7,193.96553208309984,-59.90092467637578,60.86828115770822,3386
50,40,65,20,193.58644932504995,-60.26173017445403,61.380490587564175,1753
30,15,55,15,193.20053108224982,-39.35577309883993,63.92719249862107,1813
50,15,60,50,193.19833970199988,-53.164710616086786,63.04481276856968,1629
200,40,75,7,193.17538788565022,-64.10598043241066,51.513821851689336,2279
20,25,60,50,193.07317319739988,-49.734001439852626,63.62098138747885,1773
200,45,75,40,193.01650712139994,-46.71031976275068,60.70460704607046,1107
120,20,80,15,192.9388740930501,-54.23008358320081,55.1430781129157,1293
150,35,75,20,192.84890105824988,-51.16290721970529,58.143194335169156,1271
100,25,60,50,192.73597068780006,-49.473246625667336,63.37308347529813,1761
20,25,60,40,192.47613983935005,-48.581751525345126,63.58511837655016,1774
120,25,80,15,192.19702171124996,-50.242473459806334,54.53160700685453,1313
20,15,80,20,192.09266843930007,-42.20601302512683,58.627264061010486,1049
30,45,60,40,192.06923148915,-65.16105170146557,61.892712550607285,1976
200,45,80,50,191.77940722185002,-50.08699575963305,61.81015452538632,906
200,20,65,40,191.6599323526501,-43.506941334819615,61.52796725784447,1466
30,45,75,30,191.6561310860501,-55.02972048434304,61.354581673306775,1255
60,40,70,50,191.53344605424985,-54.116884305241506,61.77777777777778,1350
20,40,75,50,191.48347875489998,-56.73850122471623,61.36552872606161,1201
60,20,70,15,190.81449779579992,-54.24927032910249,60.246433203631646,1542
150,45,75,20,190.35582388275003,-46.57206429073678,57.90285273708559,1297
100,35,70,40,190.14279240755005,-48.01776676793577,61.858006042296076,1324
200,30,70,10,189.59964341739982,-60.72172365087145,56.74666666666667,1875
100,35,50,50,189.5520595612499,-70.6008393764654,63.735801430374416,2377
100,30,60,30,189.55060103330007,-46.451993720586145,62.65788028555739,1821
200,20,50,50,189.1424414341502,-45.75971029481247,63.31898613103778,2091
200,30,70,15,189.07792796475002,-54.4447476236848,59.92317541613317,1562
30,35,60,30,188.8486895298502,-61.31957382562832,62.24066390041494,1928
60,30,70,20,188.5626175669499,-50.102088812067855,62.13853396099529,1487
150,15,65,30,187.90070506045032,-49.98151350848382,60.027472527472526,1456
20,15,50,7,187.78848684174991,-42.83160813959911,62.90402784684237,2011
30,20,55,15,187.78807321144998,-55.53882331670147,63.88611388611388,2002
150,15,75,15,187.65223358455012,-53.89819866070212,56.888888888888886,1350
150,20,65,50,187.25795070405007,-49.99374776931469,60.723860589812325,1492
150,15,60,40,187.09623516465007,-45.903929244777096,62.21677893447642,1633
150,40,65,15,186.95324587799985,-61.41334052143471,60.76158940397352,1812
60,40,65,40,186.73583738825005,-54.75754393760135,61.12814224402208,1631
200,35,50,20,186.68394089049974,-52.33416302138725,62.80461735784524,2339
150,15,60,50,186.25497852059988,-47.755488059618564,62.50764525993884,1635
60,35,70,20,186.16448173330022,-47.8700305633933,61.096256684491976,1496
200,25,65,10,186.13906613144994,-57.798262069176964,59.097820577800306,1973
30,20,55,40,185.94360901914987,-51.503460617007605,63.560209424083766,1910
30,30,60,20,185.8790203995,-62.15475044670674,62.27296315516347,1927
120,15,75,15,185.82653446419982,-49.1926633593362,57.62463343108505,1364
60,40,75,15,185.7876849509,-70.1992324670705,57.89124668435013,1508
20,15,50,50,185.58732425384966,-33.141819360207315,64.71264367816092,1740
30,35,75,20,185.36901106149998,-63.35298344318887,60.0,1355
150,45,75,30,185.29485691080004,-47.92561942195263,59.224137931034484,1160
60,30,70,50,185.21337833325018,-49.66113003810918,62.06636500754148,1326
150,20,65,40,185.0930324240003,-50.67283587527559,60.56338028169014,1491
200,30,65,30,184.91094647784996,-48.758683472479056,61.1764705882353,1530
50,40,65,10,184.85413127850015,-62.794614846427756,59.23537540304007,2171
50,35,70,40,184.8365264481999,-56.542841111383915,61.1764705882353,1360
200,35,70,15,184.7333092909,-58.43785135550189,60.366624525916556,1582
150,30,55,40,184.6653939402498,-60.652794468755125,63.462481608631684,2039
100,30,75,20,184.5314350957499,-53.965926018053146,59.630200308166415,1298
30,45,60,50,184.40003798635033,-65.16105170146557,61.85410334346505,1974
60,45,75,15,184.30570317374998,-66.68648235073726,58.01324503311258,1510
120,40,70,15,184.26703714799987,-61.69408150989044,60.47794117647059,1632
150,30,55,50,184.22586541325018,-60.713225463185026,63.51152525747915,2039
100,35,70,50,184.01646650089995,-49.615288896255386,61.719939117199395,1314
100,35,55,20,183.52750580325008,-63.600495609875,63.516690173953926,2127
120,35,80,10,183.30879210365006,-55.53159998326686,50.641025641025635,1716
120,40,55,40,182.9196334816498,-55.3396154756576,62.46485473289597,2134
30,40,80,10,182.91269235274999,-49.85895447000002,52.61132490379329,1819
200,25,65,40,182.8752254654498,-49.18237915839001,61.17411607738492,1499
120,40,65,20,182.55440863034997,-44.59858866332866,61.06246351430239,1713
30,45,65,10,182.53726824824986,-55.87487048107279,58.92463640370207,2269
20,25,60,15,182.48471041904963,-53.07036521194778,63.72651356993737,1916
200,40,70,7,182.4717557467998,-58.32357660072953,52.764879696074296,2369
100,20,75,50,182.4362021360001,-50.10335892635227,59.55056179775281,1068
50,20,80,40,181.9418087148998,-56.89580385650091,59.60912052117264,921
120,40,55,20,181.79003402429984,-56.626591864036136,62.53443526170799,2178
100,45,60,30,181.54997343715013,-45.33207341777946,62.101411395713534,1913
60,30,75,10,181.22156131620014,-65.20457262864964,53.11816192560175,1828
100,45,65,50,181.14555897640008,-43.04432993649215,61.41636141636142,1638
60,25,70,7,181.13316123059988,-64.41188726665983,52.515856236786476,2365
20,35,60,50,181.00270702189977,-58.0747279676467,63.300364393545024,1921
50,40,70,15,180.90734919865002,-70.1058323428962,60.95808383233533,1670
200,40,50,15,180.8054462920496,-60.334741646008226,62.811606048222316,2447
150,30,70,20,180.67965945610013,-59.757194371285,60.74637180373186,1447
100,45,50,20,180.5128100740999,-62.264579204391225,63.11802232854864,2508
200,20,50,20,180.24496996314977,-47.699715799184325,63.22274881516587,2110
20,40,75,20,180.14227058115023,-50.00037083120756,59.69827586206896,1392
150,45,65,40,179.60066774659973,-57.210771423421455,60.49382716049383,1620
100,45,50,15,179.60052241534967,-66.49251669535192,63.17016317016317,2574
120,40,55,50,179.38381940435016,-55.9233731423173,62.68166901078294,2133
60,25,65,40,179.14655910200005,-48.541915004969056,62.15522771007056,1559
30,35,60,7,179.02977573849964,-56.86592703747056,57.404744787922354,2782
100,25,50,10,178.52842450485005,-66.97306452614627,63.379721669980114,2515
30,45,60,20,178.44154317315017,-67.26283160559315,61.42156862745098,2040
200,25,60,20,177.9754834151001,-53.30533190795923,61.95094124358243,1753
60,40,65,50,177.51936626535,-55.047986119969586,61.141804788213626,1629
120,20,55,30,177.5080125084999,-50.337330612101724,63.25363825363826,1924
30,20,65,20,177.23819943864973,-47.99215218125025,61.76100628930817,1590
20,30,70,7,177.22216592095018,-59.35899663314401,53.59966708281315,2403
100,45,70,40,177.19680040915006,-43.85408717539942,61.98529411764706,1360
150,40,75,30,176.80566507149976,-49.761484241205075,59.43152454780362,1161
20,20,75,50,176.52459149104996,-54.1826528343912,62.4655013799448,1087
30,40,55,30,176.44323869755,-66.71812582356395,62.59307928164696,2283
100,15,80,20,176.39629463395013,-48.94972407846792,56.75182481751825,1096
60,40,70,30,176.35739727494985,-52.64589059647421,61.74161313347609,1401
60,25,70,15,176.11992633740007,-57.55252840031968,60.22443890274314,1604
20,30,60,7,175.8913420489502,-57.0518224493951,58.336455601348824,2669
100,35,55,30,175.67609368134987,-63.308994468680666,63.47992351816444,2092
30,45,70,20,175.54235735785025,-57.69538256978946,61.09345200254291,1573
30,20,65,30,175.46451481505017,-54.48757931244991,62.04858831254104,1523
150,40,75,20,175.44891489909995,-51.215806937973674,58.05447470817121,1285
120,45,80,10,175.4319137355,-46.461265635562846,51.34516313680595,1747
60,30,65,7,175.3246647158502,-64.87748154674156,54.891944990176825,2545
20,15,65,30,174.99195382469966,-34.868063329110335,63.4272997032641,1348
120,35,75,50,174.93641532759975,-50.03021290770581,60.67518248175182,1096
200,35,50,40,174.91599942160002,-55.13891135530561,62.727272727272734,2310
150,15,65,40,174.68568764290015,-49.908235853320384,60.20833333333333,1440
150,25,75,30,174.68187720589984,-47.03520123632734,58.78679750223015,1121
150,45,50,40,174.6393529072502,-57.53820256939498,62.89795918367347,2450
200,45,75,30,174.44815732624997,-46.210393865015455,60.645724258289704,1146
200,35,80,10,174.31633618009985,-60.91688664245075,52.965599051008304,1686
