SMA,Buy,Sell,Hold,Return,MDD,WinRate,Trades
120,5,80,5,151.75896371890008,-64.54355781322295,52.57636531934588,3241
120,20,50,7,151.6049420740501,-53.294595744330366,62.88416075650118,3807
20,5,55,7,151.32242080295003,-53.24299945707831,62.360060514372165,3305
150,30,65,5,151.24101891419969,-60.2164145685545,58.069578864765894,3823
120,20,75,5,151.09054947659985,-58.933119759911854,54.53508271534512,3506
150,30,55,7,150.90805964729958,-66.37664110279668,62.31647634584013,3678
20,20,65,20,150.8188823864,-60.56145292966886,62.34050309879694,2743
200,5,55,5,150.66473885505025,-61.786856978530345,60.44895777659006,3742
30,20,50,5,150.65819090715004,-59.421693032731895,61.19851920407219,4322
20,35,55,5,150.61798013084976,-56.53058089393358,60.87743102668476,4422
20,30,75,20,150.2095604482001,-64.49498687530223,61.43675628029969,2269
120,10,55,20,149.98208771035019,-49.87413083867702,62.660668380462724,3112
60,10,60,10,149.92230351799978,-63.7860073281958,62.0,3050
120,10,55,30,149.85950517664995,-49.12305693380624,62.67310789049919,3105
120,20,60,15,149.78648882750045,-52.86878210266259,62.479005710446756,2977
50,35,60,3,149.72082601320037,-67.12298105828015,51.98568872987478,5590
150,10,60,5,149.49406042230038,-55.39931576133538,59.29675013319127,3754
150,20,65,7,149.44284511939995,-54.39918192430968,60.626745268383495,3223
120,5,75,15,149.37425331639983,-63.40666095805968,61.735884274381704,2143
120,5,70,10,148.98529449924987,-62.08991721594628,61.53846153846154,2587
120,25,60,5,148.01954631119983,-63.90212830145345,59.63371801304566,3986
120,10,55,50,147.92640560635002,-48.42464481608964,62.65332472562943,3098
100,25,65,10,147.29412766439984,-65.83452431595857,61.08857336037864,2958
50,25,55,5,147.20052687919983,-62.59310597250587,60.5158264947245,4265
120,30,55,10,147.0977521401999,-61.807997176596,63.02765647743813,3435
120,20,55,20,146.77289803750006,-53.189006289241725,62.7579737335835,3198
100,35,55,7,146.40189081469995,-68.6358289018511,62.53305129561079,3782
120,25,50,7,146.17717668665003,-57.69372821472542,62.72327206834066,3863
20,35,70,10,145.9998491071998,-62.05596913390979,60.790486183980406,2859
120,20,55,30,145.8402391336495,-52.49325345869116,62.76662484316186,3188
30,20,75,30,145.32945176569982,-56.936800837623395,61.72722982538933,2119
20,10,70,20,145.26071584184993,-62.03958100257749,61.44731273804486,2363
20,15,65,50,145.0466768168501,-62.09208843291023,61.85410334346505,2632
20,10,65,5,144.96965450615025,-57.31361482666267,57.31843575418994,3580
150,35,65,7,144.81499052504967,-62.28596783327571,60.465819721718084,3306
20,15,70,15,144.54506922914982,-53.35583916528206,61.07491856677525,2456
20,15,80,30,144.37348289540006,-61.364071714653655,60.744680851063826,1880
120,20,55,50,144.36746314629949,-51.6908836537305,62.74756365922666,3181
50,30,70,5,144.12906929215006,-60.5413546842517,55.71163530347204,3773
20,20,65,10,144.07499462835034,-57.00258127818205,61.56439649359407,2966
100,35,70,5,143.95854443795,-61.510592199760616,55.64451561248999,3747
20,25,70,20,143.63182748450026,-57.706384297600074,60.94003241491086,2468
60,30,60,5,143.53684985584968,-63.96228001865156,59.7004107272288,4139
30,30,60,3,143.04099260845032,-60.78246570314967,51.45438121047877,5535
200,10,80,5,142.91419045590027,-63.44720428083372,52.8149300155521,3215
20,35,65,50,142.77787972519985,-60.688911622808405,62.65486725663717,2825
20,10,75,30,142.7662781099501,-64.3435719562761,61.59385501680269,2083
30,30,65,10,142.71970987044975,-59.753749665165145,61.54608523290387,3027
100,10,70,7,142.71184493345018,-59.02659867343074,58.99232565899233,2997
20,30,50,5,142.5370265685999,-53.7611143721357,61.06937693327441,4526
20,5,70,20,142.36471667960012,-59.24741069777284,61.61879895561357,2298
30,15,55,3,142.2561178876498,-58.476758762126735,52.49144161278052,5258
60,20,60,5,141.91516419664976,-61.88475349730671,59.55699352911896,4018
120,20,55,40,141.40618050549972,-52.221862718182976,62.71984924623115,3184
20,20,60,5,141.36101175549987,-61.38876060684906,59.35,4000
30,25,60,3,140.75259136270097,-61.73589177490566,51.48168599300571,5433
150,5,60,5,140.22949834774985,-61.47848218317118,59.210526315789465,3648
20,15,65,30,140.08993807764986,-62.09208843291023,61.852551984877124,2645
200,10,55,5,139.9152751424495,-60.85105171929616,60.440985732814525,3855
120,15,70,10,139.65285294570023,-58.51145366596286,61.45522388059701,2680
120,10,75,5,139.6198140440499,-59.5221569281337,54.43856554967667,3402
150,20,55,7,139.30650345709944,-62.26405390213212,62.34671125975474,3588
50,15,60,5,139.28709099775048,-63.71227250984164,58.750317500635,3937
120,25,55,15,139.26495228999985,-57.05180405046115,63.08539944903582,3267
120,35,65,7,139.16408754135,-57.3036115018194,60.671462829736214,3336
50,35,70,3,139.16346926590032,-69.83782582076779,49.94358781496803,5318
20,25,55,5,138.85645331485,-59.23222859865129,60.95906432748538,4275
20,15,65,40,138.62130155694996,-62.09208843291023,61.850587789154346,2637
200,25,70,10,138.3122379355504,-63.39223512085734,61.138150505428676,2671
60,5,55,10,138.20054812900025,-63.008186929240516,62.707615167659036,3191
100,30,75,5,137.89225861290015,-60.752536830999496,54.30092462874755,3569
20,35,75,40,137.57417743840006,-64.119203565805,61.208840775823184,2217
60,20,65,10,137.21388039684976,-56.01349186068651,61.34739707383464,2939
50,10,70,3,136.88323901814988,-61.71751538904376,50.11245144142302,4891
30,20,65,3,136.7439686179501,-64.10165691094659,50.61467537456781,5206
30,20,65,5,136.6593714764499,-52.01277019041937,57.131762878591765,3863
100,20,65,7,136.4903848418003,-57.09730838550183,60.0,3265
50,35,55,5,136.2691366107993,-57.793696607215196,60.50650239561944,4383
60,35,75,5,136.2065286182001,-62.53974648976889,54.78665207877462,3656
20,30,65,15,135.98418567539946,-59.62449696215613,62.825407844498436,2881
200,20,50,5,135.85688550690006,-58.192963205746636,61.28260349365877,4179
30,35,65,5,135.17738680420007,-60.287490239948085,57.33167082294265,4010
50,10,65,3,134.60705633150044,-62.0757160255754,50.80289040545966,4982
100,5,55,10,134.46687765614968,-55.87590407683184,62.62626262626263,3168
200,5,55,7,134.1136159815496,-51.516338524655545,61.969696969696976,3300
120,35,55,15,134.03282687819944,-59.11051520348693,62.849413886384134,3327
20,35,65,15,133.98738529380017,-61.162123348398765,62.773972602739725,2920
120,25,55,10,133.76698299905004,-60.26575954137735,63.25088339222616,3396
20,10,70,5,133.64663584584986,-54.30813164230845,55.84415584415584,3465
30,30,75,5,133.39202100659983,-62.03448290340331,54.48823207443897,3654
60,10,50,5,133.38174722989956,-56.254581677963614,61.17817479478512,4142
60,35,65,5,133.37768626084966,-62.749120745303465,57.92774711490216,3986
120,5,60,15,133.18774639675007,-57.08160000521683,63.11504424778761,2825
20,25,70,7,132.50838424164968,-62.39445335834333,58.33595965962811,3173
30,15,75,3,132.45497605830025,-58.72032843807213,49.13863822805578,4876
30,20,80,7,132.32710301050008,-59.56789529588712,55.33357117374243,2803
150,15,55,7,132.2809235086499,-55.87436479928583,62.47165532879818,3528
120,35,60,15,131.9365258864001,-57.74243074844747,62.3768877216021,3046
120,15,55,15,131.88680862885045,-51.03641636356958,62.78703994966971,3179
60,10,75,5,131.58439217944968,-57.484178991752,54.22943221320974,3452
30,5,65,10,131.57425437014982,-60.15674532117846,61.80505415162455,2770
30,25,55,3,131.56124252545004,-59.40513086024932,52.62591862340922,5579
120,20,55,10,131.02196289784996,-54.52359712534102,63.07140723035555,3347
20,30,65,10,130.13672424010005,-57.54658578888802,61.751302083333336,3072
50,10,65,5,130.07495743665012,-60.15102670627391,56.70632774472688,3698
100,5,75,5,129.88005148774994,-60.39453707247336,53.624925104853205,3338
200,5,75,7,129.73826961445013,-53.44308598152715,56.88822874118083,2693
100,10,65,7,129.63469168504972,-64.12846364441904,59.95554144172753,3149
100,15,65,5,129.50472142974988,-58.955621320724575,57.1504802561366,3748
20,15,65,5,129.36706952644988,-63.21494295575471,56.93096008629988,3708
20,10,70,50,129.1317806592998,-68.51031161321357,61.60483175150993,2318
20,20,65,7,128.8676515185501,-64.47149667977425,60.483383685800604,3310
100,20,55,5,128.3784266661502,-61.92752776905055,60.665220535068684,4149
20,20,75,50,128.27256753974984,-62.27727017943584,61.27358490566037,2120
20,25,65,5,128.24626467720014,-58.29393314974131,57.60204081632653,3920
100,25,70,5,128.03534554749976,-64.30045360359718,55.51939245999458,3687
200,10,50,5,127.86843837574979,-57.686881104223254,60.99397590361446,3984
120,5,55,40,127.61170497279961,-49.684009407782916,62.32604373757455,3018
200,35,65,7,127.04729698059963,-66.73976623504228,60.006176652254474,3238
60,10,65,5,126.89099356575046,-58.38984368481979,57.096774193548384,3720
30,20,75,40,126.83369522154977,-56.805923991994135,61.549429657794676,2104
20,35,70,20,126.75666493705013,-61.91259639556985,60.7905138339921,2530
100,35,70,7,126.1757361942499,-67.40020195249508,59.02469917669411,3158
120,5,75,5,126.14011158425012,-60.58631710831932,54.008438818565395,3318
200,20,55,5,126.06000792915015,-64.2589409535542,60.397515527950304,4025
120,20,65,5,125.78773095965002,-56.12544003306864,57.91974656810982,3788
120,10,60,5,125.56849071060002,-56.40965221792087,59.419525065963064,3790
20,35,70,15,124.69455590810009,-61.4683969710488,61.102603369065854,2612
200,5,50,5,124.6050234106995,-60.164122864543025,61.057816956183565,3857
20,30,60,7,124.52320594324995,-59.61268528416046,61.5934065934066,3640
20,15,65,7,124.25196264949973,-59.545220457670666,59.90068280571074,3222
200,30,65,5,124.09244626434992,-68.31554106534298,57.999469355266655,3769
30,25,80,5,124.0738557109502,-66.7355198416013,53.462524935879166,3509
60,15,65,5,124.06516922129991,-61.51116807451474,56.92389006342494,3784
150,30,65,7,123.99509114210035,-65.69348141766801,60.237659963436926,3282
120,10,70,10,123.92761217520003,-60.8397397219652,61.48007590132827,2635
120,10,55,10,123.85348368975033,-54.00927470034603,62.83158544108575,3242
150,25,65,7,123.59099897914972,-63.80394955590734,60.239852398523986,3252
20,15,50,7,123.57390797025016,-58.417868455767206,62.15559157212318,3702
20,15,70,20,123.53789279569992,-62.20519465941804,60.59714045416317,2378
60,25,65,3,123.33582407630024,-71.09530719047426,50.94906972373614,5321
50,35,70,5,122.8721040604996,-60.23146835965002,55.476566614007375,3798
150,5,65,7,122.84131110449951,-55.907735626168254,60.41325024598228,3049
120,5,55,30,122.7888104217,-49.685829244974165,62.29725256537571,3021
20,5,65,15,122.70527521710055,-56.72304228727967,62.11709965102753,2579
50,20,50,3,122.67436864145083,-67.57832238987328,53.4525939177102,5590
50,30,60,3,122.57195784824981,-67.34913970537164,51.85386145776813,5529
60,15,55,5,122.27042472810004,-56.94564542122825,60.3515625,4096
20,30,65,30,122.25542493335033,-57.98080438071671,62.651894210150104,2798
120,5,55,20,122.23575221915057,-50.71561643387368,62.31836195508586,3028
50,30,50,5,121.60263089244987,-61.34576408809369,60.81832332666222,4497
50,5,65,5,121.5094871152501,-65.50143920136406,56.41666666666667,3600
200,35,65,5,121.25624028994966,-66.84665701562574,57.89056304520223,3783
60,15,65,10,121.13059902209943,-58.21143699528607,60.520833333333336,2880
150,5,70,7,121.01619433824982,-52.00717681336254,59.09722222222222,2880
20,10,50,10,120.77189175744985,-57.82111365062737,62.87585590949687,3359
120,25,60,7,120.56763831459989,-56.55425750840386,61.580617248341504,3467
200,30,70,10,120.37583867809998,-62.68674695499769,61.42697881828316,2691
200,20,65,5,120.3313661165999,-62.664822257679255,57.4028796522684,3681
120,20,60,5,120.29088714609988,-56.98336979454693,59.60365853658537,3936
30,15,70,7,120.25068496140028,-53.67882600813934,58.38772845953003,3064
30,20,70,5,119.70487301215012,-57.758163673743454,55.941794664510915,3711
120,5,55,50,119.69980828750005,-49.69240067749713,62.28855721393035,3015
20,35,65,40,119.39282346865005,-60.688911622808405,62.55756287637265,2823
50,15,65,5,119.30392261400033,-61.70808264391692,56.81758009001854,3777
120,5,65,10,119.26628583639985,-53.68606577000522,61.791260382809675,2769
20,10,60,5,119.06411905999957,-58.47412134648049,59.099487732542464,3709
30,30,65,5,118.4722356591005,-61.70560223296408,57.164442205993446,3971
150,35,55,5,118.44469128725068,-63.277577839323996,61.146799904829884,4203
120,30,65,5,118.37135248415001,-62.595759216073546,57.99948307056086,3869
200,35,75,7,118.19964030134997,-64.8678540901947,57.483581057725544,2893
120,25,65,5,118.18162920589982,-64.42585191399345,58.05106826472121,3838
50,10,50,5,118.07789973195008,-59.69628932599071,60.82324455205811,4130
20,10,70,30,117.93391699419979,-70.61728137842148,61.56156156156156,2331
20,5,65,30,117.88933619010011,-63.31959881458956,61.99920666402221,2521
60,35,60,5,117.82917687324988,-65.74311640428833,59.670093234520685,4183
20,5,65,20,117.63711697294994,-62.52583150094894,62.00236499802917,2537
30,30,50,5,117.63368277435026,-64.4209003011184,60.86956521739131,4508
20,5,65,40,117.44582714215022,-62.84678580875763,62.02783300198808,2515
20,5,70,30,117.42014647335006,-60.392630116682554,61.677704194260485,2265
20,35,65,10,117.37843246849984,-58.22512037680544,61.89710610932476,3110
20,5,65,50,117.31675936589996,-62.53177912721553,62.101910828025474,2512
100,10,75,7,117.29425489559979,-60.40643554691319,57.04200494175785,2833
50,20,60,5,117.1631945569496,-62.257740018642124,59.194831013916506,4024
20,30,75,30,116.94283910284989,-62.40122042529794,61.277173913043484,2208
100,25,75,7,116.82738890279984,-63.34039432149996,57.57370382921043,2951
200,5,65,5,116.54779929895031,-63.84745032151501,57.18803910293272,3478
20,10,75,50,116.1649941878498,-61.08538823106123,61.27308066083577,2058
30,35,60,5,115.32250870674967,-56.94360180874332,59.26102502979737,4195
20,10,70,40,115.19420620379974,-70.42350782737041,61.50862068965517,2320
30,25,70,3,114.8010057678002,-67.10039277548398,50.00959140610013,5213
20,10,80,7,114.7432442529996,-58.474185314687354,55.50595238095239,2688
120,5,55,15,114.47815127159996,-52.841250587615505,62.51229911446375,3049
100,5,75,7,113.69389053250028,-60.72045814746343,56.98384201077199,2785
30,25,70,5,113.65822566849957,-65.75905258857472,55.991516436903495,3772
100,30,75,7,113.20211645084993,-61.42450052691242,57.43676222596965,2965
120,10,75,10,113.04135141360034,-56.674247938559795,60.70405239459681,2443
20,20,70,20,113.01085525239985,-58.84476464259115,60.993788819875775,2415
20,35,65,20,112.97749777695007,-56.455562446781784,62.44312215610781,2857
50,30,75,3,112.56270472439991,-66.89198010227511,49.23375363724539,5155
30,35,65,10,111.77021510260042,-60.7847920353918,61.67703897805438,3053
20,35,75,50,111.63669144725014,-64.119203565805,61.096014492753625,2208
20,25,65,20,111.63199748085009,-58.526356798847644,62.066473988439306,2768
30,5,55,5,111.61134439959999,-58.08727668860121,60.46634870164282,3774
150,10,55,5,111.37045164409969,-57.00302822207275,60.91071885392684,3909
120,10,65,7,110.91956924844992,-52.872327763096806,60.836501901140686,3156
20,5,70,40,110.67024618259977,-60.41871744826904,61.630482941958356,2257
30,20,50,3,110.45958206564967,-63.01883371390016,53.61925443358668,5526
120,15,60,7,110.42052629725023,-55.68413472610659,61.74556213017751,3380
120,5,70,7,110.16950590104986,-64.12184799533036,59.599728629579374,2948
30,10,70,7,109.87890641280006,-55.73598353184025,58.397328881469114,2995
150,35,55,7,109.79844649264936,-68.19026125023652,62.21982176613557,3703
200,15,75,5,109.5774574331998,-62.532294402525736,53.94462637689789,3359
30,5,70,5,109.47871391569994,-62.68242899332764,55.41886350322203,3414
100,5,50,5,109.34503407574998,-61.78541759013941,61.0062893081761,3975
120,5,50,7,109.08847205335005,-62.40206197899021,62.426284751474306,3561
20,10,75,40,108.87060775755009,-64.3525053682206,61.25907990314769,2065
20,5,50,5,108.75636847799979,-56.675930588068134,61.29546057870985,3767
120,10,55,15,108.7141865459504,-51.7798888250946,62.83157558325344,3129
60,5,60,10,108.66921138005017,-63.62874318384932,61.8425460636516,2985
20,30,65,50,108.2219724346003,-57.98080438071671,62.64800861141012,2787
100,20,75,7,108.14134340095039,-67.57549924315816,57.32832251451999,2927
50,15,50,5,107.57625202765001,-62.20974795397824,60.630291627469425,4252
200,10,75,5,107.4684132533998,-64.50146800460217,53.948562783661124,3305
60,5,65,7,107.45407306345002,-57.594434769790446,59.77979274611399,3088
100,30,70,5,107.18595101730011,-63.67290549048469,55.5585464333782,3715
20,20,65,5,107.06799925835017,-60.271148939590105,57.247132429614176,3836
120,35,65,5,106.84577761985024,-62.711898384591514,57.920410783055196,3895
200,5,80,7,106.55329573214996,-55.61083907528421,55.2621359223301,2575
120,20,55,15,106.42441502709997,-54.05082883044566,62.89620882535737,3218
150,15,50,5,106.31777252450041,-48.40059461677821,61.33397776703722,4138
60,5,50,5,106.11723305875005,-57.918491084603815,60.99273000752068,3989
20,15,80,5,105.6713323677997,-58.445260873130756,52.530697813716685,3339
30,5,65,7,105.66027672250007,-57.65432801626096,59.40886699507389,3045
20,25,70,30,105.49878056860011,-58.68417352790095,60.887428101889896,2434
100,25,65,7,105.12383322759997,-65.6172626963037,60.12734990903578,3298
30,35,55,5,105.08741694664998,-52.77609667518098,60.51433773327265,4394
20,25,75,7,104.81571444330027,-68.95416000060946,57.58278145695365,3020
20,20,70,3,104.70208546629985,-60.46452531138444,50.32809703718433,5029
30,35,80,7,104.27512386280023,-65.7758785987805,55.56328233657858,2876
150,10,55,7,104.24804453349977,-59.53078685002791,62.3297594900029,3451
60,10,65,3,103.95467022769998,-60.75173637461725,50.370964507720075,4987
50,25,60,3,103.94972635095039,-68.52979439764086,51.77981651376147,5450
150,35,50,5,103.92177398105082,-56.216728528069694,61.51563569961196,4381
60,15,75,5,103.9027744029497,-62.75148183913941,54.12268188302425,3505
50,20,55,5,103.75260685460006,-58.37318749032877,60.643623361144215,4195
20,20,70,40,103.14681562529984,-59.382451147598644,61.15077698446031,2381
50,10,60,5,103.04690844400022,-62.89951637435385,58.43953185955787,3845
60,20,65,3,102.93133991115022,-71.46975366293262,50.82155139472678,5234
150,30,50,5,102.48015000515002,-57.005478990867,61.471062946737376,4337
30,5,50,5,102.47870989304997,-62.673015466324244,61.2603305785124,3872
200,35,70,10,102.23805999785012,-60.29130863253379,61.17473217584042,2707
120,30,60,7,102.1752355014502,-62.11774670889907,61.556064073226544,3496
20,5,70,50,101.91919948989994,-61.19896576635887,61.66148378498445,2251
30,10,60,3,101.91726856474945,-63.70831602847027,51.461038961038966,4928
150,20,55,5,101.9052641494,-58.584288976950596,61.09609240599656,4069
20,20,70,30,101.85646825370011,-59.53009742933266,61.14836546521375,2386
50,15,75,3,101.39298102280026,-68.55470198345532,49.09607962624416,4923
60,30,70,3,101.23780460714981,-71.48650109669255,50.0,5256
60,25,70,3,100.99884112534987,-72.95810176001962,49.98080614203455,5210
120,35,55,10,100.90810534400023,-62.94436208390983,62.92654713707345,3458
20,10,80,5,100.74912815144997,-52.11086032458097,52.51620870639086,3239
30,25,65,3,100.12724725960034,-67.31271846765233,50.50694705219677,5326
120,5,65,5,99.7190462515997,-62.896206272040764,57.71060733277358,3573
60,30,65,7,99.5299086215002,-55.279671085427815,59.86900863352188,3359
20,5,50,7,99.48342874745053,-56.60522838543377,62.320539115147966,3413
100,5,65,7,99.33415791654963,-65.19602310357583,60.084306095979244,3084
20,35,60,7,99.21650952180055,-60.84290745687638,61.63675910821098,3678
60,30,70,5,99.18998922534988,-63.842665439432785,56.23011664899258,3772
30,5,80,7,98.72857392809982,-54.08401954697042,55.848063181647234,2659
60,35,70,3,98.6392137763505,-73.5805235676744,49.90569596378725,5302
120,10,50,7,98.21239370150036,-56.35614048339617,62.71557623870792,3653
30,35,55,3,98.10244221824978,-58.65355481682997,52.349575169065375,5767
20,10,70,7,98.08074428255009,-65.58101047092958,58.316498316498325,2970
20,15,70,7,97.85673613965011,-63.76859227619318,58.2403151674327,3046
20,15,75,30,97.77709543069997,-64.75118445212155,61.090047393364934,2110
20,10,75,7,97.68784929625001,-59.35622176877718,57.20864328728303,2823
30,10,65,3,97.68378501920022,-61.89347308363262,50.64076064489459,4838
20,10,70,10,97.18428863329977,-60.60994928140592,60.4633497911128,2633
60,35,70,5,97.18096925299955,-65.8762315627636,56.00841440967657,3803
120,10,75,7,97.15342987195035,-57.64335385230554,57.71670190274841,2838
30,30,55,3,97.15246521449939,-59.40246829036497,52.53164556962025,5688
30,15,50,3,96.98282141055034,-61.32357820037241,53.54197901049476,5336
100,5,65,5,96.59547341330014,-63.28220563543373,57.222687901648506,3579
100,20,70,5,95.46162992054987,-62.92757813756399,55.39135194307608,3654
50,20,65,5,95.2857689492999,-64.08077825722678,56.99454970153127,3853
50,35,65,3,95.05390660389943,-66.9817541343522,50.733137829912025,5456
20,15,70,5,94.79966010015002,-57.79173534609493,55.57729941291585,3577
150,30,55,5,94.34871854214984,-65.1704626681381,61.007194244604314,4170
60,30,65,3,94.33695473639983,-71.38021975650392,50.82729131808886,5379
50,30,65,3,93.90768926364996,-67.04506897998613,50.75041689827682,5397
30,30,80,7,93.49856771035027,-62.78967068483872,55.6333100069979,2858
120,30,50,5,93.4036729419506,-57.31096373923374,61.19505494505495,4368
50,5,60,10,93.10227947900009,-64.36835096164666,61.421832884097036,2968
20,25,70,40,92.48090435369988,-58.53451586252956,60.889254837381635,2429
120,5,75,7,92.33759693944992,-57.68116170629911,57.47126436781609,2784
50,30,65,5,92.1450763763999,-57.238260437936795,57.11026615969582,3945
50,15,55,5,91.22518329884977,-57.785841146093006,60.30236527676176,4101
30,5,65,5,90.8709722363002,-56.77191857797589,56.76979846721544,3523
200,10,65,5,90.64562484324973,-66.06352241426269,57.23536036036037,3552
20,35,70,5,90.47937460385003,-63.20358960816152,55.84583548887739,3866
60,20,75,3,90.3205223647498,-66.02085706446161,49.273920827531335,5027
20,15,60,5,90.22769897865008,-62.82009283383743,58.99896265560166,3856
30,35,65,3,89.64025461650004,-69.26308056848414,50.374155867859095,5479
30,5,80,5,89.39189238224986,-64.06772809051103,52.0385932150638,3213
30,5,60,5,89.3297654486502,-58.74029026099375,58.608360836083605,3636
150,20,50,5,89.27158099230046,-53.531961869762654,61.23902207453121,4213
20,30,55,5,89.03528808815008,-59.43813573071011,60.71182548794489,4355
50,25,55,3,88.95277471604994,-71.38009747112864,52.56754338879943,5589
20,5,55,5,88.79896789965036,-57.117362438125596,60.75400054244643,3687
30,30,65,3,88.39059296099975,-65.14431689997551,50.3787179013486,5413
20,30,65,40,88.26473449644989,-57.98080438071671,62.53591954022989,2784
20,15,70,10,88.09361783509964,-59.492347422735094,60.246360582306835,2679
50,15,55,3,86.84462241974988,-65.18338429492945,52.56865309172427,5353
20,30,65,5,85.58013402019975,-62.116269307668325,57.42549461557726,3993
20,35,65,7,85.5791030620501,-62.83432198680057,60.67933218192285,3474
50,10,80,3,84.95104196229974,-62.50624387393769,48.28897338403042,4734
20,35,70,30,84.83697536624987,-63.66026364761572,60.74728806749698,2489
120,35,60,7,84.61772124745023,-59.04759350158167,61.46841206602163,3514
30,30,80,5,84.03849432779997,-70.52537747013909,53.59569648924122,3532
30,35,50,5,84.01988996820025,-65.0276346880311,60.57017543859649,4560
30,30,70,5,84.00601485189996,-63.7926087394512,55.77427821522309,3810
20,15,70,40,83.91322844225006,-64.96415317775981,60.65012831479898,2338
60,15,75,3,83.47974593589973,-69.5136564360276,49.03709710115549,4933
30,5,60,3,82.76234030430028,-67.75793316382838,51.439539347408825,4689
120,5,60,5,82.55232029854996,-62.551976085143025,59.07241659886087,3687
20,10,65,10,82.32123301669974,-64.478834138755,61.117040199217364,2811
20,25,70,5,82.18687042214997,-57.50111536324995,55.96061734965407,3758
30,5,75,5,82.07678132854998,-60.09777070899288,53.51728320194057,3298
30,15,75,7,81.85439496835005,-65.63723332873627,56.970740103270224,2905
20,20,75,3,81.63238223505031,-60.92382889661012,49.241044323011536,4941
20,20,75,7,81.30597541265026,-68.16796536985491,57.46042438531492,2969
30,30,70,3,80.89710785100006,-68.26968837713004,49.8207208907341,5299
50,25,50,3,80.83523341514909,-72.82225551163832,53.22693791652052,5702
20,15,70,30,80.66317630875022,-65.69848420685638,60.64874093043107,2343
100,15,75,5,80.61626290235007,-62.38183681307328,53.69997120644976,3473
20,15,70,3,80.4627289121996,-63.991776163246236,50.14427040395714,4852
20,10,70,3,80.30591045384976,-63.43203601490095,49.65382951103419,4622
150,5,55,7,79.62369897395038,-61.914976319851775,62.11217183770883,3352
120,25,50,5,79.3082544381,-59.14011383452008,61.34628730048577,4323
20,20,70,50,79.17962707114967,-60.67742228563038,61.02910164487558,2371
30,30,50,3,78.8629280965497,-63.95307612845947,53.56159669649002,5812
20,30,75,40,78.82570039300012,-62.50302287074073,60.923217550274224,2188
150,25,55,5,78.72530539315032,-67.13082253301322,61.097620203982515,4118
100,10,65,5,78.34716375234999,-63.13859955745843,56.94027815653122,3667
100,30,65,5,78.32213836855007,-61.59774150821532,57.25288831835687,3895
50,5,60,5,78.2616015511002,-64.13249896515357,58.57181064455737,3739
60,35,60,3,78.02928174075001,-73.42522378047015,51.15149334292911,5558
50,35,75,3,78.01053228334996,-68.87852630160485,48.981161091887735,5202
150,25,50,5,77.80847747040053,-57.07207837567685,61.342376052385404,4276
150,10,50,5,77.70552463260012,-51.35336093688743,60.90188305252725,4036
60,30,60,3,77.2835695646995,-71.23129295282753,51.326790258087975,5502
30,10,70,3,77.2707095662505,-59.95045644464402,49.85312631137222,4766
30,35,80,3,77.23628966084999,-59.641916800411686,48.81965944272446,5168
60,15,60,5,77.05924314469968,-62.30366189931578,58.73217922606925,3928
30,35,70,3,76.72318254319951,-71.40990835804207,49.75728155339806,5356
20,20,70,7,76.56332850245029,-63.68155766083922,58.419023136246786,3112
50,15,60,3,76.49238821209958,-66.73510018860492,51.65423599158538,5229
120,5,60,10,76.34549438635038,-53.707082293728256,62.13823629553966,2937
20,5,65,10,76.2394668446999,-62.20311989511246,61.40607835957525,2731
50,15,50,3,75.97847401800112,-67.51575068091574,53.585182468366035,5453
60,5,65,5,74.66577406389978,-63.09230465796436,56.73955161915306,3613
120,15,50,5,74.63317924029988,-58.21579158466692,61.322789360172536,4173
30,20,70,7,74.09252901920027,-57.14356913120668,58.10200129115558,3098
50,35,55,3,73.55304985989994,-72.18910447582648,52.59310824921685,5746
20,30,70,15,73.45871172000015,-62.3819556880539,60.884749708963916,2577
30,25,50,3,73.42640365274984,-63.029211999896496,53.64180154820549,5684
60,15,60,3,73.21877116904997,-67.50981531849493,51.24188001528468,5234
120,35,50,5,73.18482353195033,-57.3247341141513,61.07580571947344,4406
20,30,65,7,72.97444493090039,-63.57788236829309,60.646664724730556,3433
50,35,60,5,72.7572893241998,-59.194041205001355,59.07132599329823,4178
50,10,75,3,72.49268858670015,-63.837312600362395,49.008557712377375,4791
20,5,75,7,72.40034124705,-62.781593111233704,57.10641399416909,2744
20,5,60,10,71.81536696414983,-61.790494756404414,62.07612456747405,2890
120,20,60,7,71.67671375220041,-54.83312840315568,61.49358226371062,3428
100,25,65,5,71.32025683175011,-63.8426547201706,57.2503242542153,3855
20,30,70,20,71.10950338799988,-62.97878035893888,60.51364365971108,2492
60,20,80,3,70.50025301484952,-68.96858215590596,48.599637316139436,4963
60,5,75,5,70.17178052330011,-66.30200580124114,54.14691943127961,3376
100,20,65,5,69.61984636460028,-59.255986939682735,57.124114405667804,3811
20,35,70,40,69.38315359435003,-63.37455471004488,60.73298429319372,2483
50,30,55,5,69.2157774334005,-64.05668232095235,60.318927663508205,4327
20,30,65,20,69.11010312294962,-56.10949627650824,62.22855108579566,2809
60,35,65,3,69.09036379714928,-69.83473985138376,50.69981583793739,5430
120,5,55,10,68.88549682145002,-52.68389316658072,62.361155188828945,3151
20,25,70,50,68.72512643530018,-58.53451586252956,60.752688172043015,2418
30,25,70,7,67.8773781419001,-60.05306637551633,57.98024848677923,3139
100,35,75,7,67.71236265825024,-64.79091307140425,57.1764705882353,2975
