SMA,Buy,Sell,Hold,MaxPos,Return,MDD,WinRate,Trades
30,25,70,20,3,165.1926717310004,-65.11082823549577,61.09643328929987,1514
50,20,70,5,20,165.16466502164988,-37.31294639276309,55.2597119161938,11455
50,30,60,30,20,165.15921352294959,-40.08677110674321,61.08982953457192,10442
60,25,70,10,10,165.0162753264001,-51.93639946671229,60.87689713322091,5337
60,20,70,10,10,164.97536142844976,-49.59961628147149,60.962054426983514,5218
200,10,60,5,5,164.85561205155074,-65.96411757276923,58.92228540481993,3693
60,5,60,15,10,164.81723472795005,-47.373117748086294,61.814967589864466,5091
100,20,80,5,3,164.80910455395073,-66.41859376853493,52.901678657074335,2085
200,25,60,5,10,164.59912643730038,-54.22102271778173,58.8402655466739,7381
120,5,70,30,20,164.56435527409954,-44.98574517101499,61.44578313253012,7055
120,15,80,5,5,164.3578390187002,-60.28420209098265,52.88175876411171,3366
30,30,60,5,5,164.14217573424978,-57.41901984514396,59.2485549132948,4152
50,30,60,20,20,164.04539945695004,-39.58765142411835,61.07555640462318,10469
50,25,70,5,10,163.36541951310002,-50.47048029627251,55.152618314197696,7142
50,5,70,10,10,163.31321387314964,-45.688966560274416,60.68878622427552,4762
30,5,80,5,20,163.15478934719985,-29.287181790474143,52.06243032329989,8073
60,15,70,10,20,163.12876630414993,-36.83066985145365,60.59005854666514,8711
200,10,80,10,20,163.03500792944962,-44.844993556912065,59.04995904995906,7326
30,5,70,10,10,163.01104099400013,-48.96775896964383,60.775492716366756,4668
30,20,80,5,5,162.9436264774499,-57.75091429370015,53.20069204152249,3468
200,30,70,5,10,162.65648191670002,-49.984099545718,55.943855628759664,6982
200,10,70,10,10,162.58284641595023,-45.57531640789152,61.190624351794234,4821
60,5,70,10,20,162.31709718914993,-37.486990035369,60.67430528118003,7593
30,25,60,10,3,162.06067343639944,-73.55497694652254,61.890243902439025,1968
120,5,60,30,5,161.93928299320058,-50.77375133517113,62.92577984940839,2789
50,10,80,5,20,161.8277533871498,-32.64193450359233,52.456797834686654,9606
60,15,60,10,10,161.80775384184992,-48.968572099150705,61.78861788617886,5781
120,10,70,30,20,161.75640417944993,-46.578619218671605,61.48296593186373,7485
200,10,60,50,3,161.2281081374503,-69.75377314842258,62.514551804423746,1718
60,10,80,5,10,160.58145440070044,-44.54718228325012,52.798053527980535,6165
120,5,70,20,20,160.11111935814992,-44.83990900416892,61.371942648299125,7114
60,30,60,30,20,160.04135058380027,-38.26455629455304,61.16383855814399,10431
50,10,70,10,10,159.87416931714984,-45.49759734247417,60.73087017968908,4953
50,20,60,10,20,159.56375803355044,-34.79912915820768,61.54612472604104,10038
120,10,70,20,20,158.9937542300001,-46.88927228193714,61.39978791092259,7544
50,30,60,50,20,158.78098385994943,-40.18873445810248,61.08341323106424,10430
50,5,60,10,10,158.6590514181002,-47.60292572279473,61.71461014383043,5284
50,10,60,10,10,158.65232589904963,-50.807522279839205,61.98019801980198,5555
120,10,70,50,20,158.5789198151499,-45.84631662995626,61.50040117678523,7478
120,30,60,15,5,158.51931446919957,-56.57885369226916,62.491738268341045,3026
200,5,70,50,20,158.43840357004973,-47.51162757695329,61.750686118734656,6923
50,10,60,5,10,158.32999790325007,-47.535078997799054,59.06492745126777,6823
60,20,60,15,20,158.32997992580013,-34.07901819974249,61.55431869717584,9702
200,15,70,5,10,158.15157509500023,-50.026156249612605,55.995093529592154,6522
60,30,60,50,20,157.9574914750006,-38.033463752879925,61.178276722318174,10422
200,5,70,30,20,157.85569048170012,-48.00892335619553,61.71502815071459,6927
30,5,80,5,10,157.8440758626503,-47.484133261499665,52.2508038585209,5598
120,10,60,30,10,157.30984574830003,-49.324112907911974,62.17307692307692,5200
60,15,70,5,3,157.05896333785017,-63.06168671207495,55.099277978339344,2216
120,10,60,50,10,157.02585313804997,-49.327307533873366,62.1824480369515,5196
60,30,70,10,10,156.80842204509995,-50.65926500421705,60.80206985769728,5411
120,20,80,10,20,156.77057687395012,-42.01815539210512,59.03853301945235,8071
120,20,80,5,10,156.72824443785015,-51.34289089676361,53.13081215127092,6452
60,30,60,20,20,156.7092323562001,-38.05229162915694,61.12226364592295,10461
60,15,60,15,20,156.57380778805089,-36.68228460947002,61.86909801367633,9213
30,5,60,5,10,156.55314090450037,-44.51827447414015,58.21042281219272,6102
100,25,70,10,20,156.2545325751496,-41.335303807168934,60.394360224742925,9433
100,10,70,10,20,156.1848195239003,-41.939789947753894,60.634305774119355,8261
100,10,80,5,5,156.1140683455002,-63.307171372528906,52.36374585968082,3321
120,25,70,10,10,155.74765446009954,-53.70943519836159,61.09001139384732,5266
200,10,70,5,3,155.74544495225032,-71.01601641166336,55.3019495958155,2103
200,5,80,10,10,155.59788538164986,-43.294148930197736,58.64680019540791,4094
50,5,60,5,10,155.3103977902996,-45.60794745135015,58.473782771535575,6408
200,10,70,10,20,155.09237502954977,-49.714241240023796,61.393341553637484,8110
200,20,60,5,10,155.07119633180042,-53.17643642939959,58.88487208008899,7192
120,15,60,5,5,154.85967555920013,-57.897538595773845,59.488107549121,3868
120,5,80,10,10,154.81443809700025,-53.03194726706608,59.56583969465649,4192
100,10,60,10,10,154.78937973254978,-55.651963155557624,62.41453760345448,5558
50,15,60,10,20,154.00261465394948,-37.48258742857119,61.911780187388146,9499
60,15,60,30,3,153.8262394836002,-61.777931613213596,61.634506242905786,1762
120,20,60,30,20,153.57492271270044,-40.32436348172964,61.76161446289679,9514
50,30,60,15,20,153.4818076322002,-38.273664019090084,61.07058266224538,10555
30,5,80,10,3,153.39103289544997,-76.51005106082653,59.686609686609685,1404
120,5,80,30,20,153.32008505685008,-43.88492951893464,61.05404950328338,5939
120,20,70,10,10,153.22116423850005,-47.20231462340055,61.067079064372706,5173
100,20,60,30,20,153.13220455124954,-39.43231786869037,61.51343408900084,9528
120,5,80,50,20,152.98641109060011,-42.703815314682195,61.094173441734426,5904
30,30,80,50,3,152.61707847944993,-61.73572424630069,61.35181975736569,1154
100,25,70,10,10,152.29888328985,-54.651146442226306,61.038468826985024,5277
60,30,80,20,3,152.16002740589954,-66.9257244199674,61.51288445552785,1203
30,10,70,5,20,152.12972973614978,-27.703090727534768,55.12876473155826,9164
50,25,60,5,3,151.9651317777006,-75.24103731729063,59.34504792332268,2504
60,15,80,5,3,151.79000713790018,-66.26169209535652,53.125,2080
120,5,80,5,5,151.75896371890008,-64.54355781322295,52.57636531934588,3241
120,25,80,5,3,151.6728863453498,-58.240692039288,52.796528447444544,2074
60,10,60,20,20,151.3194119831497,-35.976454033337134,61.63742690058479,8550
60,15,80,5,10,151.18635799945017,-41.882149246354736,52.46981339187706,6377
100,20,60,20,20,150.8740921947005,-39.70966220096056,61.494974874371856,9552
50,15,70,5,3,150.76738431475013,-67.75599774557391,55.26197939991043,2233
120,5,70,15,20,150.70304607724995,-44.18568479353809,61.4047191941493,7247
120,30,80,10,20,150.38372672084992,-43.96830612849433,58.697959665054846,8479
30,10,60,10,3,150.3736678017006,-70.81562561360371,61.89462480042576,1879
200,25,70,5,3,150.27607875075012,-68.73321397163382,55.26921306948919,2173
60,30,80,5,3,149.9783197277997,-66.17130214435419,53.91100702576112,2135
60,10,60,10,5,149.92230351799978,-63.7860073281958,62.0,3050
100,10,80,5,10,149.85843461924983,-52.22507136896891,52.74743192564814,6133
120,20,60,15,5,149.78648882750045,-52.86878210266259,62.479005710446756,2977
50,15,60,10,10,149.62108518530016,-51.96684843810171,61.59307359307359,5775
30,20,70,15,3,149.5569871892501,-60.17535601655475,61.382909328114806,1533
120,20,70,5,10,149.36860061299987,-52.50141955175641,55.666957279860505,6882
60,5,70,10,10,149.1675493314503,-47.898819674325495,61.01908156846299,4769
50,20,60,10,3,149.14755144769987,-75.39185851142572,60.946437857514304,1923
120,5,70,10,5,148.98529449924987,-62.08991721594628,61.53846153846154,2587
100,20,60,50,20,148.5864883795501,-39.13499827120243,61.5376536078143,9521
30,10,60,5,10,148.23979956345,-46.522955817987,58.56598016781083,6555
120,20,60,20,20,148.2280474219499,-40.60085319446195,61.76347242608513,9538
200,30,70,10,20,148.1785284948001,-45.9742434490474,60.37355406982914,9423
120,25,60,5,5,148.01954631119983,-63.90212830145345,59.63371801304566,3986
100,25,60,5,3,147.87515496070029,-66.22464246746176,58.95249695493301,2463
200,20,70,10,20,147.8279398388495,-47.35614423139863,60.828455650607836,8884
50,15,80,5,20,147.75812250705022,-35.898524755155165,52.38415689290521,10402
60,20,60,5,10,147.73541755954994,-49.06440961411949,58.36927223719677,7420
60,20,70,5,10,147.68971497085008,-48.84914356299077,54.881912442396306,6944
60,25,60,30,20,147.68112344184954,-36.55244406437833,61.14376805818472,10037
30,30,80,20,3,147.3952041277001,-69.23175632634704,60.43587594300084,1193
30,25,70,30,3,147.36343386070004,-63.63551364960532,61.4105123087159,1503
50,5,60,10,20,147.0756723981,-38.46259331573696,61.84520123839009,8075
60,25,80,5,10,146.73970991310009,-45.26011875320706,52.5288908899895,6663
100,20,60,5,3,146.6557703455005,-65.62203418150908,58.743842364532014,2436
30,20,70,20,3,146.50344616029992,-69.68607323590534,61.18904475617902,1497
200,5,70,5,10,146.39068904825012,-42.17696182014436,55.603448275862064,6032
120,20,60,50,20,146.28107545155066,-40.442102579691266,61.77151272880286,9506
60,15,60,50,3,146.1375293469997,-63.59246815965398,61.62592382035247,1759
60,10,60,10,3,145.73872123385036,-62.3124543682586,61.52208621607238,1879
30,5,70,5,20,145.55224236905025,-27.56067091132876,55.22261312628898,8243
60,25,60,50,20,145.4613836740002,-36.56460437017755,61.14656031904288,10030
120,10,60,15,10,145.3774100919999,-51.627364921825816,62.1206373292868,5272
60,25,60,20,20,145.1816635856502,-36.59723330414093,61.108903020667725,10064
120,25,80,5,10,144.77596240729994,-50.76384571979029,53.166869671132766,6568
100,30,60,50,20,144.64084852030035,-40.6543940498225,61.327253322984376,10307
60,10,60,30,20,144.47349678650022,-35.999308028771736,61.623269997654226,8526
100,25,60,20,20,144.34250767899957,-41.0680183383322,61.21772329950769,9953
50,25,60,10,3,144.1839135815504,-79.58401020977875,61.0968733982573,1951
50,30,70,5,5,144.12906929215006,-60.5413546842517,55.71163530347204,3773
120,5,60,20,10,144.09650422079983,-47.80994852929466,62.170263788968825,5004
100,30,60,30,20,143.85624546010004,-40.649316243558864,61.297517455391784,10312
200,30,70,5,3,143.6043213405499,-68.64265198226715,55.10297482837528,2185
60,30,60,5,5,143.53684985584968,-63.96228001865156,59.7004107272288,4139
30,25,80,20,3,142.94941951335005,-73.30303420250908,61.282264779350534,1201
200,10,80,5,5,142.91419045590027,-63.44720428083372,52.8149300155521,3215
100,5,60,30,20,142.81253659829963,-41.74945116651275,61.67483968313844,7953
60,20,60,50,3,142.75301610185065,-60.43506436399312,61.41820212171971,1791
100,5,60,10,10,142.4924551406503,-53.16693780855143,62.1900826446281,5324
30,5,70,5,10,142.39978238264993,-43.32045330464942,55.05560307955517,5845
100,25,60,30,20,142.1166720400499,-41.70603923183147,61.23703032134582,9927
100,5,60,20,20,142.04228129540027,-41.60207527559206,61.662063771026865,7966
60,20,60,5,5,141.91516419664976,-61.88475349730671,59.55699352911896,4018
100,30,60,20,20,141.72318282829968,-41.000028601381835,61.26753749395258,10335
60,10,60,50,20,141.64091476390038,-36.02822886073509,61.62422250909517,8521
120,15,80,5,3,141.4757029664,-65.49110040904046,52.6161369193154,2045
60,20,70,10,20,141.0317647518,-36.6569697568949,60.309787981983966,9103
200,20,70,5,3,140.6165680445002,-69.75323902139057,55.26682134570766,2155
200,10,60,30,3,140.5489230258503,-69.74995194455046,62.398137369033755,1718
60,20,70,5,3,140.51156505664957,-65.0271105111565,55.333333333333336,2250
100,25,60,5,10,140.48981413045024,-53.9260410392976,58.902664204695334,7582
120,15,70,10,5,139.65285294570023,-58.51145366596286,61.45522388059701,2680
60,10,60,15,20,139.58996896670013,-36.26726558023528,61.61992319329686,8593
60,30,60,15,3,139.49361240660005,-69.42226771053265,61.633530360021496,1861
50,15,60,5,5,139.28709099775048,-63.71227250984164,58.750317500635,3937
100,5,60,50,20,138.99089596159948,-41.9282025404416,61.69329475405711,7949
60,15,60,20,3,138.670491347,-62.07185083244203,61.41242937853107,1770
100,25,60,50,20,138.63931953545006,-41.7095076435003,61.26398548533414,9921
30,30,60,20,3,138.62127599089996,-64.51387628953252,61.98169089929995,1857
100,10,60,5,3,138.46264043560015,-69.03541049887603,58.77894736842105,2375
30,20,60,10,3,138.35189369630058,-72.72022872323188,62.127440904419316,1946
200,25,70,10,5,138.3122379355504,-63.39223512085734,61.138150505428676,2671
60,20,60,30,3,138.28912718220016,-60.43275205078298,61.41820212171971,1791
120,25,80,10,20,138.07443485320027,-43.172060096975514,58.84689455946076,8308
100,5,70,10,20,138.02569968104962,-44.20950873961764,60.3535681788639,7693
60,30,60,15,20,137.49359354365095,-37.0261029167147,61.09321712769989,10556
120,30,60,5,3,137.43193506460102,-73.53857062316118,59.901800327332246,2444
200,10,60,10,3,137.38285173674996,-73.30169984084006,62.2869708631116,1819
200,5,70,15,20,137.02095770789936,-47.297080383078466,61.531974701335216,7115
120,10,70,15,20,136.52730852550104,-46.913773966903115,61.27145085803433,7692
120,5,60,30,10,136.5080343144504,-47.3556718192865,62.16920609462711,4988
200,15,70,5,3,136.05262286560017,-75.2279059922489,55.07042253521127,2130
60,15,70,5,10,135.93488907844943,-45.05844527827383,55.154028436018955,6752
60,20,80,5,10,135.9337172287999,-42.484252021118245,52.582375478927204,6525
120,5,60,50,10,135.4294760839501,-47.38073349530504,62.214199759326114,4986
200,5,80,10,20,135.0556354058003,-43.254772296628204,58.7463976945245,6940
30,25,70,5,20,135.0176233740998,-34.76601199017967,55.0561797752809,11659
50,30,80,5,3,134.7768772261,-65.50739881578657,53.70629370629371,2145
50,15,70,5,10,134.3696628376001,-51.094748634736085,55.1739452257587,6755
30,25,70,50,3,133.7946391334001,-63.63477808127948,61.20401337792642,1495
120,5,60,15,5,133.18774639675007,-57.08160000521683,63.11504424778761,2825
100,20,60,15,20,132.81270130819993,-39.57569793552653,61.423376623376626,9625
100,15,60,30,20,132.56219126070033,-40.57248370379894,61.59700011029007,9067
100,10,60,30,20,132.49972954179992,-41.23313641605937,61.71655753040225,8552
60,5,60,20,20,132.46486235305065,-35.39760468282915,61.46428118259104,7881
50,10,60,10,3,132.34797029205026,-73.18012540712998,61.10815130527437,1877
200,25,70,10,20,132.20155665530032,-46.109196069364266,60.57074392767673,9181
50,10,60,10,20,131.9832058645503,-37.61478159840506,61.92962542565267,8810
100,10,60,50,20,131.80433568019984,-40.51179839431355,61.73821499590595,8549
100,10,60,20,20,131.7025835219498,-41.028349688133495,61.718020541549954,8568
50,20,70,5,3,131.4343598903998,-64.89245471516332,55.26548672566371,2260
100,15,60,50,20,131.34896945845017,-40.599949026498116,61.619951445596996,9062
50,20,60,5,20,131.2711453965005,-36.612819689265066,58.324256388772525,11935
200,5,80,5,10,131.00116137240047,-39.90518362711614,52.916666666666664,5760
30,25,80,5,20,130.9259542368498,-33.97321826878857,52.170418006430864,11196
30,30,70,5,20,130.50776105754923,-34.59327950886906,54.88101019912579,12354
50,30,60,10,20,130.48882960779963,-38.344234048685756,61.077245018651624,10991
200,30,60,20,20,130.3814665678501,-44.123141182699854,61.32122542660413,10021
120,10,80,5,10,130.28564138815025,-50.69190700662553,52.81378178835111,6095
200,30,60,30,20,130.23455120139946,-44.293898662032504,61.28289802862004,9993
30,15,70,15,3,129.84454786864953,-61.02535849288072,60.475875743555854,1513
50,25,60,10,20,129.6271592016006,-36.47594887073405,61.12323308983968,10541
50,30,80,10,3,129.53557013515032,-72.22832527737285,59.236111111111114,1440
200,25,60,30,20,129.25200849710077,-45.394955855644945,61.509862645874215,9683
200,20,60,20,20,129.0134016260492,-46.48946971669849,61.75080558539206,9310
120,15,80,10,20,128.9007049233502,-41.64562803996088,58.75641025641025,7800
30,15,60,5,20,128.77737590484983,-31.227731461614756,58.27028062446126,10441
60,25,60,15,20,128.6899995043504,-36.85538939219944,61.02129337539432,10144
60,30,60,5,10,128.53721798025038,-47.696693807487286,58.413430731769836,7803
120,15,70,10,20,128.46764560554985,-45.9137968075254,60.77710081618577,8699
120,20,60,15,20,128.14438787209937,-40.80206011674548,61.6600790513834,9614
100,25,70,5,5,128.03534554749976,-64.30045360359718,55.51939245999458,3687
60,20,60,20,3,128.0029540326505,-60.543087084846235,61.27777777777778,1800
120,10,70,5,10,127.53622036184989,-56.13742351780103,55.62790697674419,6450
120,20,70,10,20,127.52478644215005,-45.46448510423131,60.54782416611443,9054
120,30,80,5,10,127.28682667890014,-52.746289186640716,53.29125338142471,6654
60,10,60,10,10,126.8535829159501,-49.21556416534176,61.75729204177169,5554
50,15,70,5,20,126.73823255055017,-39.37182203079073,55.24553571428571,10752
200,5,70,10,10,126.66868446840058,-46.8488034881093,60.909676035185576,4661
120,25,60,30,20,126.34793752004967,-41.68208544564914,61.347517730496456,9870
200,20,60,30,20,126.2276722243997,-46.57295908859268,61.74951581665591,9294
30,5,60,50,3,126.17098986345034,-68.88514453730208,62.0429483459083,1723
100,30,80,5,10,126.12409592275031,-52.95543961199708,53.14601703781199,6691
60,30,80,5,10,126.12391826119959,-47.133388940801396,52.78761061946903,6780
60,25,60,50,3,126.01778288860004,-67.34113131762727,61.50027578599007,1813
100,15,60,20,20,125.94143165030016,-40.95910600731124,61.556240369799696,9086
50,10,70,5,20,125.67826698035,-34.850704885971986,55.35152683372223,9857
120,10,60,5,5,125.56849071060002,-56.40965221792087,59.419525065963064,3790
30,30,80,5,20,125.52098218204986,-36.10358924413375,52.14770797962649,11780
200,25,60,20,20,125.47750178040063,-46.26749227442618,61.514683153013905,9705
60,20,60,10,3,125.09185938330023,-67.08165309110407,60.9984399375975,1923
50,5,80,5,20,125.0660129427501,-37.133359454026376,52.150475972015144,8719
200,10,70,5,10,124.78635627505011,-46.74365556642839,55.93004769475358,6290
60,5,60,30,20,124.78368912440074,-35.27841489461099,61.406408952187185,7864
100,5,60,15,20,124.75681916764962,-41.518898591213826,61.655637407916096,8009
120,30,60,30,20,124.45593804400019,-41.15610255475175,61.36186010160218,10236
30,20,60,5,20,124.36770757045043,-31.203265228709387,58.107869142351895,11310
200,20,60,50,20,124.30871781044969,-46.48433771039374,61.77768212633165,9293
50,25,60,50,3,124.20487528605051,-70.33793448862869,61.47495872317006,1817
30,25,80,5,5,124.0738557109502,-66.7355198416013,53.462524935879166,3509
60,5,60,50,20,124.02492107235025,-35.27204717639346,61.42984353135733,7861
120,10,70,10,5,123.92761217520003,-60.8397397219652,61.48007590132827,2635
60,20,60,10,20,123.75123305489973,-35.40526367608726,61.494937462775454,10074
100,20,60,5,10,123.5446340674498,-53.96748506781768,58.80520184231916,7382
200,25,60,50,20,123.45470703335049,-45.27148134867702,61.51064269477165,9678
120,25,60,20,20,123.45427105789963,-42.04256298684249,61.35812449474535,9896
50,25,60,30,3,123.24901679175059,-70.34043054199267,61.496149614961496,1818
60,15,60,10,3,122.90072329214978,-69.59166336581623,61.07594936708861,1896
120,30,60,50,20,122.83664207655023,-41.22852902035861,61.36696978586096,10227
100,25,60,15,20,122.75513180110002,-41.9073683456799,61.1315868114354,10039
120,15,70,5,10,122.65687027754959,-52.287751402247316,55.60041872289517,6687
100,10,70,5,10,122.60197350699973,-58.02855142387503,55.327362569487335,6476
100,10,60,15,20,122.5443360849003,-41.266197164597386,61.698178865560834,8621
50,20,60,5,3,122.51019235770015,-70.0863830650116,59.166329421286925,2471
200,10,60,20,20,122.41973101135004,-45.673131787157594,62.3093422306959,8392
120,20,60,5,10,122.09414502460017,-51.87150118944363,59.06932573599241,7371
60,25,60,30,3,122.04987261415057,-67.34002665692087,61.50027578599007,1813
100,30,60,15,20,121.8948137216997,-40.349911546057314,61.22507668711656,10432
200,10,60,50,20,121.65619273665018,-45.772355745949724,62.3567335243553,8376
50,30,70,10,20,121.32288516819982,-41.07201188884035,59.93458708094849,9784
120,25,60,50,20,121.05519214649938,-41.66490898113423,61.35672277428513,9862
200,10,60,30,20,121.01145181909922,-45.841996166717934,62.31347737853646,8377
200,30,60,50,20,120.91206517635004,-44.28259155623804,61.27028651572831,9982
200,30,60,5,10,120.62115437850012,-52.280850479858884,58.54729280297991,7517
200,15,60,20,20,120.59723515040032,-48.564676432792105,61.95981591648895,8909
60,15,70,10,10,120.43597393670015,-52.81977007406125,60.80550098231827,5090
200,30,70,10,5,120.37583867809998,-62.68674695499769,61.42697881828316,2691
120,20,60,5,5,120.29088714609988,-56.98336979454693,59.60365853658537,3936
60,15,60,10,20,120.12866453470012,-38.07888524280122,61.79492556091424,9538
60,5,60,15,20,119.94321311050045,-35.19298265128922,61.4763406940063,7925
30,20,70,5,5,119.70487301215012,-57.758163673743454,55.941794664510915,3711
200,15,60,30,20,118.82885925299979,-48.67740464293631,61.96043165467626,8896
60,25,60,5,10,118.74079089039955,-48.17561485029612,58.40649980343336,7631
200,10,60,5,10,118.6050597468999,-50.05171525061118,59.12081339712919,6688
30,30,70,15,3,118.50164516220012,-62.852808260592816,61.10753380553767,1553
30,5,60,5,20,118.25241665544924,-30.654261328458336,58.43057870921648,8398
120,30,60,20,20,118.15160276369987,-41.39242198080025,61.360756409006726,10259
200,15,60,50,20,117.6495844603497,-48.6261669855235,61.981333633194645,8893
100,5,80,10,20,117.56564209074978,-43.498816342050425,58.5819835180449,7038
200,15,60,5,10,117.36365817775018,-51.56982743845068,59.014509409567594,6961
30,25,70,15,3,117.16368197979988,-60.280076838822,61.12548512289781,1546
50,20,60,5,5,117.1631945569496,-62.257740018642124,59.194831013916506,4024
120,5,80,5,10,116.60902888060014,-51.827486274977645,52.79429250891795,5887
30,10,70,20,3,116.5906589567999,-69.46840315350174,60.692464358452135,1473
60,5,70,5,10,116.34146425939966,-43.467127646961075,54.98455033338754,6149
60,25,60,10,3,116.05547072610021,-73.56826844055436,61.2108773730118,1949
200,5,60,10,10,115.86587806145006,-47.22186021768683,62.03291384317522,5165
60,25,70,10,20,115.83772317474978,-37.728254985868894,59.85008445945946,9472
100,30,60,5,3,115.79923523865033,-68.60623771380011,59.04684975767367,2476
120,15,60,50,20,115.7428645007497,-42.64679830523951,61.710366190950324,9039
30,20,70,30,3,115.70162324750007,-67.66559178606444,61.47098515519568,1482
200,5,60,20,20,115.66583986344905,-44.87622123186806,62.00305810397554,7848
60,30,60,50,3,114.92190861210054,-66.65612438617538,61.53846153846154,1820
120,15,60,30,20,114.91862886184983,-43.24598943482037,61.65671311656713,9042
60,25,60,20,3,114.82723995515003,-67.43569932882953,61.38233680746023,1823
30,30,60,10,3,114.77731388039945,-76.73003460906659,61.50733434496713,1977
100,5,80,5,10,114.56064118320003,-59.25635417485277,52.60213595524665,5899
120,30,70,10,20,113.69629795175035,-48.76351712666832,60.41277743206803,9642
30,25,70,5,5,113.65822566849957,-65.75905258857472,55.991516436903495,3772
120,25,70,5,10,113.5073097133501,-53.85875555251536,55.35586934816716,7011
200,5,60,30,20,112.69794455165028,-45.3586288284132,62.00382897255903,7835
60,5,80,5,10,112.21729055154958,-42.526064444229945,52.21238938053098,5876
50,25,80,5,20,112.20537930289937,-39.50853562684688,52.43755383290267,11610
200,10,60,15,20,112.00916314509959,-45.58955566678095,62.31078524124882,8456
200,5,60,50,20,111.47907386204983,-45.29021231449929,62.04519341248563,7833
30,20,70,50,3,110.89799189400003,-65.93395273297405,61.28813559322034,1475
100,10,70,10,10,110.72555434154974,-55.175079989975806,60.55083029566626,4938
30,5,70,5,5,109.47871391569994,-62.68242899332764,55.41886350322203,3414
120,15,60,20,20,109.45191875314966,-43.53673489439611,61.63265306122449,9065
60,5,60,5,10,108.8024847477497,-47.85912609568286,58.292079207920786,6464
50,5,70,5,20,108.76172807169931,-37.13154616251479,54.98540309903436,8906
60,5,60,10,5,108.66921138005017,-63.62874318384932,61.8425460636516,2985
120,5,60,15,10,108.56516653504964,-50.33221769724845,62.062141302196714,5053
60,30,70,10,20,107.37047377075032,-40.35322659202385,59.8893782648776,9763
100,25,70,5,10,107.36297355489994,-60.77127199022719,55.3091684434968,7035
100,30,70,5,5,107.18595101730011,-63.67290549048469,55.5585464333782,3715
100,10,80,10,20,106.95580713820027,-41.90755793584099,58.422746781115876,7456
50,30,60,5,3,106.80561509805004,-73.43318572975427,59.389857369255154,2524
30,30,70,20,3,106.56572729169996,-69.21196297748283,60.59405940594059,1515
30,5,70,20,3,106.34547865440007,-70.02358943545816,61.691884456671254,1454
60,30,60,30,3,106.04672954129994,-66.65460008493085,61.46234194612424,1819
50,15,60,5,10,105.79691247825008,-49.529410181126906,58.60290016731734,7172
100,15,60,15,20,105.71151169730024,-42.94450994172496,61.50147524860671,9151
60,20,80,5,20,105.51741797394966,-38.58711994448817,52.32484935695656,11119
120,5,70,5,10,105.06934468464992,-58.8958885706211,55.525040387722136,6190
30,10,60,5,20,105.02641316415043,-29.93516065627098,58.173486786018756,9384
120,30,80,5,3,105.01759777674984,-63.705543226965055,53.147525228255645,2081
50,25,70,10,20,104.93237478190048,-40.11198057364315,59.83944227315939,9467
100,10,60,10,20,104.48042701224982,-43.816852663643616,61.63662823239673,8933
60,10,60,10,20,103.91017660954995,-38.468920382640036,61.57663245742641,8867
100,15,60,5,10,103.56222572380038,-54.63116774260299,58.769230769230774,7150
120,30,70,10,10,103.50391611214995,-51.52649139873679,60.857250755287005,5296
200,20,60,15,20,103.3792114380499,-47.19930704104974,61.70235431980399,9387
60,5,80,10,3,103.3637568449001,-67.92323317214574,59.52722063037249,1396
50,10,60,5,5,103.04690844400022,-62.89951637435385,58.43953185955787,3845
120,25,60,15,20,102.9263664336999,-42.368130502265274,61.21733907298028,9989
120,25,70,10,20,102.86732307345035,-46.69428696284677,60.3416978109984,9365
60,25,70,5,10,102.70841380464981,-51.91570491805667,54.89947982567131,7113
200,5,60,15,20,102.62081396580012,-44.298253189065996,62.00961781827385,7902
60,20,70,5,20,102.07679657435045,-35.08632288825693,55.12765036780615,11555
120,15,70,10,10,101.55569649170006,-50.73669335542279,60.66812487572082,5029
50,30,70,5,20,101.12635316029959,-40.41323703505025,54.717726016581125,12665
200,15,60,15,20,101.12011064239978,-48.667148341412954,61.92916016930275,8978
50,30,70,5,10,100.41060383005029,-53.1431614942018,54.91385251550655,7255
60,10,80,5,3,100.33696208164997,-68.6065801926544,53.032508491023776,2061
200,30,60,15,20,100.25032564405035,-45.07535103880379,61.17658710508071,10097
120,30,60,15,20,99.79844995749971,-42.09071265424644,61.28222458240803,10357
30,25,70,10,3,99.41854783295084,-67.4476547541495,61.065573770491795,1708
30,30,70,30,3,99.3501224831001,-64.49274829227227,60.93023255813953,1505
60,30,70,5,5,99.18998922534988,-63.842665439432785,56.23011664899258,3772
30,10,70,30,3,99.16495506850009,-66.87736406355302,60.908465244322095,1453
200,25,60,15,20,99.0402749684,-46.97404082163948,61.35898485468686,9772
50,30,80,5,20,98.9916591448502,-39.49937208709943,52.20381110190555,12070
50,5,60,5,20,98.55770579555066,-38.10877110258502,58.35343126507345,9122
30,5,80,50,3,98.31156218064993,-64.72800777059578,62.0,1100
120,30,70,5,10,97.56415186814999,-53.49140167514545,55.59617547806525,7112
120,25,60,5,10,96.92259736650044,-54.38198168352609,58.97232154681499,7551
100,5,70,10,10,96.83481468809987,-54.98796652341876,60.527417329426534,4778
200,15,60,10,20,96.69228704890031,-48.98738537436862,61.91696018785356,9369
60,30,60,20,3,96.51080330535015,-66.74960202386642,61.34499726626572,1829
120,10,80,10,20,96.43013285339978,-44.8145963933026,58.70352972755335,7451
100,20,70,5,5,95.46162992054987,-62.92757813756399,55.39135194307608,3654
60,15,70,5,20,95.40319264930022,-39.41015375483985,55.093402042882126,10867
120,20,60,10,20,95.30182361965045,-42.886106057353,61.490869174733064,10021
