SMA,Buy,Sell,MaxPos,MaxHold,Return,MDD,WinRate,Trades
150,22,70,5,40,937.8399698714503,-46.74210282179453,63.79883624272652,2406
50,22,78,5,30,937.7511307462504,-46.52615427224921,62.51246261216351,2006
110,30,74,5,25,937.3855786575999,-45.70363399080175,62.77827248441674,2246
130,20,72,5,25,937.1162788067005,-45.038513137580125,62.658504591167464,2287
110,22,78,5,30,937.1068473224998,-49.83808887881756,62.89840637450199,2008
70,20,80,5,30,936.6197549042498,-48.20179226221875,62.251655629139066,1963
130,22,78,5,40,936.2453745997495,-46.514672866592626,62.4688899950224,2009
90,32,72,5,40,935.87801180685,-57.51637810900985,63.272262462718366,2347
130,30,78,5,40,935.3811480330497,-43.79290224006075,62.642256308758036,2021
70,22,78,3,20,935.3650501316995,-59.34503421636022,63.2398753894081,1284
110,26,78,7,40,935.2535059693994,-45.048858386864225,62.8685839097197,2747
50,24,76,7,15,935.0076720537004,-46.45871528473409,61.25080593165699,3102
90,26,80,5,15,934.9630422882004,-38.590267198922064,61.07927411652339,2094
30,22,78,10,20,934.6797823342989,-35.22345451902502,62.19512195121951,4018
70,28,76,5,30,933.7890738271994,-52.0284429279969,62.78528178854215,2147
50,28,70,3,10,932.8917446518499,-64.96842076151118,61.75438596491228,1710
90,28,76,3,25,932.5890681350996,-51.35013650493938,63.16981132075472,1325
70,24,72,7,25,932.5767244163007,-42.431413484469886,62.861586314152404,3215
70,20,74,5,40,932.5426081158996,-54.629856325257265,62.55051638976201,2227
70,24,80,5,15,931.70348996105,-47.81929258095172,60.72778827977315,2116
130,22,80,3,10,931.6831222873493,-58.91128592890449,61.310344827586206,1450
90,30,78,5,15,931.3650859307498,-41.520589029391346,62.051517939282434,2174
110,20,72,3,10,931.2855468444004,-55.64700643037519,62.20570012391574,1614
70,24,72,5,15,931.1983885666996,-55.781251660473345,62.08745874587459,2424
70,26,76,5,40,930.0492186942996,-51.680402030356696,62.61072261072261,2145
110,32,72,5,25,929.63991838045,-57.87552717195843,63.045337895637296,2338
90,22,70,5,30,929.3749200101505,-48.987118059944606,63.60601001669449,2396
110,32,74,5,20,928.7030592094494,-54.53721354844215,63.0233583076245,2269
50,24,72,5,40,928.3445355442501,-54.36913826076133,62.08082545141874,2326
30,30,76,5,10,928.1016227532004,-56.39362465141397,61.12600536193029,2611
150,26,72,5,40,927.3583245887992,-52.79551212895745,62.683347713546155,2318
110,32,74,5,25,927.1453519124998,-48.22888438526347,62.70582999554962,2247
90,22,80,5,40,926.8207461065499,-48.793549379382306,62.273901808785524,1935
50,20,72,5,20,926.1194889810499,-58.917885416991666,62.28813559322034,2360
70,26,76,7,25,926.1118504355993,-47.101048569732725,62.225228271897194,2957
70,20,72,3,10,925.735278106149,-61.606056564574764,61.78660049627791,1612
30,30,80,5,30,925.0845513321007,-58.54064171051579,62.18702095043434,1957
110,24,78,7,25,924.935030224451,-43.60339047611141,63.17300789662599,2786
70,28,78,7,40,924.8493759057504,-39.25904012650275,62.811387900355875,2810
30,32,76,3,20,924.1805269677494,-62.07319230458464,62.43542435424354,1355
90,24,80,5,30,923.3112220693995,-50.691414220762034,62.06185567010309,1940
50,20,72,5,25,923.1429039227999,-55.75411465844855,62.231759656652365,2330
70,26,72,5,40,922.4463757361997,-51.331496436875845,62.650085763293305,2332
130,22,78,10,20,921.9801799031004,-38.203504750242786,62.615587846763546,3785
70,26,76,5,20,921.8553246971007,-51.783871151195186,62.77702397105382,2211
90,32,70,3,25,921.7651523669508,-54.240059116185456,63.3399866932801,1503
70,28,78,7,30,921.7208382676,-37.946397391925,62.78822277403334,2819
50,28,78,7,40,921.0264912691008,-43.371631995498525,62.62988176280903,2791
90,28,78,3,30,920.7637400797003,-48.16155713356881,63.01040832666133,1249
30,32,80,5,10,920.4854153645485,-57.15082040794355,60.40650406504066,2460
50,28,74,3,20,920.2467133191498,-63.830947851781836,63.0049610205528,1411
90,28,70,5,40,920.0947309724503,-52.99265120781983,63.387297633872976,2409
50,22,76,5,25,919.8245714518994,-49.37047296828831,62.35294117647059,2125
130,32,76,5,25,919.4943489034997,-45.72268426662365,62.69990592662277,2126
90,32,72,5,30,918.7254117562493,-57.51729545730442,63.30353341847594,2349
90,28,78,3,25,917.9902053656004,-49.23865818337355,63.18725099601593,1255
90,24,74,5,20,917.9076720234002,-43.39559722985746,62.66607617360496,2258
70,24,72,7,20,917.6990611270005,-44.16674126187262,62.805066419524245,3237
70,28,72,5,25,917.3958414702008,-53.88819980340437,62.42553191489362,2350
90,32,78,3,30,917.3080960960499,-50.07632107032598,63.13694267515923,1256
150,26,76,3,40,916.9635360506499,-60.64279000865128,63.03837118245889,1277
90,26,76,5,20,916.9007790560001,-43.59614552397491,63.288807001381855,2171
90,20,70,3,15,916.50089645265,-52.901048423732846,62.653721682847895,1545
90,32,78,3,40,916.0918128628507,-55.28481826394908,63.3306645316253,1249
50,26,76,7,30,914.7414987934494,-48.77954839287738,62.155729343760626,2941
30,26,76,3,20,914.2393832799007,-62.238673648068186,61.92592592592593,1350
150,20,74,5,40,914.1227739415503,-51.702858296616505,62.75415896487985,2164
70,20,70,5,30,913.9426344058497,-48.27881880121605,62.961443806398684,2438
50,22,76,3,10,913.9224463772489,-71.40891917434865,60.89743589743589,1560
70,22,78,10,15,913.5394331267497,-32.650672726858495,61.51008362026562,4066
90,22,70,3,20,912.9779334654495,-58.16963970994491,62.838283828382835,1515
130,32,78,5,20,912.7611756750495,-44.11867297402388,62.63107721639657,2098
50,26,72,5,30,912.2570085588501,-53.8168026601524,62.46271836386876,2347
130,24,74,3,25,911.5632000677992,-62.47233451987593,62.5366568914956,1364
130,28,78,7,20,911.4103940257502,-42.49485240209801,62.61913166254853,2833
150,22,72,7,20,911.3176938040494,-47.44887485167456,62.958280657395704,3164
70,30,72,5,15,911.1704965494496,-53.54634912418083,62.3371335504886,2456
70,20,76,3,10,910.6697761924496,-56.35299950678273,61.08923884514436,1524
150,22,74,5,20,910.4335096741995,-56.44279300782728,62.743322770484376,2209
130,32,78,3,15,910.3737891769507,-60.426437733798174,62.048192771084345,1328
70,30,76,7,30,909.9944255488494,-45.39537098106094,62.40652617267165,2942
130,20,74,3,20,909.4721817403,-59.8121832295888,62.909090909090914,1375
150,22,70,5,25,909.4268437784999,-49.15480822824095,63.63636363636363,2420
90,32,78,5,40,909.3623498611502,-45.93157679660769,63.09348996573666,2043
70,22,72,7,25,909.236246947599,-40.80707206769339,62.92240300375469,3196
90,26,80,3,10,909.186021158499,-66.74250028801157,60.52269601100413,1454
70,28,78,5,40,909.1131996091002,-45.41765662443353,62.47544204322201,2036
90,24,74,5,25,908.8580512606494,-47.82521103554421,63.0405706642889,2243
90,24,80,5,40,908.6059200589997,-48.11030968756459,62.28070175438597,1938
70,22,76,7,40,908.0105521042503,-46.73067494589014,62.37931034482759,2900
70,20,72,7,25,907.4182308439002,-44.17871873151588,62.74015748031496,3175
90,32,78,5,15,906.5341978661498,-42.39001519585591,62.20797068254696,2183
90,24,80,7,30,906.4393888276496,-39.47002862941431,62.21968833143292,2631
150,24,74,3,30,906.1617148821497,-63.036949862599236,63.2396449704142,1352
70,26,80,3,30,906.0512270951007,-61.025127497286356,62.907268170426065,1197
90,20,78,3,40,905.929597208001,-50.795622938855885,62.929623567921446,1222
110,30,72,3,20,905.6199890219008,-68.536277450203,63.31727460426704,1453
130,26,74,5,30,905.0747615836002,-47.258083504655254,62.741573033707866,2225
130,24,76,3,15,905.0404913160502,-56.932116430897494,62.74653031409788,1369
90,24,74,5,30,904.921920985749,-48.94662633107074,63.54260089686099,2230
110,28,80,5,15,904.8841796071008,-47.52193148848737,61.938534278959814,2115
90,20,70,3,30,904.2950984624008,-52.564926369603945,63.186440677966104,1475
50,26,72,5,40,903.5026409463003,-53.37491941850763,62.334330910645576,2339
90,28,70,5,30,901.3573670623007,-52.535118429169984,63.43283582089553,2412
130,30,74,3,20,900.1507550368012,-60.80173969254048,62.44604316546762,1390
110,26,76,5,15,900.1438927337003,-53.71937236357803,61.915367483296215,2245
110,24,80,5,10,899.2042252760996,-57.541486913938634,60.28850233347476,2357
50,22,70,5,15,899.1054309432494,-52.57231183306026,62.450436161776366,2522
50,30,78,3,40,898.8621243508502,-57.7194766202045,63.2258064516129,1240
90,22,80,5,30,898.8237730673499,-51.65825130446549,61.997940267765195,1942
90,20,74,5,25,898.6401682391996,-49.89078896262368,63.108108108108105,2220
150,20,74,5,25,898.0194331343998,-54.42804735139916,62.49424758398527,2173
150,32,72,5,40,897.9114623341991,-51.107690388826946,62.92327475353622,2333
50,24,78,7,15,897.86282174955,-43.121310973503284,61.29462796129462,2997
130,28,72,5,20,897.8154419212499,-45.31807965557811,63.066497246929266,2361
90,20,80,3,30,897.6003961537502,-62.70001950131977,62.478777589134125,1178
70,24,80,3,30,897.38095956435,-57.87534974345441,63.272120200333895,1198
130,22,80,3,20,897.0369451225505,-62.641149216453286,63.102040816326536,1225
110,24,76,5,30,896.6739127432006,-49.11416543532466,63.06306306306306,2109
50,28,78,5,15,896.5801068868503,-47.40248091257524,62.06261510128913,2172
150,22,78,3,40,896.4286518480495,-66.65364472959978,63.22213181448332,1229
110,28,72,3,10,895.8498979560483,-58.88429662309793,62.64543784445805,1633
50,32,76,7,20,895.7873518917002,-47.01366440351052,61.95473925877337,3049
130,22,74,3,20,895.547246339649,-62.725456804245574,62.83441793203182,1383
70,24,76,7,20,895.4372027168008,-42.81436173585434,62.358049432197724,2994
50,22,80,7,15,895.2990355791503,-45.93633407201386,61.58894645941279,2895
110,30,72,5,25,895.13503681685,-55.585162075906425,62.89146289146289,2331
50,24,76,7,30,894.7760758351002,-47.73083028716224,62.153846153846146,2925
130,24,80,3,10,894.5220046296504,-58.91150041522706,61.35895676046671,1457
150,32,76,3,30,894.1686460526998,-60.319705789629296,62.732919254658384,1288
130,28,80,3,15,893.9580692559496,-58.77472291699078,61.90102120974077,1273
90,22,78,3,30,893.3788535725002,-50.41765333818225,62.85482562854826,1233
130,20,74,3,10,891.5729159208489,-54.801246333898334,62.54801536491678,1562
130,30,72,3,15,890.9455151358502,-64.34310484222456,62.97043010752689,1488
150,26,74,5,20,890.8200106860505,-53.12940119529054,62.83027317510076,2233
150,30,76,3,25,889.9681058077002,-64.27126018237645,63.08880308880309,1295
70,32,78,7,40,889.7418237802494,-39.51088025638975,62.52653927813163,2826
50,20,70,3,10,889.6277977958007,-65.30499755691692,61.61616161616161,1683
50,24,72,7,30,889.5787176076004,-50.074957027115474,62.688442211055275,3184
130,22,80,3,15,889.5462181970996,-58.43593364608894,61.47151898734177,1264
50,22,74,7,15,888.9380222805505,-51.793483524753725,61.9727047146402,3224
50,26,72,3,30,888.5822698847503,-56.22897180279385,63.01465457083043,1433
70,30,76,5,25,888.4745954698499,-51.93525294989092,62.712643678160916,2175
70,30,78,7,15,888.4738461247493,-42.08364969130532,61.65562913907284,3020
90,28,80,5,40,888.3524813345497,-47.96740264940263,62.287480680061826,1941
90,22,76,3,20,888.0523930972998,-61.12129029487806,63.567649281935005,1323
90,24,70,3,15,887.7329054137501,-55.40585527757295,62.370466321243526,1544
50,20,74,3,15,887.5811189584001,-54.869725427330586,62.43868255080589,1427
70,26,72,5,30,887.0727373434997,-51.805948237405964,62.623231890270034,2333
110,28,70,3,20,886.933454060101,-61.431086565292524,62.838283828382835,1515
90,20,70,5,20,886.2289571373499,-45.038933035635054,63.33885666942833,2414
90,24,72,7,20,885.9403850100499,-46.01935280525451,62.862430598396045,3242
50,26,78,7,30,885.69367965265,-42.72822185431468,62.68180205746718,2819
90,22,78,7,15,885.6774946793005,-43.211652876467944,61.743589743589745,2925
50,28,72,3,25,885.6286940570496,-54.827922119033815,62.63812154696132,1448
50,20,74,5,15,885.5805277475494,-54.79039184988541,62.03941730934018,2334
50,24,76,3,15,885.5265140369996,-60.02653383632822,62.29985443959243,1374
70,22,80,3,40,885.0757821793005,-59.01415549894159,63.38383838383839,1188
110,22,70,3,10,884.67584418515,-61.24050161914393,62.61848341232228,1688
150,26,80,5,10,884.5643441648481,-51.19232143603346,60.74327210593763,2341
150,28,74,5,15,883.7104215298505,-50.462006638092035,63.06034482758621,2320
90,22,72,5,15,883.3802648016994,-45.62475299641797,63.34578663345787,2409
130,20,80,5,15,882.6750635458493,-45.380717404004024,61.08949416342413,2056
130,20,80,3,15,881.9688200463496,-58.77246983470107,61.69036334913112,1266
90,28,72,5,15,881.1504814576001,-45.97667449589589,63.348416289592755,2431
70,32,80,7,40,881.1016152552002,-41.55598869268444,61.98592071137459,2699
90,20,72,7,30,880.0512508754997,-43.408185402238644,62.68562401263823,3165
90,26,78,3,30,879.5295095354497,-50.984187203617495,62.77195809830781,1241
70,20,80,3,40,879.3111759932988,-59.21973260922703,63.305084745762706,1180
70,20,78,7,20,879.23887467445,-38.87464242282876,62.486791123635086,2839
150,28,74,5,25,879.0515058263499,-55.442677748085714,62.85329744279946,2229
70,22,74,5,25,877.7884786813499,-57.77802892595525,62.4777183600713,2244
70,26,78,7,40,877.4412610420004,-40.40027602040916,62.311557788944725,2786
150,22,76,3,30,877.3948813523001,-62.38425722051881,62.86161063330727,1279
90,30,70,7,20,877.3326181502991,-38.93763913969398,63.08507506623491,3397
110,28,74,5,40,877.2568913709003,-47.545098223266024,62.848158131177,2226
130,22,74,5,25,877.1076073537503,-50.712238863531226,62.68115942028986,2208
50,28,74,5,15,876.8506667676503,-59.96050553332648,62.306079664570234,2385
130,32,78,7,20,876.6800613536002,-43.79014170080054,62.43441762854145,2859
150,20,76,3,30,876.5636081706001,-60.984553100899255,62.80344557556774,1277
130,22,74,5,20,876.2604059038504,-48.36985405920582,62.88659793814433,2231
130,30,72,3,10,876.1685762840998,-60.31464811908591,61.713933415536374,1622
70,28,76,7,25,876.0633989370504,-46.64057048968506,62.440838404327245,2958
110,20,74,5,40,875.8730028674004,-48.56747478487094,63.29055912007333,2182
110,28,72,5,30,875.6098575627501,-53.16479451023062,63.10553633217994,2312
70,24,72,7,40,875.3016874354003,-44.91904411853453,62.801629583202754,3191
70,26,78,5,10,875.2549450347004,-49.0994027730588,59.70932579733549,2477
90,22,70,7,25,874.9273278806498,-39.267306468768034,62.85800422068134,3317
70,24,72,7,30,873.2920246552504,-44.11498575680049,62.82051282051282,3198
110,20,78,3,40,873.1066599085485,-56.00821481939755,64.03861625100564,1243
110,26,80,5,15,873.09320164775,-47.27955657326856,61.79401993355482,2107
70,20,70,5,40,873.0221619056001,-48.82567201523329,62.7563576702215,2438
90,32,74,5,20,872.9345232902494,-48.77362569474333,62.63204225352113,2272
150,28,74,5,40,872.9114093969002,-51.66559105684215,63.08664259927797,2216
110,32,78,7,40,872.8970291888502,-48.2916354812499,63.08024469233538,2779
110,32,72,5,40,872.7391355891493,-56.54575078600262,62.98366294067068,2326
130,24,74,10,20,872.2292053458998,-37.31154543453039,62.36270441786673,4097
90,30,80,7,15,872.0581410448,-41.083146977257925,61.549149010072945,2879
90,26,80,3,30,871.7527609075998,-65.11404839269775,62.93469041560644,1179
110,28,80,5,10,871.1763743677494,-56.62850458679768,60.29535864978903,2370
150,20,76,7,15,870.8853355237504,-34.6186173355087,61.76570458404075,2945
70,22,72,5,15,870.8015812371005,-53.378311899418776,62.365591397849464,2418
110,26,76,5,30,870.688052724,-48.63237501913932,63.09805779251539,2111
110,24,78,5,25,870.2973528759496,-49.48234463756302,62.79980420949583,2043
50,26,78,7,25,870.2812409235498,-42.87816431987031,62.51323685139428,2833
90,26,72,5,15,870.1865416908504,-45.84993468049934,63.02277432712216,2415
90,30,72,5,40,870.14620211565,-56.86237844779791,63.640256959314776,2335
70,32,78,7,15,869.672215694,-43.21229084774884,62.026982560052645,3039
90,30,78,5,10,869.6282863851006,-46.556860976236244,60.431947840260804,2454
90,30,80,5,15,869.4190272634497,-43.44531021658818,61.14558472553699,2095
50,24,72,3,15,868.9443293960993,-59.34457010255741,62.299465240641716,1496
70,26,78,7,30,868.4505142762507,-39.10884804206196,62.116892373485385,2806
70,28,78,7,20,868.3608610982005,-42.302459291894486,62.611991729841485,2902
90,30,78,5,30,868.3549079403498,-48.01724076507837,62.90873596876525,2049
90,24,70,5,40,868.1201537170498,-53.77679252866743,63.32916145181476,2397
150,32,78,3,30,867.8464517354007,-69.3242617355433,63.29830234438156,1237
70,20,72,5,20,867.4088847000007,-52.76477983523373,62.43567753001715,2332
130,32,80,3,40,867.0460726082998,-61.56103191193998,62.104362703165094,1169
130,26,80,3,20,866.7041828190504,-63.7666196826884,63.28699918233851,1223
70,28,72,5,40,866.2041270568004,-51.91885669994601,62.612419700214126,2335
30,28,72,5,20,865.8410531562001,-48.48828547987368,62.129934210526315,2432
90,20,78,3,30,865.7936002260506,-50.45947730511461,62.64274061990211,1226
130,24,72,5,20,865.7737650807496,-43.542164098007355,62.755972696245735,2344
90,24,78,5,20,865.0172108689995,-50.42989446424888,62.37288135593221,2065
50,26,78,5,10,864.8101170308005,-55.059898444330166,60.72144288577155,2495
90,20,76,3,20,864.6568571289496,-61.27467514363628,63.670694864048336,1324
50,24,72,7,20,864.5823317328503,-50.40928534529841,62.240148929568726,3223
50,22,74,7,20,864.5450205124998,-51.52666035866048,62.42346116661296,3103
110,28,72,5,40,863.9906802601,-53.1690939813267,63.0895716140199,2311
50,22,76,3,30,863.6093144298495,-62.15019921813551,62.98299845440495,1294
90,30,70,3,10,863.4377407099507,-56.555701552790815,61.99763593380615,1692
150,24,72,5,10,863.2041646379989,-60.93422512277038,61.95777351247601,2605
50,20,80,5,20,862.863525832,-55.04309540192238,61.92637418053455,1983
50,26,76,5,20,862.2971272136994,-56.86540901723972,62.637362637362635,2184
150,28,78,3,40,862.1672387207507,-64.98302323461365,63.51132686084142,1236
50,26,76,7,15,861.7368998485002,-49.76045908673517,61.287223823246876,3123
70,26,72,7,20,861.5369071229496,-44.34196446964174,63.02003081664098,3245
70,24,78,7,40,861.1880756324006,-40.20100582661478,62.20302375809935,2778
110,24,78,5,10,861.0940433329492,-56.14192132669417,61.058288548987186,2419
150,24,74,3,40,861.0442284348492,-63.31347727775191,62.908011869436194,1348
130,24,80,3,20,860.9758157501507,-64.07668973140684,63.256955810147296,1222
110,32,80,5,15,860.6334454759002,-51.50764673717866,61.86880604058518,2119
90,26,70,7,25,860.36374770735,-40.47402116463168,62.82360024081879,3322
70,30,78,7,40,860.2714499755493,-40.338739243280045,62.704045422285304,2818
50,26,78,7,40,859.9833507032,-44.454205569592744,62.76060388209921,2782
150,20,78,3,25,859.8844989294498,-67.81823127791219,63.306451612903224,1240
50,24,72,7,25,859.8666435465999,-48.39093622549204,62.476547842401494,3198
130,30,74,5,30,859.5420899404995,-47.250495582282106,62.33766233766234,2233
110,32,80,3,40,859.0341119211491,-62.18756077642386,63.61365528726062,1201
130,20,76,3,10,858.9152013021,-47.929927600710876,60.73781291172595,1518
50,28,80,5,10,858.6560626829995,-57.670836880184325,60.336341263330596,2438
90,28,72,3,15,858.4746139852007,-53.27995414718841,62.93279022403259,1473
70,22,76,5,25,857.7765750368492,-52.047980774530345,61.78937558247903,2146
30,30,80,5,40,857.6095168996499,-58.963513934467585,62.40951396070321,1934
70,22,70,5,20,857.5845722513504,-47.27331431463941,62.58641724278162,2459
110,24,78,5,40,857.3950800337999,-50.633408013008676,63.10293386374938,2011
90,24,74,5,40,855.4333053035,-48.36089708672922,63.30481764970733,2221
70,26,76,5,15,855.3983412054,-53.36547739671222,61.2379280070237,2278
90,30,72,5,30,854.6183045589001,-56.853350346489975,63.64414029084687,2338
90,28,78,5,25,854.1648406258505,-46.64979048685146,62.72506082725061,2055
70,22,72,7,40,854.0912243517997,-41.19242721522854,62.878787878787875,3168
50,20,76,5,25,853.7346299855003,-48.54101147520968,62.19915054270883,2119
130,28,80,7,20,853.4864621348005,-40.187866619716424,62.1234386480529,2722
130,20,80,7,15,852.8834421969501,-35.924162957388965,61.34903640256959,2802
50,30,80,5,15,852.4946429129503,-50.62200626870252,61.7966903073286,2115
130,26,72,5,30,851.6528689593508,-44.42213537783046,63.311827956989255,2325
30,26,80,3,10,851.5762532428492,-64.25779410003156,59.678499665103814,1493
70,28,76,5,15,851.5150580487497,-53.88378911818157,61.62587412587413,2288
30,30,76,3,20,851.4121967187998,-62.069428097420854,62.398223538119915,1351
50,26,72,7,15,851.1113647342502,-55.64628347253178,62.019660411081325,3357
130,24,74,3,20,850.6238726248503,-61.34462967258576,62.778977681785456,1389
90,24,70,5,30,850.5311577285006,-53.31464661050687,63.375,2400
150,24,72,3,10,850.3987136258995,-60.56859978338978,61.50966936993137,1603
50,20,72,5,15,850.1473006396998,-58.38666791035194,61.60232461602324,2409
90,26,74,5,15,848.9151666373994,-49.392319574850234,62.66609515645092,2333
90,30,78,5,40,848.8635073606499,-45.54393744258862,63.02108876900442,2039
70,26,72,5,25,848.77344206065,-53.65627197196553,62.25448334756618,2342
130,32,80,3,15,848.5607510683,-60.523566094551114,61.9309262166405,1274
90,30,80,3,15,848.4364263681501,-45.71190175556066,62.64591439688716,1285
90,20,70,3,40,848.3504133736002,-55.723896321046496,63.129251700680264,1470
90,26,80,5,40,848.1581409741494,-48.771232806138386,62.04756980351603,1934
70,22,72,7,30,848.1195694395493,-40.67952590411162,62.86614173228347,3175
50,22,78,7,25,847.415401273,-48.573463800113906,62.39285714285714,2800
90,32,78,5,25,847.20428022765,-47.703468153455944,62.699564586357035,2067
90,20,80,3,10,846.858191131899,-66.74242251150083,60.633172746042675,1453
50,24,70,3,20,846.8001198606494,-59.98973987330547,62.836506894287595,1523
150,28,80,5,10,846.3470223112997,-49.53034736100669,61.0969387755102,2352
50,30,76,5,10,845.8342365888003,-54.73460402837232,60.83753392787903,2579
110,28,76,3,10,845.7957114146,-54.98214759504688,60.578186596583436,1522
150,20,70,5,20,845.2264804821505,-48.23351276715493,63.45995045417011,2422
130,26,72,5,25,844.2027544671495,-46.615304275563496,63.0406852248394,2335
50,20,72,7,20,844.03271247895,-50.14370039279304,62.35515189476981,3193
70,20,78,3,20,843.9926476349007,-65.18068996720811,63.079340141398276,1273
150,30,74,5,20,843.9671441805997,-57.386004381360436,62.834224598930476,2244
70,28,76,7,30,843.9626486214501,-46.657430022944034,62.41062308478039,2937
70,32,80,5,10,843.3224373840503,-54.94562440749304,60.14014839241549,2426
70,32,76,5,25,843.3195316863504,-50.97705136058707,62.690004606172266,2171
70,28,72,5,30,842.8414656008499,-52.39021199607804,62.55883611467694,2337
70,28,78,5,10,842.7591886293009,-49.09962600411338,60.0242033077854,2479
50,24,80,7,15,842.3747816080003,-43.00527420171545,60.98066298342542,2896
130,20,78,5,30,842.1736632782998,-51.824752810531294,62.40079365079365,2016
50,32,76,7,15,841.9702628883499,-48.51781530064325,61.76470588235294,3162
110,26,80,3,20,840.9638183020497,-60.96035222402932,63.33333333333333,1230
110,24,80,5,30,840.4494562936997,-43.27991155344508,63.20413436692507,1935
30,22,80,3,40,840.366556925249,-63.33849274837641,62.70042194092827,1185
50,26,80,7,15,840.3282781525999,-45.366189460134194,61.120601298257604,2927
70,28,76,7,20,840.2429296044993,-43.20235050481014,62.34629444998339,3009
50,24,72,7,40,839.9720984777998,-50.582785953743404,62.51183338592617,3169
150,20,74,5,15,839.9123135895497,-50.75462123901722,62.554872695346795,2278
110,26,78,7,30,839.8801394643,-44.242290499277956,62.65409717186367,2758
110,22,78,5,15,839.49313606615,-51.54361860301826,61.652739090065,2154
150,28,76,5,10,839.3060501217507,-45.86076901098535,60.766129032258064,2480
110,20,78,5,25,839.0442174576998,-52.072785523471296,62.94291338582677,2032
130,28,74,5,30,837.8634817305991,-48.839241486657556,62.40432237730752,2221
110,28,72,5,20,837.8081878481999,-55.57930298305697,63.01486199575371,2355
50,24,78,7,20,837.6762898792003,-41.986854676060844,62.14511041009464,2853
50,30,70,3,10,837.3531425613,-64.78909797155941,61.96032672112018,1714
130,24,78,7,20,837.0746044210998,-44.58810589324337,62.53128351805506,2797
130,24,78,5,15,837.0179283214503,-44.68791939095005,61.4385150812065,2155
70,32,80,5,25,836.5023736506,-44.49315096029758,62.131065532766385,1999
130,26,72,5,40,836.4724462785499,-44.42213537783046,63.191763191763194,2331
70,26,78,10,40,836.3747039032999,-42.572085224961356,62.5,3840
50,28,80,7,15,836.3605305314002,-42.66606991147469,61.49932157394844,2948
110,24,70,3,10,836.3402714767507,-63.101486015429906,62.514757969303425,1694
90,26,70,3,20,835.9423623099511,-57.81228938779205,62.78763971071663,1521
90,20,72,7,20,835.8693495352995,-40.217094143601415,62.93640897755611,3208
130,30,76,7,25,835.67038688475,-42.04878259263522,61.73822714681441,2888
150,22,74,7,20,835.5113229610995,-43.688494831563155,63.147476080501484,3031
50,20,76,7,20,835.3065755098501,-47.18100295224364,62.27625802093887,2961
70,24,76,7,25,835.2120793806001,-46.90475619558429,62.06543967280164,2934
50,30,74,3,20,834.7961260291005,-63.63993040247659,62.90780141843971,1410
50,20,78,5,30,834.6464090091002,-46.362881244540546,62.205513784461154,1995
70,30,78,5,20,834.5128708145492,-50.820872766651206,62.67171956418759,2111
150,28,74,5,30,834.5011013136498,-51.525368327077246,62.861010830324915,2216
150,32,72,5,15,834.2608286226503,-52.54534096071766,62.427506213753105,2414
50,22,72,7,40,833.9105797201496,-52.285818252722784,62.59083728278041,3165
30,32,72,5,20,833.6384359568497,-50.90348332011029,62.17105263157895,2432
50,20,76,3,20,833.2607044422998,-61.739424816201236,62.42424242424243,1320
110,28,74,5,30,832.6155100006001,-47.59695867225997,62.893081761006286,2226
90,32,74,5,30,832.2548932584004,-47.923517362881825,63.01431127012522,2236
70,20,70,3,25,832.1940545184506,-62.74449948468606,62.85140562248996,1494
150,20,72,5,10,831.9404015241004,-51.37410245207814,62.00619674670798,2582
130,32,74,5,40,831.8065559406996,-48.93062289306362,62.47191011235955,2225
90,30,72,3,15,831.5068542123505,-51.87076110309693,63.186440677966104,1475
130,26,78,7,30,831.23394630715,-43.84786751952491,62.07526488856412,2737
110,24,78,5,15,831.21264192915,-51.397294210437664,61.52416356877324,2152
70,30,76,5,40,829.9727740854997,-52.44969002530985,62.646096306685365,2139
110,32,72,5,30,829.9557232388496,-56.632726046439586,62.99957026214009,2327
110,26,72,3,10,829.3769821158508,-59.17332443290022,62.5537139349294,1629
50,22,76,5,10,829.19323614715,-56.29906766189612,60.80441640378549,2536
90,26,70,7,40,828.4599122704,-37.7663327198458,63.01784094345329,3307
50,32,74,3,20,827.9049115538501,-63.640190200745785,62.934089298369955,1411
70,32,80,7,15,827.1123902624504,-37.99266139985338,61.31785592352339,2929
90,20,80,5,25,827.0464098747501,-48.43268985161201,62.063655030800824,1948
130,32,76,7,25,826.6393715161497,-40.922036005678834,61.743341404358354,2891
90,26,72,3,15,826.0764810942502,-54.7282984587447,62.32970027247956,1468
70,26,72,3,10,825.5282130670502,-52.37186941473039,61.14885731933292,1619
50,24,78,7,40,825.2684711791501,-44.15614960787252,62.66666666666667,2775
30,28,78,5,10,825.2651743690993,-51.79328531300887,60.18261214767765,2519
50,32,72,5,10,825.1435399080009,-56.147194143981935,61.41063515509602,2708
50,30,78,7,10,825.0010484967504,-45.401296865772885,60.26200873362445,3435
110,28,78,3,20,824.8497921374504,-64.73121366875142,62.86161063330727,1279
150,24,76,3,30,824.2839638591495,-61.5128379308296,62.997658079625296,1281
50,20,76,3,25,823.4283770557001,-62.401292330878036,62.54796623177283,1303
30,22,80,5,10,823.2458793411505,-54.672904143009006,60.140728476821195,2416
130,20,78,7,20,823.0329317448502,-40.33069044388305,62.64409221902017,2776
70,32,80,5,15,823.0045478833508,-45.3463760644886,61.18699952896844,2123
70,32,78,7,20,822.1324114029507,-42.0459331774946,62.29452054794521,2920
50,28,76,7,20,822.0468722749011,-45.54948538763948,62.14427531436135,3022
