RSI,SMA,Buy,Sell,Hold,MaxPos,Return,MDD,WinRate,Trades
5,150,25,55,50,10,626.8097854891093,-42.279558492022986,63.84519867549668,4832
5,150,25,55,50,20,342.8683487931023,-40.959212537605346,63.28226434692288,7702
5,150,25,60,5,3,-16.94850407173465,-78.30045380751476,50.79584775086505,2890
5,150,25,60,5,5,38.25488599550781,-60.8410053989251,50.801110873744925,4681
5,150,25,60,5,10,6.558006847124287,-56.67455291324707,50.11964584828906,8358
5,150,25,60,5,20,-14.421800397929562,-51.35570127544933,49.11708558701877,12572
5,150,25,60,10,3,47.363443322515785,-69.89723649311435,57.550000000000004,2000
5,150,25,60,10,5,172.9391414471634,-54.11511648031014,57.16463414634146,3280
5,150,25,60,10,10,181.0877746140613,-44.833730343064964,57.46393827574639,5962
5,150,25,60,10,20,92.90589115099858,-48.11405082715587,57.10583153347733,9260
5,150,25,60,15,3,-16.827275260035712,-86.27082831067294,59.05275779376499,1668
5,150,25,60,15,5,199.13075048039866,-61.02587580685906,60.30003658982803,2733
5,150,25,60,15,10,306.0505054667543,-46.14806308412865,61.21356335514575,5043
5,150,25,60,15,20,182.02082873204773,-43.46273378981213,60.820895522388064,8040
5,150,25,60,20,3,9.302252069934847,-77.4784360982968,60.781758957654716,1535
5,150,25,60,20,5,160.05412695171398,-53.15669157130281,62.218712988551125,2533
5,150,25,60,20,10,383.58716665298755,-40.560659549266006,62.28668941979522,4688
5,150,25,60,20,20,251.35303698725556,-44.075774906283435,62.10540219257694,7571
5,150,25,60,25,3,38.14891170729518,-74.43307192273835,61.20923913043478,1472
5,150,25,60,25,5,383.8875030827456,-56.345914706400414,62.153209109730845,2415
5,150,25,60,25,10,445.9962671997497,-37.6983217846294,62.46660730186999,4492
5,150,25,60,25,20,323.2501676477277,-40.16516622683843,62.77192502394308,7309
5,150,25,60,30,3,97.84754163080824,-75.74797822452143,60.73919107391911,1434
5,150,25,60,30,5,433.5972673542206,-54.144670942804915,62.071881606765324,2365
5,150,25,60,30,10,592.5245512326877,-41.036504189802834,62.67942583732058,4389
5,150,25,60,30,20,322.8569152433146,-43.271530736564785,62.66387726638772,7170
5,150,25,60,40,3,122.40038686686052,-74.04707816320922,60.977337110481585,1412
5,150,25,60,40,5,353.7465071261614,-57.145051629509894,62.26821905993963,2319
5,150,25,60,40,10,560.9335487270972,-41.678300984360014,62.74055182007883,4313
5,150,25,60,40,20,326.3050553175429,-42.8715825734537,62.549518958687045,7068
5,150,25,60,50,3,151.23510163346893,-73.05531422494438,61.06382978723405,1410
5,150,25,60,50,5,382.94552709214236,-54.43082881251263,62.30502599653379,2308
5,150,25,60,50,10,611.0025116656836,-40.31198021450415,62.692128551467164,4294
5,150,25,60,50,20,330.0174666344498,-41.355565865649815,62.48401307375302,7037
5,150,25,65,5,3,-45.838550363766295,-88.40946445509316,50.036049026676274,2774
5,150,25,65,5,5,9.5134194841493,-71.27958195238091,49.91158267020336,4524
5,150,25,65,5,10,-3.9705363470970423,-59.884175150684385,49.25593407944902,8131
5,150,25,65,5,20,0.0030067405492939514,-51.45441685432899,48.402968220680755,12398
5,150,25,65,10,3,141.66035017337165,-67.87799553212382,55.99162742019885,1911
5,150,25,65,10,5,156.02289876210423,-49.72864579248796,54.75127551020408,3136
5,150,25,65,10,10,250.2954077701034,-46.60989388785848,55.38942976356051,5752
5,150,25,65,10,20,105.53339121438623,-50.19917222890346,54.578633045786326,9042
5,150,25,65,15,3,15.979328397615378,-75.9206692960562,58.59626529298133,1553
5,150,25,65,15,5,168.27423447811478,-57.20234017189969,58.551859099804304,2555
5,150,25,65,15,10,354.63330779901537,-43.33795058911474,59.41449031171019,4748
5,150,25,65,15,20,230.564428633821,-45.680423387125145,58.987964281092275,7727
5,150,25,65,20,3,-9.169511164910226,-78.9828205386031,60.17009213323884,1411
5,150,25,65,20,5,220.52418380303655,-53.50615614887315,61.360718870346595,2337
5,150,25,65,20,10,361.49496456443444,-47.36771934940652,61.202938475665746,4356
5,150,25,65,20,20,283.64498751131873,-46.07863123043234,60.993996928661176,7163
5,150,25,65,25,3,20.967193924885418,-80.37013206394265,60.57185854025583,1329
5,150,25,65,25,5,259.23523257488233,-53.93734373238041,60.52871467639015,2194
5,150,25,65,25,10,365.44048562586096,-38.38717601961416,61.34803921568628,4080
5,150,25,65,25,20,309.48357753600345,-39.038049680501075,61.558862531309856,6787
5,150,25,65,30,3,130.659647802917,-70.49897519273219,61.342592592592595,1296
5,150,25,65,30,5,487.79834036568275,-52.06924406042924,61.38941398865785,2116
5,150,25,65,30,10,634.0649601910776,-37.99329943036004,62.06112654710786,3959
5,150,25,65,30,20,387.85059434079,-40.70289831748154,61.857229280096796,6612
5,150,25,65,40,3,24.94901223717303,-81.56525456389173,61.004784688995215,1254
5,150,25,65,40,5,352.0665840831966,-57.418215738674036,61.609306834706736,2063
5,150,25,65,40,10,622.6121780347174,-40.485710962901294,62.04398447606727,3865
5,150,25,65,40,20,354.448624998287,-42.03551305438255,61.904761904761905,6447
5,150,25,65,50,3,54.7593884303804,-76.83666082368596,60.96385542168675,1245
5,150,25,65,50,5,514.0530980909589,-46.37040338418265,61.70004885197851,2047
5,150,25,65,50,10,577.778385533378,-40.57820303747661,61.93464052287582,3825
5,150,25,65,50,20,343.8442104225885,-36.84122279338865,61.79599499374218,6392
5,150,25,70,5,3,-42.540502883502015,-86.16189488961726,49.10380881254668,2678
5,150,25,70,5,5,-10.13141237217513,-69.09219544758687,49.177330895795244,4376
5,150,25,70,5,10,-5.663400739595625,-59.602143685579165,48.62316107129385,7953
5,150,25,70,5,20,-6.319522567384106,-53.53678848955862,47.83602809080516,12246
5,150,25,70,10,3,226.45334646389773,-66.7361921524067,54.03181568842568,1823
5,150,25,70,10,5,261.08330759351236,-44.81657630590264,53.27759197324414,2990
5,150,25,70,10,10,194.3921701328749,-49.7854056818074,53.404370597796635,5537
5,150,25,70,10,20,84.49765795443503,-50.20097235073614,52.87875366899978,8858
5,150,25,70,15,3,31.233268147165806,-62.24917497166709,56.708160442600274,1446
5,150,25,70,15,5,550.4182962804368,-53.44883607366353,57.43611227482195,2387
5,150,25,70,15,10,558.674804353729,-44.94151481091761,57.15559518502006,4486
5,150,25,70,15,20,221.16941286492872,-47.5351630185106,56.922869107118736,7403
5,150,25,70,20,3,-69.39391962150546,-85.91891159040638,57.187993680884674,1266
5,150,25,70,20,5,67.85664410436232,-62.87890757136639,58.345221112696144,2103
5,150,25,70,20,10,525.8425922095647,-44.808397174199094,59.97509339975093,4015
5,150,25,70,20,20,227.5879393589527,-44.53680623049438,59.32404387785354,6746
5,150,25,70,25,3,-2.1515082579149025,-71.21511929511473,59.028960817717206,1174
5,150,25,70,25,5,178.7445455945744,-56.31582013282206,59.825551564905076,1949
5,150,25,70,25,10,475.73331585262804,-37.6880760628545,60.90367965367965,3696
5,150,25,70,25,20,323.2370625389657,-36.00256974524695,60.82605242255759,6295
5,150,25,70,30,3,96.77811811086102,-64.03918271540661,60.60877350044763,1117
5,150,25,70,30,5,403.99354193840117,-50.78953668221801,61.24197002141327,1868
5,150,25,70,30,10,603.9252167461927,-40.57798874479619,61.68462847419172,3526
5,150,25,70,30,20,364.07300388175764,-35.92617429103805,61.51690024732069,6065
5,150,25,70,40,3,-23.357577405215025,-78.7675613550975,59.44919278252612,1053
5,150,25,70,40,5,210.49393638872718,-54.90605270333114,61.17051209904333,1777
5,150,25,70,40,10,647.7592965131576,-37.92937950702404,62.044444444444444,3375
5,150,25,70,40,20,401.18041320991324,-34.90067444324805,61.70869788986104,5829
5,150,25,70,50,3,-8.79731215408791,-77.27048128380063,59.30232558139535,1032
5,150,25,70,50,5,293.0363068127283,-52.676469989688535,61.0919540229885,1740
5,150,25,70,50,10,562.197921176062,-41.49203967264336,61.9680048294597,3313
5,150,25,70,50,20,463.3048658090724,-32.601832802536926,62.026416405978445,5754
5,150,25,75,5,3,-22.609040903682185,-83.44060283925162,48.8991888760139,2589
5,150,25,75,5,5,7.084496974939558,-75.07404897148481,48.83556810162315,4251
5,150,25,75,5,10,33.56310469037149,-61.54916953485598,48.34769191204835,7777
5,150,25,75,5,20,15.651114583697566,-52.83493362553897,47.546796404716744,12127
5,150,25,75,10,3,264.30670528278546,-56.3639961822124,52.054794520547944,1752
5,150,25,75,10,5,212.52158789416106,-57.03591822360745,52.065255119750084,2881
5,150,25,75,10,10,225.532097841515,-53.47616386525071,51.822089329097366,5351
5,150,25,75,10,20,143.71896228243833,-47.60318522983061,51.43054119269217,8703
5,150,25,75,15,3,258.1746288049387,-61.937287212747286,54.3046357615894,1359
5,150,25,75,15,5,916.4652592449002,-56.96511963301629,54.74387527839644,2245
5,150,25,75,15,10,760.2864788698625,-46.09150071052261,55.11496949788831,4262
5,150,25,75,15,20,385.9123129940368,-43.74029887367531,55.17819706498952,7155
5,150,25,75,20,3,91.29479256326198,-61.624601714558956,55.5935098206661,1171
5,150,25,75,20,5,566.9962815939916,-56.053256476206315,56.649484536082475,1940
5,150,25,75,20,10,737.0030733152955,-44.39957081189114,57.74986638161411,3742
5,150,25,75,20,20,318.6676929814641,-47.83998628783264,57.751516093920074,6431
5,150,25,75,25,3,417.698097688584,-62.41717070965327,58.139534883720934,1075
5,150,25,75,25,5,657.449211986766,-55.57879095987681,59.19864559819413,1772
5,150,25,75,25,10,807.3387340166045,-37.283053258574334,59.36947554507955,3394
5,150,25,75,25,20,251.908629620334,-37.25037044050046,59.212090337918156,5889
5,150,25,75,30,3,65.78072426061308,-67.68103347333543,58.341759352881695,989
5,150,25,75,30,5,771.8146548110019,-50.64728097219564,59.3128390596745,1659
5,150,25,75,30,10,1083.3833058089285,-38.715670891269475,60.846394984326025,3190
5,150,25,75,30,20,482.8131808851775,-36.04771177967835,60.468861846814605,5588
5,150,25,75,40,3,101.79912928418906,-70.68642907997234,59.234972677595636,915
5,150,25,75,40,5,495.8955812110904,-58.306123045017536,61.118335500650204,1538
5,150,25,75,40,10,1244.7030395840222,-41.261068524148214,61.50487067517635,2977
5,150,25,75,40,20,602.9312762729138,-33.126005962224546,61.27990884922142,5266
5,150,25,75,50,3,151.06452936707697,-66.2155722151298,59.293044469783354,877
5,150,25,75,50,5,630.884029156295,-62.02633465547179,60.928043039677206,1487
5,150,25,75,50,10,1181.4884023202158,-38.30000565410236,61.92468619246861,2868
5,150,25,75,50,20,581.9144603156983,-31.878595469205255,61.7692907248636,5132
5,150,25,80,5,3,26.793153618633035,-73.23521888561369,48.95049504950495,2525
5,150,25,80,5,5,95.65407215484154,-63.21597114803059,48.865282472235634,4142
5,150,25,80,5,10,54.360322940821646,-59.412659624751164,48.126310272536685,7632
5,150,25,80,5,20,36.10854371057464,-51.179901122793034,47.36710756176691,12021
5,150,25,80,10,3,104.08110633862822,-73.14063147906363,50.50325636471285,1689
5,150,25,80,10,5,763.4870044738799,-50.295499354090424,50.96566523605151,2796
5,150,25,80,10,10,398.7422202852732,-49.25112970160968,50.537015726889145,5214
5,150,25,80,10,20,177.77538232156175,-47.03459047222721,50.09319664492078,8584
5,150,25,80,15,3,347.3605281211254,-73.07212887650361,52.75835275835276,1287
5,150,25,80,15,5,712.1746687811881,-58.579552582758346,52.192362093352195,2121
5,150,25,80,15,10,1240.188333216814,-42.312984752443995,53.25661116552399,4084
5,150,25,80,15,20,441.5782513612382,-43.95768865188545,53.17150700765785,6921
5,150,25,80,20,3,139.1348961344539,-59.693348642030045,53.554939981532776,1083
5,150,25,80,20,5,322.21882754658,-60.568714957936955,54.27302996670367,1802
5,150,25,80,20,10,374.99606174505357,-56.08056454734207,55.60653857183826,3487
5,150,25,80,20,20,363.25169887770244,-43.678087758170086,55.299313052011776,6114
5,150,25,80,25,3,-1.922136545808284,-72.85343144529286,55.995828988529716,959
5,150,25,80,25,5,481.596263920228,-51.41783200576566,57.15181932245922,1594
5,150,25,80,25,10,492.8757853629089,-45.17416286569764,57.30446024563671,3094
5,150,25,80,25,20,336.49823549312646,-42.07798615895882,57.29641100382583,5489
5,150,25,80,30,3,309.37404867091357,-69.78336546975153,58.21064552661382,883
5,150,25,80,30,5,760.7522033338784,-57.774212021348404,58.536585365853654,1476
5,150,25,80,30,10,1034.7479708378619,-37.69836289951098,59.27997203774904,2861
5,150,25,80,30,20,555.8540386886264,-35.53792726153503,58.84074941451991,5124
5,150,25,80,40,3,40.66056325293184,-73.34073475890112,58.56079404466501,806
5,150,25,80,40,5,130.6033064519841,-67.38489950940912,58.53474320241692,1324
5,150,25,80,40,10,723.9953692266425,-48.210785367787814,60.2455871066769,2606
5,150,25,80,40,20,581.3069080136153,-33.72531363361627,60.216422660725655,4713
5,150,25,80,50,3,121.23624128390689,-69.64668269130844,58.854166666666664,768
5,150,25,80,50,5,960.1506058821187,-53.189422229046,60.37884767166535,1267
5,150,25,80,50,10,1207.0401098401173,-38.50395087905066,61.277283751010515,2474
5,150,25,80,50,20,692.5245218568774,-32.63987527849267,61.10987791342952,4505
5,150,30,55,5,3,-32.37801965095595,-85.32361136168947,52.16129032258065,3100
5,150,30,55,5,5,-5.26864811372506,-64.15700284740109,51.90420102080879,5094
5,150,30,55,5,10,-40.49888521295443,-60.24020643452192,51.10488304408752,9277
5,150,30,55,5,20,-39.813718934028465,-60.00965138551799,50.288659793814425,14550
5,150,30,55,10,3,90.37577827076673,-74.53677991266257,60.310928212162786,2187
5,150,30,55,10,5,254.57371232666358,-53.18504179880693,60.9106052193226,3602
5,150,30,55,10,10,172.44624218525993,-38.63801215044908,60.10887645546651,6613
5,150,30,55,10,20,127.84861796316798,-46.857719798707635,59.577278731836195,10598
5,150,30,55,15,3,182.53904104124481,-63.58535881395968,63.21409503470369,1873
5,150,30,55,15,5,169.50468633798715,-56.901772657103365,62.70022883295194,3059
5,150,30,55,15,10,383.46391105060826,-40.921831600472004,63.190184049079754,5705
5,150,30,55,15,20,206.63451261872422,-40.627569922872894,62.31291052008183,9287
5,150,30,55,20,3,235.25294980046488,-64.96198345204216,63.64152013613159,1763
5,150,30,55,20,5,265.91169559307144,-59.06424965495233,63.64897676031911,2883
5,150,30,55,20,10,431.62609582404843,-45.585967999806506,63.779966548968595,5381
5,150,30,55,20,20,249.33004860825676,-44.24462046048955,63.05552414339025,8843
5,150,30,55,25,3,86.02566580789018,-69.12035113283659,63.28815556865056,1697
5,150,30,55,25,5,527.365642514685,-45.47882253183174,63.902787705503926,2798
5,150,30,55,25,10,533.9536811992232,-41.05027542358098,64.06610299769409,5204
5,150,30,55,25,20,327.52500464218303,-42.22011489506406,63.240093240093245,8580
5,150,30,55,30,3,213.15849496818106,-70.01757504199509,63.45116836428999,1669
5,150,30,55,30,5,554.4132648909936,-49.57894002366372,63.93143690736689,2742
5,150,30,55,30,10,639.8842467792639,-40.038521571101185,64.20908913594695,5127
5,150,30,55,30,20,306.6424881249917,-43.654557734451,63.22435973090995,8473
5,150,30,55,40,3,231.16312067335235,-71.11496982408309,63.42200725513906,1654
5,150,30,55,40,5,369.9936106235893,-55.33124293355341,63.575914296268934,2707
5,150,30,55,40,10,684.9619249532775,-41.60122127069651,64.09349833038695,5091
5,150,30,55,40,20,335.82999263968077,-42.698538443594096,63.17917013434787,8411
5,150,30,55,50,3,220.1162556547307,-69.36383642751235,63.272727272727266,1650
5,150,30,55,50,5,417.98160537640337,-49.52836203167143,63.49852071005917,2704
5,150,30,55,50,10,643.2181625238215,-40.23195955481579,63.976377952755904,5080
5,150,30,55,50,20,324.85106560628054,-42.665030189382996,63.127160052437134,8391
5,150,30,60,5,3,-14.628035334198442,-79.26935808805861,51.11411208642809,2962
5,150,30,60,5,5,61.82372024984342,-55.69790868651145,51.07084019769358,4856
5,150,30,60,5,10,-16.946026288731343,-58.92288079041745,50.26767789426722,8966
5,150,30,60,5,20,-31.744066705433717,-56.41539712758333,49.477522967950065,14259
5,150,30,60,10,3,60.142225528180184,-74.69828110898771,57.10796287249633,2047
5,150,30,60,10,5,234.21371092402416,-51.732628606236034,57.324276432368585,3386
5,150,30,60,10,10,238.79326855961457,-41.26708079830324,57.57238307349666,6286
5,150,30,60,10,20,130.06799110725385,-50.859077226793815,57.319688109161795,10260
5,150,30,60,15,3,4.182032463214647,-80.1718240077399,59.480212640283526,1693
5,150,30,60,15,5,122.22478180076877,-62.47915890363003,60.213143872113676,2815
5,150,30,60,15,10,300.6713066679197,-45.00932104590072,61.007003596441415,5283
5,150,30,60,15,20,280.24359477323486,-42.1614039811249,61.19605844376487,8829
5,150,30,60,20,3,150.4111541491314,-71.20671642506325,61.68461051298289,1579
5,150,30,60,20,5,192.71009352573475,-54.62260533559561,61.80422264875239,2605
5,150,30,60,20,10,436.89180284578094,-43.26661655993267,62.31677524429967,4912
5,150,30,60,20,20,334.3329650953387,-44.81205801862351,62.122498483929654,8245
5,150,30,60,25,3,182.28182589789412,-69.35376524817764,61.68100595632032,1511
5,150,30,60,25,5,531.432349830576,-45.90855914843032,62.285257690771076,2503
5,150,30,60,25,10,489.7049472297539,-39.556568818272005,62.52133105802048,4688
5,150,30,60,25,20,383.68331962941227,-41.893207133315066,62.74287156194802,7926
5,150,30,60,30,3,252.17744309191582,-71.60582698995664,61.277173913043484,1472
5,150,30,60,30,5,447.56313127545394,-47.172852185799904,61.98686371100164,2436
5,150,30,60,30,10,646.3731399446937,-38.73963590324922,62.76525924305404,4571
5,150,30,60,30,20,423.89813630465784,-43.58055716446046,62.67714506570472,7762
5,150,30,60,40,3,334.2039075757235,-65.39335771755569,61.99312714776632,1455
5,150,30,60,40,5,384.9620178773499,-51.0679644402639,62.10350584307178,2396
5,150,30,60,40,10,531.4776227098836,-40.818546314623866,62.68091739033623,4491
5,150,30,60,40,20,416.3232640188989,-43.85644335973927,62.51633133002352,7654
5,150,30,60,50,3,446.41094011489173,-66.51366903477795,62.19931271477663,1455
5,150,30,60,50,5,430.57762734831675,-51.28694468480993,62.1587568248635,2381
5,150,30,60,50,10,552.2749249555746,-40.40490499057255,62.68456375838927,4470
5,150,30,60,50,20,435.17164139623395,-41.871251090766094,62.495080676898866,7623
5,150,30,65,5,3,-28.133955497604756,-85.84231954619835,50.51110327811068,2837
5,150,30,65,5,5,32.30547431119825,-67.25425454929447,50.300171526586624,4664
5,150,30,65,5,10,-32.74685687083597,-69.37067382332495,49.31491076568797,8685
5,150,30,65,5,20,-11.063283817593828,-53.678413203035326,48.68787987129067,13985
5,150,30,65,10,3,115.9044833572695,-74.49765155935852,55.794871794871796,1950
5,150,30,65,10,5,296.12744202805163,-47.21076848228811,55.324433405774606,3221
5,150,30,65,10,10,374.1559772162341,-39.2617234939307,55.32161803713528,6032
5,150,30,65,10,20,168.25492015298158,-51.23144402423482,54.980439362022274,9969
5,150,30,65,15,3,65.0443926104436,-72.65310417778043,59.11392405063292,1580
5,150,30,65,15,5,384.1791389293307,-50.99584367133277,59.27051671732523,2632
5,150,30,65,15,10,501.3872571480156,-40.41440395815563,59.625453080950464,4966
5,150,30,65,15,20,300.4238264080696,-46.01506379179905,59.47424765076722,8407
5,150,30,65,20,3,134.89237376367336,-62.265260946628686,61.05336105336106,1443
5,150,30,65,20,5,480.2495292314797,-49.76269905702817,61.84320266889074,2398
5,150,30,65,20,10,525.1810274527832,-42.56841105367099,61.46566901408451,4544
5,150,30,65,20,20,365.56817581470364,-49.865255138821844,61.068603293995594,7711
5,150,30,65,25,3,0.5274425095242785,-70.97036850275836,60.31273268801192,1343
5,150,30,65,25,5,517.7582955486898,-47.722426040947816,61.497563136907395,2257
5,150,30,65,25,10,604.0370328391302,-38.36888567215517,61.75644028103044,4270
5,150,30,65,25,20,455.4349407502259,-42.21366372231194,61.74211248285323,7290
5,150,30,65,30,3,116.29324848975445,-66.61472689470696,61.4854517611026,1306
5,150,30,65,30,5,538.7713055611648,-49.49834977011584,61.40269391546679,2153
5,150,30,65,30,10,828.2551676642186,-36.84581546886932,62.10500729217306,4114
5,150,30,65,30,20,589.4384357230454,-41.40600900355406,62.18653141730065,7098
5,150,30,65,40,3,4.0833116415725845,-76.03020687201413,61.31329113924051,1264
5,150,30,65,40,5,466.3592219832597,-52.68842566298281,62.08530805687204,2110
5,150,30,65,40,10,738.9114384131469,-36.735952559003316,62.30692575984056,4014
5,150,30,65,40,20,550.0077589863193,-42.27769213669091,62.24150397686189,6915
5,150,30,65,50,3,44.0690923555588,-68.1467576266252,61.49562450278441,1257
5,150,30,65,50,5,675.9904720120588,-51.27209903288376,62.19570405727923,2095
5,150,30,65,50,10,711.0202109779964,-36.734065219616866,62.143757881462804,3965
5,150,30,65,50,20,571.509846227436,-39.1261680568546,62.10618436406068,6856
5,150,30,70,5,3,-36.88120296612123,-83.8924161779564,49.2679355783309,2732
5,150,30,70,5,5,24.120662050603435,-61.15492827115692,49.777975133214916,4504
5,150,30,70,5,10,-21.084156702202396,-65.10515729822293,48.71703913917465,8457
5,150,30,70,5,20,-15.014509974879308,-54.07856386367482,48.09731299927378,13770
5,150,30,70,10,3,151.49736310776873,-69.00800700276507,54.186925985953536,1851
5,150,30,70,10,5,410.66632978602297,-43.296371757803826,54.39739413680782,3070
5,150,30,70,10,10,344.15051445884535,-37.39932687788231,53.62743408581768,5803
5,150,30,70,10,20,178.07706745291455,-49.68177600146342,53.432682425488174,9730
5,150,30,70,15,3,-12.970066995135065,-77.12183906399885,56.27141877998629,1459
5,150,30,70,15,5,657.4579796336043,-48.30901607786468,57.91836734693877,2450
5,150,30,70,15,10,484.6767170896818,-44.110067340060866,57.34851740438332,4654
5,150,30,70,15,20,276.9903623326222,-45.48605361272852,57.54399101460127,8013
5,150,30,70,20,3,-7.1450621400388155,-69.06837658583342,58.36545875096376,1297
5,150,30,70,20,5,212.2293391458872,-56.97741642400972,58.84526558891455,2165
5,150,30,70,20,10,922.0891263172873,-41.13084305644343,60.93000958772771,4172
5,150,30,70,20,20,428.781782944548,-44.75649598210723,60.038583436681826,7257
5,150,30,70,25,3,84.10102815010188,-66.02914723280233,60.45150501672241,1196
5,150,30,70,25,5,333.95865220993545,-53.165231747486594,60.53811659192825,2007
5,150,30,70,25,10,839.3949506634797,-33.96013299071807,61.46645865834633,3846
5,150,30,70,25,20,454.31909465335775,-38.110843738173386,61.14659141541661,6733
5,150,30,70,30,3,124.09495405763894,-67.17414062504753,61.51809355692851,1133
5,150,30,70,30,5,562.7960289071319,-57.454261365585744,61.44957983193278,1904
5,150,30,70,30,10,1089.2778933946706,-40.55108192343245,62.50681198910082,3670
5,150,30,70,30,20,739.0995452923947,-37.60074782406383,62.1996303142329,6492
5,150,30,70,40,3,-0.9226082035096894,-73.95994283766073,60.41083099906629,1071
5,150,30,70,40,5,241.9019035858065,-59.229042145278655,61.36363636363637,1804
5,150,30,70,40,10,829.7837771797555,-40.68041985168964,62.48927038626609,3495
5,150,30,70,40,20,648.59222586225,-36.70653298721735,62.30459307010475,6205
5,150,30,70,50,3,-29.06055224756767,-80.1433047457705,59.78886756238004,1042
5,150,30,70,50,5,348.8735011535682,-54.86998005696462,61.40449438202247,1780
5,150,30,70,50,10,762.8679370404794,-37.89142376440947,62.39789964994166,3428
5,150,30,70,50,20,729.2624992268042,-35.41565062843916,62.57357750163506,6116
5,150,30,75,5,3,-22.64148178184756,-83.97060279528674,49.049429657794676,2630
5,150,30,75,5,5,28.92251841738176,-68.63348954625927,49.460885524202794,4359
5,150,30,75,5,10,-3.679023474709542,-64.3451759478026,48.35298407682023,8227
5,150,30,75,5,20,3.2426917182275083,-54.2451649209713,47.75020251859489,13579
5,150,30,75,10,3,127.90109726156862,-62.67162911762446,51.891586674195366,1771
5,150,30,75,10,5,273.1452213595268,-48.833205780193836,52.30821452817379,2946
5,150,30,75,10,10,268.3484891962288,-39.43891695281425,51.653261840929396,5595
5,150,30,75,10,20,255.42586188472,-49.08673384116568,51.955835962145116,9510
5,150,30,75,15,3,224.74664236535332,-60.77646855823706,54.39360929557008,1377
5,150,30,75,15,5,712.1027621403875,-53.441144639216134,55.274629468177864,2294
5,150,30,75,15,10,1065.6472023179988,-40.52599109475761,55.4249547920434,4424
5,150,30,75,15,20,479.6896334733488,-44.78192183879914,55.70853357578906,7699
5,150,30,75,20,3,153.31241148142317,-69.41596011940302,55.499580184718724,1191
5,150,30,75,20,5,1054.8490045854542,-51.51692529943828,56.725440806045334,1985
5,150,30,75,20,10,655.2289977758265,-44.12341535179052,57.79744858109868,3841
5,150,30,75,20,20,528.662727228956,-45.458200543099196,58.33089739842151,6842
5,150,30,75,25,3,699.0093087056605,-59.78335364320999,59.15750915750916,1092
5,150,30,75,25,5,958.0051020265456,-48.5474635967893,59.811529933481154,1804
5,150,30,75,25,10,942.2715928768532,-37.05165228968562,59.971428571428575,3500
5,150,30,75,25,20,303.575750809541,-38.15794444198022,59.35597564883051,6242
5,150,30,75,30,3,252.92084190113627,-70.74631695869704,60.019940179461614,1003
5,150,30,75,30,5,786.541157287518,-51.39146204875301,59.50956937799043,1672
5,150,30,75,30,10,1229.8552736548154,-40.34906963921551,61.160305343511446,3275
5,150,30,75,30,20,685.459777579689,-33.85875849342652,60.92344253946699,5891
5,150,30,75,40,3,36.118049334213524,-82.77376775895647,59.388646288209614,916
5,150,30,75,40,5,682.1789624589799,-62.19868157395365,61.12892880051315,1559
5,150,30,75,40,10,909.8450700360038,-41.61343243671837,61.60655737704918,3050
5,150,30,75,40,20,938.27134835806,-30.923736276409674,61.82834475297512,5546
5,150,30,75,50,3,140.23586785797536,-70.50568552874101,59.14702581369248,891
5,150,30,75,50,5,638.769905541306,-60.971162974363146,61.199999999999996,1500
5,150,30,75,50,10,1212.715932352496,-40.319620977983774,62.44497121571283,2953
5,150,30,75,50,20,847.787965660198,-32.508899162882905,62.19376391982183,5388
5,150,30,80,5,3,60.696835474289365,-74.81655219589982,48.98674980514419,2566
5,150,30,80,5,5,121.75057418330688,-58.98495836626554,49.29178470254957,4236
5,150,30,80,5,10,11.155588531372462,-63.737519005056,48.23075006229753,8026
5,150,30,80,5,20,15.557675634000233,-52.929529788544336,47.58497316636851,13416
5,150,30,80,10,3,142.80414353977352,-72.28447187970089,51.25072716695753,1719
5,150,30,80,10,5,851.585447641202,-47.94692823650952,51.36363636363637,2860
5,150,30,80,10,10,503.97541126990023,-39.34792613105991,50.633841631453244,5443
5,150,30,80,10,20,231.2418756282449,-46.5992245262004,50.46638790607913,9327
5,150,30,80,15,3,57.420430602468464,-79.13005538723527,51.35344160866203,1293
5,150,30,80,15,5,682.9157023352924,-65.18390002247358,52.26223453370268,2166
5,150,30,80,15,10,654.0246840655187,-45.01948338810938,52.68919562113279,4202
5,150,30,80,15,20,618.208530824812,-46.1992425484368,53.840961252868915,7407
5,150,30,80,20,3,91.0181542804608,-70.70134119270008,53.68516833484986,1099
5,150,30,80,20,5,883.9098192253434,-58.23461989875926,55.12958963282938,1852
5,150,30,80,20,10,786.0414812077418,-45.645148139400355,56.48769574944071,3576
5,150,30,80,20,20,480.5429644021788,-42.81369614270684,55.82945736434108,6450
5,150,30,80,25,3,76.82208677468243,-63.697027233615536,56.93730729701952,973
5,150,30,80,25,5,704.604250970815,-54.655182886576846,57.97546012269939,1630
5,150,30,80,25,10,502.05894076745386,-45.781381516818314,57.8782172002511,3186
5,150,30,80,25,20,478.53788504376575,-41.62657730715057,57.63418447107868,5757
5,150,30,80,30,3,457.0759814389935,-66.82719088120909,58.7651598676957,907
5,150,30,80,30,5,618.1515162893338,-57.30040441180241,58.53985264567984,1493
5,150,30,80,30,10,1191.5635162538451,-39.799958680439985,59.658703071672356,2930
5,150,30,80,30,20,997.4083068110476,-32.48279111808066,59.449916372421484,5381
5,150,30,80,40,3,51.93305871229932,-61.69809655076867,58.333333333333336,816
5,150,30,80,40,5,298.99399893989136,-59.60846546398098,59.97034840622683,1349
