number,value,datetime_start,datetime_complete,duration,params_buy_threshold,params_loss_cooldown_days,params_max_holding_days,params_rsi_window,params_sell_threshold,params_sma_window,state
1301,18193.508571515347,2026-01-07 12:33:11.231719,2026-01-07 12:35:57.799945,0 days 00:02:46.568226,38,70,58,3,61,95,COMPLETE
1302,18243.57297205121,2026-01-07 12:33:11.603213,2026-01-07 12:35:53.951378,0 days 00:02:42.348165,38,70,64,3,61,95,COMPLETE
1303,17817.07429697439,2026-01-07 12:33:21.194234,2026-01-07 12:36:11.922125,0 days 00:02:50.727891,38,70,57,3,61,95,COMPLETE
1304,18193.508571515347,2026-01-07 12:33:35.109862,2026-01-07 12:36:23.179471,0 days 00:02:48.069609,38,70,58,3,61,95,COMPLETE
1305,17817.07429697439,2026-01-07 12:33:35.979516,2026-01-07 12:36:14.830384,0 days 00:02:38.850868,38,70,57,3,61,95,COMPLETE
1306,17817.07429697439,2026-01-07 12:33:36.566447,2026-01-07 12:36:25.835654,0 days 00:02:49.269207,38,70,57,3,61,95,COMPLETE
1307,18193.508571515347,2026-01-07 12:33:37.703675,2026-01-07 12:36:27.638582,0 days 00:02:49.934907,38,70,58,3,61,95,COMPLETE
1308,18193.508571515347,2026-01-07 12:33:38.382384,2026-01-07 12:36:19.995318,0 days 00:02:41.612934,38,70,58,3,61,95,COMPLETE
1309,19992.193355022366,2026-01-07 12:33:43.432864,2026-01-07 12:36:28.182293,0 days 00:02:44.749429,38,70,64,3,60,95,COMPLETE
1310,19937.10943288533,2026-01-07 12:33:44.023956,2026-01-07 12:36:35.137663,0 days 00:02:51.113707,38,70,58,3,60,95,COMPLETE
1311,19937.10943288533,2026-01-07 12:33:49.709637,2026-01-07 12:36:36.364467,0 days 00:02:46.654830,38,70,57,3,60,95,COMPLETE
1312,20576.480197190314,2026-01-07 12:33:52.182535,2026-01-07 12:36:37.261222,0 days 00:02:45.078687,38,50,58,3,60,95,COMPLETE
1313,20576.480197190314,2026-01-07 12:34:05.776852,2026-01-07 12:36:58.247033,0 days 00:02:52.470181,38,50,58,3,60,95,COMPLETE
1314,1342.073903586196,2026-01-07 12:34:06.301529,2026-01-07 12:37:00.602464,0 days 00:02:54.300935,21,70,58,4,60,95,COMPLETE
1315,5375.7721669095545,2026-01-07 12:34:06.715518,2026-01-07 12:36:46.116558,0 days 00:02:39.401040,38,50,63,4,60,95,COMPLETE
1316,5193.702010987793,2026-01-07 12:34:10.424113,2026-01-07 12:36:52.457340,0 days 00:02:42.033227,38,70,57,4,60,95,COMPLETE
1317,4134.502623685888,2026-01-07 12:34:14.233813,2026-01-07 12:36:51.261326,0 days 00:02:37.027513,38,50,59,4,60,95,COMPLETE
1318,4246.571532647385,2026-01-07 12:34:14.603074,2026-01-07 12:37:01.217030,0 days 00:02:46.613956,38,50,58,4,60,95,COMPLETE
1319,4134.502623685888,2026-01-07 12:34:22.664113,2026-01-07 12:37:06.401496,0 days 00:02:43.737383,38,50,59,4,60,95,COMPLETE
1320,1539.7594904490518,2026-01-07 12:34:23.738136,2026-01-07 12:37:06.288722,0 days 00:02:42.550586,38,50,58,9,60,95,COMPLETE
1321,6364.662088627286,2026-01-07 12:34:27.582802,2026-01-07 12:37:11.901712,0 days 00:02:44.318910,38,70,61,4,60,95,COMPLETE
1322,4246.571532647385,2026-01-07 12:34:31.822021,2026-01-07 12:37:11.859789,0 days 00:02:40.037768,38,50,58,4,60,95,COMPLETE
1323,4246.571532647385,2026-01-07 12:34:46.857889,2026-01-07 12:37:29.638505,0 days 00:02:42.780616,38,50,58,4,60,95,COMPLETE
1324,4246.571532647385,2026-01-07 12:34:50.208953,2026-01-07 12:37:23.929704,0 days 00:02:33.720751,38,50,58,4,60,95,COMPLETE
1325,4634.951172412142,2026-01-07 12:35:00.353408,2026-01-07 12:37:43.538626,0 days 00:02:43.185218,38,65,58,4,60,95,COMPLETE
1326,4634.951172412142,2026-01-07 12:35:08.607313,2026-01-07 12:37:43.776035,0 days 00:02:35.168722,38,65,58,4,60,95,COMPLETE
1327,14633.807685998996,2026-01-07 12:35:28.155837,2026-01-07 12:38:14.570984,0 days 00:02:46.415147,38,50,57,3,60,90,COMPLETE
1328,676.4589085813963,2026-01-07 12:35:37.440005,2026-01-07 12:38:14.405900,0 days 00:02:36.965895,38,65,61,4,60,35,COMPLETE
1329,5040.211784990904,2026-01-07 12:35:46.493755,2026-01-07 12:38:06.698902,0 days 00:02:20.205147,38,65,57,4,60,90,COMPLETE
1330,6606.816176719383,2026-01-07 12:35:46.760616,2026-01-07 12:38:23.521830,0 days 00:02:36.761214,37,65,62,4,60,90,COMPLETE
1331,6623.8333862302525,2026-01-07 12:35:53.716590,2026-01-07 12:38:34.613645,0 days 00:02:40.897055,37,65,63,4,60,90,COMPLETE
1332,4174.8181640071625,2026-01-07 12:35:54.149938,2026-01-07 12:38:19.709330,0 days 00:02:25.559392,37,50,61,4,60,90,COMPLETE
1333,6534.410509931622,2026-01-07 12:35:57.939205,2026-01-07 12:38:34.623441,0 days 00:02:36.684236,37,65,61,4,60,90,COMPLETE
1334,6534.410509931622,2026-01-07 12:35:58.284553,2026-01-07 12:38:40.323491,0 days 00:02:42.038938,37,65,61,4,60,90,COMPLETE
1335,6534.410509931622,2026-01-07 12:36:12.046504,2026-01-07 12:38:50.045012,0 days 00:02:37.998508,37,65,61,4,60,90,COMPLETE
1336,4174.8181640071625,2026-01-07 12:36:15.011703,2026-01-07 12:38:54.827849,0 days 00:02:39.816146,37,50,61,4,60,90,COMPLETE
1337,6534.410509931622,2026-01-07 12:36:20.028376,2026-01-07 12:38:56.817689,0 days 00:02:36.789313,37,65,61,4,60,90,COMPLETE
1338,6534.410509931622,2026-01-07 12:36:23.218105,2026-01-07 12:39:05.401996,0 days 00:02:42.183891,37,65,61,4,60,90,COMPLETE
1339,4174.8181640071625,2026-01-07 12:36:26.337162,2026-01-07 12:39:09.802731,0 days 00:02:43.465569,37,50,61,4,60,90,COMPLETE
1340,6534.410509931622,2026-01-07 12:36:27.671297,2026-01-07 12:38:50.839784,0 days 00:02:23.168487,37,65,61,4,60,90,COMPLETE
1341,4174.8181640071625,2026-01-07 12:36:28.262062,2026-01-07 12:39:03.144332,0 days 00:02:34.882270,37,50,61,4,60,90,COMPLETE
1342,6534.410509931622,2026-01-07 12:36:35.453360,2026-01-07 12:39:05.759376,0 days 00:02:30.306016,37,65,61,4,60,90,COMPLETE
1343,6534.410509931622,2026-01-07 12:36:36.480369,2026-01-07 12:39:12.400335,0 days 00:02:35.919966,37,65,61,4,60,90,COMPLETE
1344,4174.8181640071625,2026-01-07 12:36:37.351185,2026-01-07 12:39:08.358833,0 days 00:02:31.007648,37,50,61,4,60,90,COMPLETE
1345,6534.410509931622,2026-01-07 12:36:46.369743,2026-01-07 12:39:23.908982,0 days 00:02:37.539239,37,65,61,4,60,90,COMPLETE
1346,6534.410509931622,2026-01-07 12:36:51.267764,2026-01-07 12:39:28.517618,0 days 00:02:37.249854,37,65,61,4,60,90,COMPLETE
1347,6534.410509931622,2026-01-07 12:36:52.570417,2026-01-07 12:39:29.097295,0 days 00:02:36.526878,37,65,61,4,60,90,COMPLETE
1348,326.07776790991255,2026-01-07 12:36:58.334680,2026-01-07 12:39:55.937403,0 days 00:02:57.602723,37,65,61,16,60,90,COMPLETE
1349,6534.410509931622,2026-01-07 12:37:00.677984,2026-01-07 12:39:30.636365,0 days 00:02:29.958381,37,65,61,4,60,90,COMPLETE
1350,6606.816176719383,2026-01-07 12:37:01.348757,2026-01-07 12:39:35.684046,0 days 00:02:34.335289,37,65,62,4,60,90,COMPLETE
1351,6534.410509931622,2026-01-07 12:37:06.369770,2026-01-07 12:39:38.832902,0 days 00:02:32.463132,37,65,61,4,60,90,COMPLETE
1352,6534.410509931622,2026-01-07 12:37:06.429062,2026-01-07 12:39:37.797965,0 days 00:02:31.368903,37,65,61,4,60,90,COMPLETE
1353,6534.410509931622,2026-01-07 12:37:11.923604,2026-01-07 12:39:44.336470,0 days 00:02:32.412866,37,65,61,4,60,90,COMPLETE
1354,6534.410509931622,2026-01-07 12:37:11.976380,2026-01-07 12:39:52.379162,0 days 00:02:40.402782,37,65,61,4,60,90,COMPLETE
1355,7029.793237664929,2026-01-07 12:37:24.028584,2026-01-07 12:40:03.164856,0 days 00:02:39.136272,37,65,61,4,61,90,COMPLETE
1356,7029.793237664929,2026-01-07 12:37:29.840744,2026-01-07 12:40:01.533720,0 days 00:02:31.692976,37,65,61,4,61,90,COMPLETE
1357,7029.793237664929,2026-01-07 12:37:43.589852,2026-01-07 12:40:14.898423,0 days 00:02:31.308571,37,65,61,4,61,90,COMPLETE
1358,13264.251069293903,2026-01-07 12:37:43.948792,2026-01-07 12:40:21.207612,0 days 00:02:37.258820,37,65,61,3,61,90,COMPLETE
1359,14047.824194498096,2026-01-07 12:38:06.758159,2026-01-07 12:40:54.400766,0 days 00:02:47.642607,29,65,62,3,61,90,COMPLETE
1360,8338.91466665811,2026-01-07 12:38:14.720572,2026-01-07 12:40:54.669375,0 days 00:02:39.948803,37,65,61,3,61,85,COMPLETE
1361,13264.251069293903,2026-01-07 12:38:15.270423,2026-01-07 12:40:54.279621,0 days 00:02:39.009198,37,65,61,3,61,90,COMPLETE
1362,5191.280327899764,2026-01-07 12:38:19.806349,2026-01-07 12:40:31.669234,0 days 00:02:11.862885,37,65,63,3,73,85,COMPLETE
1363,9721.559870729061,2026-01-07 12:38:24.077702,2026-01-07 12:41:08.761873,0 days 00:02:44.684171,39,65,63,3,61,85,COMPLETE
1364,7219.493281780771,2026-01-07 12:38:34.655375,2026-01-07 12:41:20.607802,0 days 00:02:45.952427,39,60,63,3,61,85,COMPLETE
1365,3858.11648830461,2026-01-07 12:38:34.756494,2026-01-07 12:40:56.218053,0 days 00:02:21.461559,39,60,63,3,75,85,COMPLETE
1366,7219.493281780771,2026-01-07 12:38:40.437922,2026-01-07 12:41:31.265715,0 days 00:02:50.827793,39,60,64,3,61,85,COMPLETE
1367,7219.493281780771,2026-01-07 12:38:50.445559,2026-01-07 12:41:44.807356,0 days 00:02:54.361797,39,60,63,3,61,85,COMPLETE
1368,7219.493281780771,2026-01-07 12:38:50.906555,2026-01-07 12:41:42.048447,0 days 00:02:51.141892,39,60,63,3,61,85,COMPLETE
1369,7219.493281780771,2026-01-07 12:38:55.178596,2026-01-07 12:41:49.922510,0 days 00:02:54.743914,39,60,63,3,61,85,COMPLETE
1370,7219.493281780771,2026-01-07 12:38:56.891904,2026-01-07 12:41:43.224653,0 days 00:02:46.332749,39,60,64,3,61,85,COMPLETE
1371,3449.0413925228027,2026-01-07 12:39:03.177112,2026-01-07 12:41:23.885258,0 days 00:02:20.708146,39,60,63,3,73,85,COMPLETE
1372,7219.493281780771,2026-01-07 12:39:05.479294,2026-01-07 12:41:39.652879,0 days 00:02:34.173585,39,60,64,3,61,85,COMPLETE
1373,419.60120927094675,2026-01-07 12:39:05.863281,2026-01-07 12:42:07.877818,0 days 00:03:02.014537,39,60,64,16,61,100,COMPLETE
1374,12290.235366311534,2026-01-07 12:39:08.448267,2026-01-07 12:41:53.736536,0 days 00:02:45.288269,39,60,64,3,61,100,COMPLETE
1375,12290.235366311534,2026-01-07 12:39:09.907720,2026-01-07 12:42:02.065944,0 days 00:02:52.158224,39,60,64,3,61,100,COMPLETE
1376,12290.235366311534,2026-01-07 12:39:12.571520,2026-01-07 12:41:51.837926,0 days 00:02:39.266406,39,60,64,3,61,100,COMPLETE
1377,12290.235366311534,2026-01-07 12:39:23.960109,2026-01-07 12:42:09.905801,0 days 00:02:45.945692,39,60,65,3,61,100,COMPLETE
1378,12290.235366311534,2026-01-07 12:39:28.610586,2026-01-07 12:42:10.126469,0 days 00:02:41.515883,39,60,64,3,61,100,COMPLETE
1379,3504.793901594182,2026-01-07 12:39:29.173669,2026-01-07 12:42:04.789525,0 days 00:02:35.615856,39,60,64,3,73,85,COMPLETE
1380,12290.235366311534,2026-01-07 12:39:30.784254,2026-01-07 12:42:13.896998,0 days 00:02:43.112744,39,60,64,3,61,100,COMPLETE
1381,2671.4403642593475,2026-01-07 12:39:35.743543,2026-01-07 12:42:10.489121,0 days 00:02:34.745578,39,60,64,3,73,100,COMPLETE
1382,12290.235366311534,2026-01-07 12:39:37.897846,2026-01-07 12:42:23.899744,0 days 00:02:46.001898,39,60,64,3,61,100,COMPLETE
1383,12290.235366311534,2026-01-07 12:39:38.867645,2026-01-07 12:42:23.561870,0 days 00:02:44.694225,39,60,64,3,61,100,COMPLETE
1384,12290.235366311534,2026-01-07 12:39:44.466061,2026-01-07 12:42:32.446939,0 days 00:02:47.980878,39,60,64,3,61,100,COMPLETE
1385,12290.235366311534,2026-01-07 12:39:52.440489,2026-01-07 12:42:42.791622,0 days 00:02:50.351133,39,60,64,3,61,100,COMPLETE
1386,12250.525315282372,2026-01-07 12:39:56.103470,2026-01-07 12:42:41.316059,0 days 00:02:45.212589,39,60,63,3,61,100,COMPLETE
1387,2671.4403642593475,2026-01-07 12:40:01.563591,2026-01-07 12:42:40.231809,0 days 00:02:38.668218,39,60,64,3,73,100,COMPLETE
1388,12250.525315282372,2026-01-07 12:40:03.285377,2026-01-07 12:42:44.344914,0 days 00:02:41.059537,39,60,63,3,61,100,COMPLETE
1389,12290.235366311534,2026-01-07 12:40:14.921269,2026-01-07 12:42:56.264936,0 days 00:02:41.343667,39,60,65,3,61,100,COMPLETE
1390,1794.873155316394,2026-01-07 12:40:21.466185,2026-01-07 12:42:54.553869,0 days 00:02:33.087684,39,60,64,3,75,100,COMPLETE
1391,12290.235366311534,2026-01-07 12:40:32.030315,2026-01-07 12:43:20.774443,0 days 00:02:48.744128,39,60,64,3,61,100,COMPLETE
1392,12290.235366311534,2026-01-07 12:40:54.326789,2026-01-07 12:43:41.925572,0 days 00:02:47.598783,39,60,64,3,61,100,COMPLETE
1393,12290.235366311534,2026-01-07 12:40:54.492112,2026-01-07 12:43:30.654192,0 days 00:02:36.162080,39,60,64,3,61,100,COMPLETE
1394,12290.235366311534,2026-01-07 12:40:54.962996,2026-01-07 12:43:25.826158,0 days 00:02:30.863162,39,60,64,3,61,100,COMPLETE
1395,12290.235366311534,2026-01-07 12:40:56.488759,2026-01-07 12:43:36.972419,0 days 00:02:40.483660,39,60,64,3,61,100,COMPLETE
1396,12290.235366311534,2026-01-07 12:41:09.067539,2026-01-07 12:43:55.333160,0 days 00:02:46.265621,39,60,64,3,61,100,COMPLETE
1397,12290.235366311534,2026-01-07 12:41:20.766724,2026-01-07 12:44:08.242456,0 days 00:02:47.475732,39,60,64,3,61,100,COMPLETE
1398,12290.235366311534,2026-01-07 12:41:24.160453,2026-01-07 12:44:09.870817,0 days 00:02:45.710364,39,60,64,3,61,100,COMPLETE
1399,12290.235366311534,2026-01-07 12:41:31.597815,2026-01-07 12:44:17.047532,0 days 00:02:45.449717,39,60,64,3,61,100,COMPLETE
1400,12290.235366311534,2026-01-07 12:41:39.787551,2026-01-07 12:44:18.824045,0 days 00:02:39.036494,39,60,65,3,61,100,COMPLETE
1401,12290.235366311534,2026-01-07 12:41:42.127419,2026-01-07 12:44:26.949383,0 days 00:02:44.821964,39,60,64,3,61,100,COMPLETE
1402,4570.786872169412,2026-01-07 12:41:43.347038,2026-01-07 12:44:37.713739,0 days 00:02:54.366701,28,60,64,3,61,100,COMPLETE
1403,12290.235366311534,2026-01-07 12:41:45.018232,2026-01-07 12:44:26.110150,0 days 00:02:41.091918,39,60,64,3,61,100,COMPLETE
1404,10771.508106923397,2026-01-07 12:41:50.114286,2026-01-07 12:44:34.814661,0 days 00:02:44.700375,39,55,67,3,61,100,COMPLETE
1405,10771.508106923397,2026-01-07 12:41:51.939263,2026-01-07 12:44:35.772174,0 days 00:02:43.832911,39,55,66,3,61,100,COMPLETE
1406,12290.235366311534,2026-01-07 12:41:53.757111,2026-01-07 12:44:42.465893,0 days 00:02:48.708782,39,60,66,3,61,100,COMPLETE
1407,4440.818557768998,2026-01-07 12:42:02.285857,2026-01-07 12:44:48.936687,0 days 00:02:46.650830,38,55,67,3,61,180,COMPLETE
1408,4020.636630102043,2026-01-07 12:42:04.926952,2026-01-07 12:44:56.173529,0 days 00:02:51.246577,28,55,67,3,61,100,COMPLETE
1409,14539.951242230194,2026-01-07 12:42:08.032390,2026-01-07 12:44:49.808945,0 days 00:02:41.776555,38,60,64,3,61,100,COMPLETE
1410,12016.739178430298,2026-01-07 12:42:09.967190,2026-01-07 12:44:53.285237,0 days 00:02:43.318047,38,55,67,3,61,100,COMPLETE
1411,12016.739178430298,2026-01-07 12:42:10.149087,2026-01-07 12:44:57.713670,0 days 00:02:47.564583,38,55,66,3,61,100,COMPLETE
1412,1601.067196541851,2026-01-07 12:42:10.553772,2026-01-07 12:44:28.800959,0 days 00:02:18.247187,38,55,67,3,79,100,COMPLETE
1413,12016.739178430298,2026-01-07 12:42:14.157817,2026-01-07 12:45:02.636828,0 days 00:02:48.479011,38,55,66,3,61,100,COMPLETE
1414,12016.739178430298,2026-01-07 12:42:23.797805,2026-01-07 12:45:13.106186,0 days 00:02:49.308381,38,55,67,3,61,100,COMPLETE
1415,12016.739178430298,2026-01-07 12:42:23.936438,2026-01-07 12:45:09.325408,0 days 00:02:45.388970,38,55,63,3,61,100,COMPLETE
1416,12016.739178430298,2026-01-07 12:42:32.574288,2026-01-07 12:45:25.845522,0 days 00:02:53.271234,38,55,67,3,61,100,COMPLETE
1417,14846.378827001126,2026-01-07 12:42:40.340117,2026-01-07 12:45:26.004776,0 days 00:02:45.664659,38,70,67,3,61,100,COMPLETE
1418,12016.739178430298,2026-01-07 12:42:41.478260,2026-01-07 12:45:31.231991,0 days 00:02:49.753731,38,55,67,3,61,100,COMPLETE
1419,14846.378827001126,2026-01-07 12:42:42.855085,2026-01-07 12:45:26.051717,0 days 00:02:43.196632,38,70,67,3,61,100,COMPLETE
1420,527.5737766969442,2026-01-07 12:42:44.446207,2026-01-07 12:45:30.661149,0 days 00:02:46.214942,38,55,65,12,61,100,COMPLETE
1421,12016.739178430298,2026-01-07 12:42:54.667636,2026-01-07 12:45:40.083982,0 days 00:02:45.416346,38,55,67,3,61,100,COMPLETE
1422,14846.378827001126,2026-01-07 12:42:56.372349,2026-01-07 12:45:40.502844,0 days 00:02:44.130495,38,70,66,3,61,100,COMPLETE
1423,12016.739178430298,2026-01-07 12:43:20.920755,2026-01-07 12:46:03.492118,0 days 00:02:42.571363,38,55,66,3,61,100,COMPLETE
1424,12016.739178430298,2026-01-07 12:43:25.995301,2026-01-07 12:46:13.622412,0 days 00:02:47.627111,38,55,67,3,61,100,COMPLETE
1425,12016.739178430298,2026-01-07 12:43:30.977143,2026-01-07 12:46:24.876360,0 days 00:02:53.899217,38,55,67,3,61,100,COMPLETE
1426,13577.322834257953,2026-01-07 12:43:37.077206,2026-01-07 12:46:22.609449,0 days 00:02:45.532243,38,55,67,3,61,95,COMPLETE
1427,13577.322834257953,2026-01-07 12:43:42.127606,2026-01-07 12:46:29.405530,0 days 00:02:47.277924,38,55,68,3,61,95,COMPLETE
1428,13577.322834257953,2026-01-07 12:43:55.508626,2026-01-07 12:46:48.945938,0 days 00:02:53.437312,38,55,67,3,61,95,COMPLETE
1429,13577.322834257953,2026-01-07 12:44:08.477537,2026-01-07 12:46:55.251750,0 days 00:02:46.774213,38,55,67,3,61,95,COMPLETE
1430,13577.322834257953,2026-01-07 12:44:09.978926,2026-01-07 12:46:45.392855,0 days 00:02:35.413929,38,55,66,3,61,95,COMPLETE
1431,13577.322834257953,2026-01-07 12:44:17.187194,2026-01-07 12:46:57.122304,0 days 00:02:39.935110,38,55,67,3,61,95,COMPLETE
1432,18243.57297205121,2026-01-07 12:44:19.016712,2026-01-07 12:47:04.091524,0 days 00:02:45.074812,38,70,68,3,61,95,COMPLETE
1433,13577.322834257953,2026-01-07 12:44:26.214725,2026-01-07 12:47:11.285836,0 days 00:02:45.071111,38,55,68,3,61,95,COMPLETE
1434,18243.57297205121,2026-01-07 12:44:27.012118,2026-01-07 12:47:13.853429,0 days 00:02:46.841311,38,70,66,3,61,95,COMPLETE
1435,18243.57297205121,2026-01-07 12:44:28.897962,2026-01-07 12:47:14.033256,0 days 00:02:45.135294,38,70,67,3,61,95,COMPLETE
1436,18243.57297205121,2026-01-07 12:44:34.872397,2026-01-07 12:47:20.978627,0 days 00:02:46.106230,38,70,67,3,61,95,COMPLETE
1437,18243.57297205121,2026-01-07 12:44:35.943909,2026-01-07 12:47:21.776912,0 days 00:02:45.833003,38,70,68,3,61,95,COMPLETE
1438,18243.57297205121,2026-01-07 12:44:37.834491,2026-01-07 12:47:26.569363,0 days 00:02:48.734872,38,70,68,3,61,95,COMPLETE
1439,18243.57297205121,2026-01-07 12:44:42.546804,2026-01-07 12:47:33.503794,0 days 00:02:50.956990,38,70,67,3,61,95,COMPLETE
1440,18243.57297205121,2026-01-07 12:44:49.316030,2026-01-07 12:47:33.045483,0 days 00:02:43.729453,38,70,67,3,61,95,COMPLETE
1441,15845.341149581676,2026-01-07 12:44:49.846897,2026-01-07 12:47:36.824211,0 days 00:02:46.977314,38,70,55,3,61,95,COMPLETE
1442,239.72187484448813,2026-01-07 12:44:53.662366,2026-01-07 12:47:45.480746,0 days 00:02:51.818380,38,70,67,12,61,95,COMPLETE
1443,11913.576186520746,2026-01-07 12:44:56.304512,2026-01-07 12:47:34.997834,0 days 00:02:38.693322,38,165,59,3,61,95,COMPLETE
1444,18139.326081876574,2026-01-07 12:44:57.903760,2026-01-07 12:47:43.241051,0 days 00:02:45.337291,38,70,60,3,61,95,COMPLETE
1445,18193.508571515347,2026-01-07 12:45:02.745070,2026-01-07 12:47:45.646454,0 days 00:02:42.901384,38,70,59,3,61,95,COMPLETE
1446,18193.508571515347,2026-01-07 12:45:09.380030,2026-01-07 12:47:58.565528,0 days 00:02:49.185498,38,70,59,3,61,95,COMPLETE
1447,18193.508571515347,2026-01-07 12:45:13.269812,2026-01-07 12:48:00.854349,0 days 00:02:47.584537,38,70,59,3,61,95,COMPLETE
1448,18243.57297205121,2026-01-07 12:45:25.889847,2026-01-07 12:48:16.782243,0 days 00:02:50.892396,38,70,62,3,61,95,COMPLETE
1449,18193.508571515347,2026-01-07 12:45:26.043930,2026-01-07 12:48:13.116715,0 days 00:02:47.072785,38,70,59,3,61,95,COMPLETE
1450,237.96037562783278,2026-01-07 12:45:26.073219,2026-01-07 12:48:15.022354,0 days 00:02:48.949135,38,70,55,12,61,95,COMPLETE
1451,8429.306997948175,2026-01-07 12:45:30.744361,2026-01-07 12:48:22.435238,0 days 00:02:51.690877,25,70,59,3,61,95,COMPLETE
1452,18139.326081876574,2026-01-07 12:45:31.293741,2026-01-07 12:48:20.485536,0 days 00:02:49.191795,38,70,60,3,61,95,COMPLETE
1453,18139.326081876574,2026-01-07 12:45:40.169388,2026-01-07 12:48:25.677940,0 days 00:02:45.508552,38,70,60,3,61,95,COMPLETE
1454,18193.508571515347,2026-01-07 12:45:40.579048,2026-01-07 12:48:27.876068,0 days 00:02:47.297020,38,70,59,3,61,95,COMPLETE
1455,18193.508571515347,2026-01-07 12:46:03.898681,2026-01-07 12:48:49.015808,0 days 00:02:45.117127,38,70,59,3,61,95,COMPLETE
1456,394.4172574273698,2026-01-07 12:46:13.706201,2026-01-07 12:49:53.183703,0 days 00:03:39.477502,38,70,59,18,61,95,COMPLETE
